,Interpersonal Violence,HIV/AIDS,Acute Hepatitis,per_capita-Malaria,gdp/percap
610,-0.24150031522583368,-0.2832404671350799,-0.15211785603345956,-0.3970889616897243,0.17640762459738438
611,-0.23092419574802675,-0.2835473869981341,-0.15211785603345956,-0.3970889616897243,0.11589038748347225
612,-0.2332178120203222,-0.2828951822891439,-0.15211785603345956,-0.3970889616897243,0.059347814742105716
613,-0.23895185270106092,-0.2841995917071243,-0.15211785603345956,-0.3970889616897243,0.0738649149227702
614,-0.23691308268124273,-0.28458324153594206,-0.15211785603345956,-0.3970889616897243,0.148094574081288
615,-0.23653081330252682,-0.284928526381878,-0.15211785603345956,-0.3970889616897243,0.20404499402424195
616,-0.23678565955500408,-0.28535054119357756,-0.15211785603345956,-0.3970889616897243,0.14319757151907336
617,3.6412097643916987,0.07451299823747952,2.8335311674408215,-0.39690105090372374,-0.6169783799545022
618,3.3970670545184687,0.11859436356863992,2.4508372295864533,-0.39703446088924066,-0.6119936966680192
619,3.2297604897671373,0.14744483069573533,2.0524628394090736,-0.3969960327244853,-0.6068864672342105
620,3.226957180989887,0.1631744736772634,1.6649965899781365,-0.3970180883035263,-0.5994302421639116
621,3.213322906482353,0.21078541743354717,1.4011559356735512,-0.39701079237952197,-0.5879526271852507
622,3.04894707363451,0.2747014789145857,1.2191263369672871,-0.3970218729762875,-0.5746635978462664
623,2.849147611692326,0.2632303490329347,1.0989095358241987,-0.39703434433439533,-0.5565453788461914
624,2.6360961446213236,0.27094171059217165,0.9868738402409425,-0.39705725524465185,-0.5251511342826981
625,2.4368063751840943,0.3215067580303521,0.9277880778643773,-0.39706642569251205,-0.48535461536483654
626,2.2946021663017744,0.323578467105968,0.871429350674423,-0.39707550675816494,-0.466066679637591
627,2.073777888530215,0.33731313097764376,0.8316600875363502,-0.39707111011903373,-0.4299731482898833
628,1.889141778610429,0.35085596993491064,0.8039352298058081,-0.3970726782603575,-0.3741830131707718
629,1.7234917145001998,0.3270696805482096,0.7916635714660599,-0.3970889616897243,-0.3348985404261297
630,1.5905893938333004,0.3759083037567102,0.7921180773304951,-0.3970889616897243,-0.2944765110721015
631,1.470811655168981,0.5315166743251929,0.7882547774827966,-0.3970889616897243,-0.26152362719133243
632,1.38390908307423,0.6955653411276662,0.7946178595848882,-0.3970889616897243,-0.24066200524431447
633,1.3283526000341839,0.823781113918561,0.8089347943145944,-0.3970889616897243,-0.23804046627892306
634,1.2578876112242172,0.8862776710329737,0.7739378427530904,-0.3970889616897243,-0.20012317634590393
635,1.2163476720704214,0.9122123994610543,0.7200788978175291,-0.3970889616897243,-0.14014269881081431
636,1.1874226224142506,0.9137086337934435,0.6934903047480748,-0.3970889616897243,-0.12465258285729774
637,3.9391250335376338,-0.22784143185379563,-0.1448457622024977,-0.35376107623503655,-0.5336504506168971
638,4.0725370467094875,-0.21959296053421382,-0.14575477393136793,-0.32531244019487066,-0.5372218316285232
639,4.709652677902676,-0.211689774060568,-0.14598202686358547,-0.3493660270241329,-0.5391566614044502
640,3.087428857758579,-0.2045922522274395,-0.1464365327280206,-0.36217344369784304,-0.5451272771324788
641,2.805568902518712,-0.20113940376807965,-0.14666378566023816,-0.3757163903548451,-0.5183735499495467
642,2.315499559004911,-0.20206016335724228,-0.14711829152467326,-0.38187425800723596,-0.4835729151024807
643,2.2776548905120357,-0.20286582799775957,-0.14734554445689083,-0.3820292831759501,-0.46590268391119155
644,2.133666757862375,-0.19895259974381843,-0.14802730325354352,-0.3809698847425217,-0.4140430509222383
645,2.1278052940553973,-0.2006022940077348,-0.14848180911797862,-0.3910803661536273,-0.3733346775395591
646,2.1738050426275457,-0.20271236806623247,-0.14893631498241375,-0.39124474674150955,-0.38893154524426676
647,2.0731407728990217,-0.19906769469246377,-0.14939082084684885,-0.3882706604085315,-0.32844357094792076
648,1.981268698880964,-0.2020217983743605,-0.14984532671128398,-0.3925320085442932,-0.2758083162109475
649,1.910166594439804,-0.20585829666253808,-0.15007257964350154,-0.3903967351090684,-0.23902149861045
650,1.8232640223450531,-0.20229035325453293,-0.15007257964350154,-0.3921578283471066,-0.23074681029204114
651,1.6235919835291077,-0.20317274786081377,-0.15029983257571908,-0.3919543612625499,-0.23641948459592746
652,1.5965782807665165,-0.20290419298064133,-0.15029983257571908,-0.3914579515864706,-0.3389571004231696
653,1.7580233817108706,-0.20608848655982873,-0.15029983257571908,-0.3894204655318079,-0.3542279076561905
654,1.8007101290008143,-0.20697088116610957,-0.15007257964350154,-0.39182040386744876,-0.32543272209912055
655,1.835241796211485,-0.2083520205498535,-0.15029983257571908,-0.3947243333757896,-0.30109865147689785
656,1.8361337580951556,-0.2102319047110605,-0.15029983257571908,-0.3948510738528837,-0.31999596847837397
657,-0.33184331172902787,-0.30422611277141126,-0.15052708550793664,0.27805358022025023,-0.6343185024766587
658,-0.3317158886027892,-0.30422611277141126,-0.15052708550793664,0.3385434766093588,-0.6319787995974063
659,-0.3315884654765506,-0.30422611277141126,-0.15052708550793664,0.3675890296818924,-0.6279789444318052
660,-0.3317158886027892,-0.3041877477885295,-0.1507543384401542,0.5351792051297068,-0.6183875937805657
661,-0.33209815798150516,-0.3041877477885295,-0.1507543384401542,0.6604078462974323,-0.6132225677767102
662,-0.331461042350312,-0.3041877477885295,-0.1507543384401542,0.2984282971708799,-0.6118179027355782
663,-0.33248042736022104,-0.3041877477885295,-0.15098159137237177,1.0435150817361165,-0.6105880776115
664,-0.33107877297159605,-0.3041877477885295,-0.15052708550793664,0.2414760341219746,-0.6035272019998207
665,-0.33082392671911875,-0.3041877477885295,-0.15052708550793664,0.13755285562966799,-0.5957918739075515
666,-0.3317158886027892,-0.3041877477885295,-0.1507543384401542,0.7299222784653181,-0.5983884520410903
667,-0.3326078504864597,-0.3041877477885295,-0.15098159137237177,1.2086237646490292,-0.5995790790443117
668,-0.33209815798150516,-0.3041877477885295,-0.1507543384401542,0.9378251127213305,-0.592802592436705
669,-0.33209815798150516,-0.3041877477885295,-0.1507543384401542,0.9018942030140831,-0.5948432673513756
670,-0.3317158886027892,-0.3041877477885295,-0.1507543384401542,0.6787125341903659,-0.5893387059174517
671,-0.3292948492042551,-0.3041877477885295,-0.15029983257571908,-0.3325808897028013,-0.5884962596661494
672,-0.3290400029517778,-0.3041877477885295,-0.15029983257571908,-0.3641506439229815,-0.6022096925349693
673,-0.32891257982553923,-0.3041877477885295,-0.15029983257571908,-0.37218882219964067,-0.6002359497796578
674,-0.3287851566993006,-0.3041877477885295,-0.15029983257571908,-0.3456659028287558,-0.5972050656098317
675,-0.32916742607801647,-0.3041493828056477,-0.15052708550793664,-0.06896087181510317,-0.5906156345789069
676,-0.3292948492042551,-0.3041493828056477,-0.15052708550793664,0.015790763873518094,-0.5924113452005274
677,-0.3076329177436867,-0.2984330003562631,-0.15257236189789466,-0.3970889616897243,-0.4648819287157861
678,-0.30686837898625485,-0.2978191606301547,-0.15257236189789466,-0.3970889616897243,-0.4559322013655502
679,-0.3063586864813003,-0.29854809530490845,-0.15257236189789466,-0.3970889616897243,-0.451472171780892
680,-0.30202630018918664,-0.29789589059591826,-0.15257236189789466,-0.3970889616897243,-0.4459282132471961
681,-0.3021537233154253,-0.29854809530490845,-0.15257236189789466,-0.3970889616897243,-0.4324327907291611
682,-0.2997326839168912,-0.29847136533914487,-0.15257236189789466,-0.3970889616897243,-0.418097743125837
683,-0.29501802824606155,-0.2977807956472729,-0.15257236189789466,-0.3970889616897243,-0.3890349418120922
684,-0.29743906764459566,-0.29897011011660796,-0.15257236189789466,-0.3970889616897243,-0.3427325267443922
685,-0.28966625694403875,-0.29835627039049956,-0.15279961483011223,-0.3970889616897243,-0.3007691426590808
686,-0.28533387065192506,-0.29893174513372617,-0.15257236189789466,-0.3970889616897243,-0.30650304958670355
687,-0.2783255987088,-0.29824117544185424,-0.15257236189789466,-0.3970889616897243,-0.23150923621087996
688,-0.2803643687286182,-0.29831790540761777,-0.15257236189789466,-0.3970889616897243,-0.17900532981778822
689,-0.2822757156221978,-0.29709022595540097,-0.15257236189789466,-0.3970889616897243,-0.13497572369833985
690,-0.28023694560237955,-0.2974738757842187,-0.15257236189789466,-0.3970889616897243,-0.10039240123397698
691,-0.2756497130577886,-0.29693676602387387,-0.15257236189789466,-0.3970889616897243,-0.09572989629875127
692,-0.26673009422108396,-0.2979726205616818,-0.15257236189789466,-0.3970889616897243,-0.05473379284542875
693,-0.26265255418144756,-0.29816444547609067,-0.15257236189789466,-0.3970889616897243,-0.036302524222729046
694,-0.2682591717359476,-0.29835627039049956,-0.15257236189789466,-0.3970889616897243,-0.02600037831976402
695,-0.27208186552310676,-0.29850973032202666,-0.15257236189789466,-0.3970889616897243,-0.00582937798311978
696,-0.27373836616420905,-0.29862482527067197,-0.15257236189789466,-0.3970889616897243,-1.687290028023409e-05
697,-0.3225414235136073,-0.30372736799394817,-0.15279961483011223,-0.3970889616897243,-0.40829725763981317
698,-0.32534473229085736,-0.3039959228741206,-0.15279961483011223,-0.3970889616897243,-0.3930801743500579
699,-0.32738350231067553,-0.3038040979597117,-0.15279961483011223,-0.3970889616897243,-0.3513584667432763
700,-0.32700123293195965,-0.30391919290835706,-0.15279961483011223,-0.3970889616897243,-0.26072576412047294
701,-0.32725607918443694,-0.3039959228741206,-0.15279961483011223,-0.3970889616897243,-0.17968297628078087
702,-0.32891257982553923,-0.30403428785700237,-0.1530268677623298,-0.3970889616897243,-0.13521121629433117
703,-0.3276383485631528,-0.30376573297682996,-0.1530268677623298,-0.3970889616897243,-0.07607348483884853
704,-0.3287851566993006,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,0.03661359915039407
705,-0.32802061794186876,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,0.15553502090379306
706,-0.3299319648354483,-0.30361227304530286,-0.1530268677623298,-0.3970889616897243,0.06677240254170047
707,-0.3303142342141642,-0.30376573297682996,-0.1530268677623298,-0.3970889616897243,0.036260501040382184
708,-0.33082392671911875,-0.3038040979597117,-0.1530268677623298,-0.3970889616897243,0.06869066155289776
709,-0.33069650359288016,-0.30376573297682996,-0.1530268677623298,-0.3970889616897243,-0.0003390310012510133
710,-0.3315884654765506,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,0.02010316468164743
711,-0.33235300423398245,-0.30388082792547527,-0.1530268677623298,-0.3970889616897243,0.014355616677098565
712,-0.33209815798150516,-0.3038040979597117,-0.1530268677623298,-0.3970889616897243,-0.08026644613747139
713,-0.3317158886027892,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,-0.05447320970911799
714,-0.3319707348552665,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,-0.007559208467073869
715,-0.3319707348552665,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,0.06320160813071479
716,-0.33184331172902787,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,0.06575494280253232
717,-0.3350288898849938,-0.3041493828056477,-0.1530268677623298,-0.3970889616897243,-0.09983283421565745
718,-0.3350288898849938,-0.3041493828056477,-0.1530268677623298,-0.3970889616897243,-0.08481272796424194
719,-0.3350288898849938,-0.3041493828056477,-0.1530268677623298,-0.3970889616897243,-0.03701515712818545
720,-0.3350288898849938,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,0.1207247459916056
721,-0.3350288898849938,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,0.2494900329590795
722,-0.3350288898849938,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,0.2997276621197345
723,-0.3350288898849938,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,0.36723861354686455
724,-0.33515631301123244,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,0.5317736191569234
725,-0.33515631301123244,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,0.7011728567370417
726,-0.33515631301123244,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,0.5854380105110545
727,-0.33515631301123244,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,0.5524369944127633
728,-0.33515631301123244,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,0.617244002843127
729,-0.33515631301123244,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,0.4796577799680001
730,-0.33515631301123244,-0.30407265283988416,-0.15325412069454736,-0.3970889616897243,0.4130759546610625
731,-0.33515631301123244,-0.30407265283988416,-0.15325412069454736,-0.3970889616897243,0.36450843621892515
732,-0.33515631301123244,-0.30403428785700237,-0.15325412069454736,-0.3970889616897243,0.20433735568141342
733,-0.33515631301123244,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,0.24026510929115324
734,-0.33515631301123244,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,0.31028547830398656
735,-0.33515631301123244,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,0.4244753708751268
736,-0.33515631301123244,-0.30403428785700237,-0.1530268677623298,-0.3970889616897243,0.40727290040453157
737,-0.3263641173007665,-0.3028833383705491,-0.15279961483011223,-0.3970889616897243,0.9388025557358797
738,-0.32840288732058465,-0.3026915134561402,-0.15279961483011223,-0.3970889616897243,0.9394534727165087
739,-0.32865773357306194,-0.3025764185074949,-0.15279961483011223,-0.3970889616897243,1.0682802809983591
740,-0.32840288732058465,-0.3023078636273225,-0.15279961483011223,-0.3970889616897243,1.4439340014876882
741,-0.33005938796168693,-0.3024229585759678,-0.15279961483011223,-0.3970889616897243,1.7573416172483731
742,-0.32865773357306194,-0.3026915134561402,-0.15279961483011223,-0.3970889616897243,1.874700351450409
743,-0.3301868110879256,-0.3029984333191944,-0.15279961483011223,-0.3970889616897243,2.0425637648745414
744,-0.3295496954567324,-0.3028449733876673,-0.15279961483011223,-0.3970889616897243,2.382739167030672
745,-0.3301868110879256,-0.303075163284958,-0.15279961483011223,-0.3970889616897243,2.696502451076397
746,-0.3304416573404029,-0.302729878439022,-0.15279961483011223,-0.3970889616897243,2.3820455455441802
747,-0.3312061960978347,-0.3026531484732584,-0.15279961483011223,-0.3970889616897243,2.3808356397407406
748,-0.33133361922407334,-0.303075163284958,-0.15279961483011223,-0.3970889616897243,2.580709605744832
749,-0.3333723892438915,-0.3029217033534309,-0.15279961483011223,-0.3970889616897243,2.4140454279620496
750,-0.33349981237013016,-0.3028833383705491,-0.15279961483011223,-0.3970889616897243,2.56124759101483
751,-0.3322255811077438,-0.3033437181651304,-0.15279961483011223,-0.3970889616897243,2.6421378125400015
752,-0.33248042736022104,-0.30311352826783977,-0.15279961483011223,-0.3970889616897243,2.164118904620641
753,-0.33248042736022104,-0.3031902582336033,-0.15279961483011223,-0.3970889616897243,2.2553621584189694
754,-0.33248042736022104,-0.3032286232164851,-0.15279961483011223,-0.3970889616897243,2.426000764243085
755,-0.33235300423398245,-0.30326698819936687,-0.15279961483011223,-0.3970889616897243,2.656198742209841
756,-0.33235300423398245,-0.3033053531822486,-0.15279961483011223,-0.3970889616897243,2.5459940996817774
757,-0.3295496954567324,-0.2839694018098336,-0.15029983257571908,-0.3409259378085633,-0.6059541139890511
758,-0.3290400029517778,-0.27932723888113875,-0.15007257964350154,-0.3456918744453756,-0.6056880666918427
759,-0.32840288732058465,-0.2754523756100794,-0.15007257964350154,-0.33355660951277255,-0.6057856581366369
760,-0.3285303104468233,-0.27311211165429106,-0.15007257964350154,0.03545678759039177,-0.6002022643225872
761,-0.3275109254369142,-0.2708102126813845,-0.14984532671128398,-0.351940189799678,-0.5925353006814021
762,-0.32725607918443694,-0.268163028862542,-0.14984532671128398,-0.310978487733944,-0.5888363579102748
763,-0.32725607918443694,-0.26655169958150743,-0.14984532671128398,-0.11155412888327187,-0.5838417877248012
764,-0.32649154042700507,-0.26547748006081767,-0.14984532671128398,-0.3514940504387777,-0.5773168450747036
765,-0.3261092710482892,-0.26440326054012797,-0.15007257964350154,-0.37197766136551125,-0.5651265272400696
766,-0.32598184792205054,-0.2632523110536747,-0.15007257964350154,-0.17316771308367518,-0.5641207140670345
767,-0.32534473229085736,-0.2620629965843396,-0.15007257964350154,-0.3249424645495867,-0.5580778383352234
768,-0.32508988603838007,-0.2621013615672214,-0.15007257964350154,-0.3944752683057618,-0.5468695098382239
769,-0.3248350397859028,-0.2628302962419751,-0.15007257964350154,-0.3970889616897243,-0.5386972193382029
770,-0.32458019353342554,-0.2629070262077387,-0.15007257964350154,-0.33464373634927697,-0.5321532914912122
771,-0.32508988603838007,-0.2634825009509653,-0.15007257964350154,0.025441565218290062,-0.5240584139328913
772,-0.3247076166596642,-0.26501710026623637,-0.15007257964350154,-0.05309151634764399,-0.5140129731034295
773,-0.3247076166596642,-0.26659006456438916,-0.15007257964350154,0.042278536965891164,-0.5061663954784336
774,-0.32432534728094825,-0.267817744016606,-0.15007257964350154,-0.07006553353334073,-0.5000827615465032
775,-0.3239430779022323,-0.2690454234688228,-0.15007257964350154,-0.19355689801196818,-0.4910328731926437
776,-0.3239430779022323,-0.2695825332291677,-0.15007257964350154,-0.18450578166155138,-0.48818057335542786
777,-0.03647650510786545,-0.29076000377990796,-0.15007257964350154,-0.20884522775356343,-0.5899430557336529
778,-0.01863726743445616,-0.28604111088544953,-0.15007257964350154,-0.26218548731544866,-0.5656406246930872
779,0.009778089716760066,-0.2825882624260897,-0.14984532671128398,-0.333841618661033,-0.5505944576816387
780,0.03220455993476032,-0.27982598365860184,-0.14984532671128398,-0.36575979651075025,-0.5372802249287919
781,0.052719683259181006,-0.2763347702163602,-0.14984532671128398,-0.38243521101652944,-0.5238893863110448
782,0.07348965283607897,-0.2711554975273205,-0.14984532671128398,-0.39245429444226,-0.5081832112410366
783,0.0810076172841586,-0.26632150968421675,-0.14984532671128398,-0.39410313319133045,-0.49122431753702156
784,0.08317381043021545,-0.2679712039481331,-0.14984532671128398,-0.3951290949402572,-0.47839687070878184
785,0.0857222729549882,-0.26666679453015274,-0.15007257964350154,-0.3965375628730993,-0.44216432663675537
786,0.07986080914801086,-0.2649787352833546,-0.15007257964350154,-0.3962742719521166,-0.44282240698301356
787,0.060492493959737915,-0.2639045157626649,-0.15007257964350154,-0.39668760713317663,-0.4212856989544217
788,0.026215673001544343,-0.26655169958150743,-0.15029983257571908,-0.39669340346766524,-0.391012668593226
789,-0.010482187355183343,-0.2639045157626649,-0.15029983257571908,-0.3969589826501642,-0.36527648642586
790,-0.04475900831337691,-0.26033657235465973,-0.15029983257571908,-0.3968326362381846,-0.34512814302498185
791,-0.06973394105614993,-0.2570755488097088,-0.15052708550793664,-0.3970889616897243,-0.3275492939978775
792,-0.08973937187561605,-0.25868687809074337,-0.15052708550793664,-0.3969642635598711,-0.34013778121190497
793,-0.1033736463831503,-0.2574208336556448,-0.15052708550793664,-0.39671980803839535,-0.34234819842699626
794,-0.10643180141287761,-0.2573057387069994,-0.15052708550793664,-0.39684603370834354,-0.33256794129102896
795,-0.1023542613732412,-0.2574975636214083,-0.15052708550793664,-0.39684603370834354,-0.32210213097851614
796,-0.09483629692516157,-0.25791957843310787,-0.15052708550793664,-0.3969704961916261,-0.32890453285573595
797,-0.30419249333524345,-0.30004432963729766,0.29443415577404247,-0.3970889616897243,-0.5828563805926466
798,-0.3016440308104707,-0.3000059646544159,0.3035242730627448,-0.3970889616897243,-0.5865847463340654
799,-0.29845845265450477,-0.29996759967153414,0.2996609732150463,-0.3970889616897243,-0.5975116239238484
800,-0.2948906051198229,-0.29989086970577056,0.29443415577404247,-0.3970889616897243,-0.6028146064287108
801,-0.2914501807113797,-0.2998525047228888,0.2769356799932905,-0.3970889616897243,-0.605869462272659
802,-0.2878823331766978,-0.29977577475712525,0.2617097335347141,-0.3970889616897243,-0.5990459863101967
803,-0.2832951006321069,-0.2996990447913617,0.2578464336870156,-0.3970889616897243,-0.5872423507826051
804,-0.27858044496127726,-0.30023615455170655,0.2403479579062636,-0.3970889616897243,-0.5722373197322369
805,-0.27373836616420905,-0.3006581693634061,0.2305760818209086,-0.3970889616897243,-0.5513858938348969
806,-0.26966082612457265,-0.3006581693634061,0.22330398798994675,-0.3970889616897243,-0.5355113793771951
807,-0.26966082612457265,-0.30058143939764254,0.2114868355146337,-0.3970889616897243,-0.5175602913345988
808,-0.26622040171612943,-0.3003512495003519,0.20307847702258405,-0.3970889616897243,-0.5092244910768282
809,-0.2590847066467657,-0.3001977895688248,0.19716990078492752,-0.3970889616897243,-0.49288852048487564
810,-0.2506747803150156,-0.30027451953458834,0.1833074719196565,-0.3970889616897243,-0.490509145984322
811,-0.2622702848027316,-0.3004663444489972,0.17467186049538927,-0.3970889616897243,-0.4808217618187517
812,-0.26940597987209536,-0.3010034542093421,0.1771716427497824,-0.3970889616897243,-0.465790272955547
813,-0.2702979417557658,-0.3015405639696869,0.17103581357990832,-0.3970889616897243,-0.4665065183503923
814,-0.27131732676567494,-0.3018474838327411,0.1642182256133816,-0.3970889616897243,-0.526168209183785
815,-0.27208186552310676,-0.3020776737300318,0.1587641552401602,-0.3970889616897243,-0.5168668586401064
816,-0.2725915580280613,-0.3020776737300318,0.15490085539246168,-0.3970889616897243,-0.491599786870585
817,0.030038366788703478,-0.2837008469296612,-0.151890603101242,-0.39675070194353546,-0.5616123916564314
818,0.017933169796032888,-0.2806700132820009,-0.151890603101242,-0.3967526495090226,-0.557799351643503
819,0.009905512842998706,-0.2781379244118037,-0.151890603101242,-0.3967536827499768,-0.5547640932365271
820,0.02519628799163524,-0.2761813102848331,-0.151890603101242,-0.39675470305542393,-0.549990284844148
821,0.046348526947249113,-0.2751070907641434,-0.15166335016902444,-0.39675556338074797,-0.5460601339252831
822,0.06291353335827203,-0.2758360254388971,-0.15166335016902444,-0.39675674444913334,-0.537959851782629
823,0.07769461600195401,-0.27472344093532564,-0.15166335016902444,-0.39675756079123725,-0.5268929525488065
824,0.07807688538066992,-0.27269009684259155,-0.151890603101242,-0.3967581624013269,-0.5183149988113238
825,0.07285253720488578,-0.27265173185970976,-0.151890603101242,-0.3967595225643825,-0.5104514473006951
826,0.08253669479902226,-0.2735341264659906,-0.15166335016902444,-0.3967608416656056,-0.5144101553756586
827,0.068902420291488,-0.274838535883971,-0.151890603101242,-0.39676200557938407,-0.5076532372496853
828,0.06813788153405619,-0.2765265951307691,-0.151890603101242,-0.3967630669339297,-0.49238426452530326
829,0.4504072602499696,-0.2769102449595869,-0.151890603101242,-0.3967640767259668,-0.4834792391406571
830,0.4237758268660943,-0.2757209304902518,-0.151890603101242,-0.3967650310764453,-0.47884738162053586
831,0.4491330289875832,-0.274493251038035,-0.151890603101242,-0.3967659259492066,-0.4742360998270973
832,0.4974263938320269,-0.2743397911065079,-0.151890603101242,-0.39676675902989056,-0.46754983829248564
833,0.0695395359226812,-0.27441652107227144,-0.151890603101242,-0.39676756078550657,-0.4616607411136561
834,0.06355064898946522,-0.2757209304902518,-0.151890603101242,-0.39676835965175483,-0.4555055621355627
835,0.06227641772707884,-0.2772938947884046,-0.151890603101242,-0.3970889616897243,-0.4466921692499237
836,0.05042606698688552,-0.2781379244118037,-0.151890603101242,-0.3970889616897243,-0.440529586493092
837,-0.334264351127562,-0.282703357374735,-0.15120884430458933,4.232925099255554,-0.5436763234761351
838,-0.3343917742538006,-0.27832974932621257,-0.15166335016902444,4.046054249863714,-0.4940482074321485
839,-0.3343917742538006,-0.27364922141463593,-0.151890603101242,3.888999354718929,-0.4591750611380014
840,-0.3343917742538006,-0.2686234086571233,-0.151890603101242,3.908037202125605,-0.29974680656542435
841,-0.3341369280013234,-0.26394288074554667,-0.15211785603345956,3.5430971356363323,-0.10310205334851176
842,-0.33400950487508474,-0.25995292252584196,-0.15211785603345956,3.2274084535897596,0.08668865058282431
843,-0.3338820817488461,-0.2564617090836004,-0.15211785603345956,2.954239463215071,0.23660875862888656
844,-0.33375465862260745,-0.25343087543594006,-0.1523451089656771,2.8592563513846105,0.47249416904617264
845,-0.33375465862260745,-0.25204973605219616,-0.1523451089656771,2.7967414608447507,1.0124886445981454
846,-0.3333723892438915,-0.2499396619936985,-0.1523451089656771,2.4081065590660793,0.5766662386340107
847,-0.3332449661176529,-0.24360943981820546,-0.1523451089656771,2.3884311740290927,0.6420397917670307
848,-0.3329901198651756,-0.23363454426894376,-0.1523451089656771,2.3242695646560105,1.0016930160277526
849,-0.332862696738937,-0.2304118857068746,-0.1523451089656771,2.3114815404988684,1.0369412833692706
850,-0.33273527361269833,-0.23582134829320497,-0.15257236189789466,2.1803538013992805,0.9608028709544915
851,-0.33235300423398245,-0.23551442843015077,-0.15257236189789466,2.0385043643677463,0.9063707734456994
852,-0.33209815798150516,-0.2272275921276872,-0.15257236189789466,1.905586218344595,0.2624300198218419
853,-0.33184331172902787,-0.22427348844579045,-0.15257236189789466,1.6768992307757844,0.10591185491034237
854,-0.3315884654765506,-0.22764960693938674,-0.15257236189789466,1.5197468849867262,0.15152881939004945
855,-0.3312061960978347,-0.22603827765835216,-0.15257236189789466,1.4536490971702014,0.2116227649580784
856,-0.33082392671911875,-0.22296907902781007,-0.15257236189789466,1.4635944736149364,0.05957780891638083
857,-0.2900485263227547,-0.16070271181068796,-0.12984706867613885,-0.17928594049381352,-0.6599784244294622
858,-0.2886468719341297,-0.1569813084711557,-0.1300743216083564,0.08460171633343706,-0.659777861398466
859,-0.2820208693697205,-0.1569813084711557,-0.12961981574392129,-0.2938782027808074,-0.6602467087232461
860,-0.2795998299711864,-0.15705803843691926,-0.1300743216083564,-0.27373284200427817,-0.6593066003843123
861,-0.2762868286889818,-0.1587460976837174,-0.12984706867613885,-0.35999229275151073,-0.6576543801743335
862,-0.2743754817954022,-0.1645775750817473,-0.12961981574392129,-0.33815040742202224,-0.6580288327720731
863,-0.27246413490182264,-0.1744373756823637,-0.12916530987948616,-0.3595199602663321,-0.6574008336537611
864,-0.27004309550328853,-0.18629215539283242,-0.12893805694726862,-0.34649052595361424,-0.6568430909175292
865,-0.26698494047356125,-0.1969192556510843,-0.12802904521839836,-0.3654404709633326,-0.6580241844605772
866,-0.26456390107502714,-0.205014267039139,-0.12780179228618083,-0.36029711717193114,-0.6547919206926698
867,-0.26303482356016344,-0.21161304409480444,-0.1273472864217457,-0.2836848699038567,-0.6524533313728557
868,-0.2622702848027316,-0.2185187410135241,-0.12712003348952813,-0.24317208963549009,-0.6486318382167886
869,-0.2598492454041975,-0.22557789786377083,-0.1268927805573106,-0.3080097708644959,-0.6474405957021168
870,-0.2576830522581407,-0.23171629512485498,-0.12666552762509303,-0.33328547920553864,-0.6503844879243187
871,-0.2566636672482316,-0.23670374289948581,-0.12666552762509303,-0.3093274552920923,-0.6454773816039545
872,-0.2537329353447429,-0.2407320661020723,-0.12643827469287547,-0.3291871231809817,-0.650659175689944
873,-0.2518215884511633,-0.24383962971549614,-0.12643827469287547,-0.30192336370980527,-0.6494729633880805
874,-0.24952797217886785,-0.24679373339739286,-0.12643827469287547,-0.2996201645073221,-0.6522102672413388
875,-0.24634239402290192,-0.24982456704505315,-0.12666552762509303,-0.2917878504480219,-0.65142965450295
876,-0.2425197002357428,-0.2513591663603242,-0.12643827469287547,-0.30502417513328955,-0.6522378900793364
877,-0.3096716877635049,-0.30403428785700237,-0.1530268677623298,-0.3970889616897243,-0.4508667029071245
878,-0.3089071490060731,-0.30403428785700237,-0.1530268677623298,-0.3970889616897243,-0.4278987323189834
879,-0.31387665092937994,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.3831025399950469
880,-0.31591542094919817,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,-0.28450632262197184
881,-0.3198655378625959,-0.3034588131137757,-0.1530268677623298,-0.3970889616897243,-0.19371707793833032
882,-0.31871872972644816,-0.3029984333191944,-0.15325412069454736,-0.3970889616897243,-0.11352585109915096
883,-0.32063007662002774,-0.3024613235588496,-0.15325412069454736,-0.3970889616897243,0.005192903903411429
