,Malaria,HIV/AIDS,Drug Use Disorders,Exposure to Forces of Nature,Environmental Heat and Cold Exposure,Conflict and Terrorism,Acute Hepatitis,per_capita-Malaria,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Exposure to Forces of Nature,per_capita-Conflict and Terrorism,per_capita-Diabetes Mellitus,per_capita-Protein-Energy Malnutrition,per_capita-Road Injuries,per_capita-Acute Hepatitis,gdp/percap,Adolescent birth rate (per 1000 women aged 15-19 years),Deaths due to tuberculosis among HIV-negative people (per 100 000 population),Age-standardized suicide rates (per 100 000 population),Estimated number of road traffic deaths,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_x","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_y",Estimates of number of homicides,Estimates of rates of homicides per 100 000 population,Yellow fever - number of reported cases,Mumps - number of reported cases
78,6.0,1767.0,45.0,33.0,66.0,0.0,53.0,1.5917581733068097e-07,4.6877278203885546e-05,2.501713262380536e-05,8.754669953187453e-07,0.0,0.0002601728734269,4.557734236235165e-05,0.000145539755646,1.406053053087682e-06,7969.959703050084,1.8,2.3,4.0,4339.0,5.32,5.32,3283.805,8.80952,0.0,17970.0
79,5.0,1829.0,46.0,21.0,62.0,0.0,49.0,1.3158085875352716e-07,4.813227813204023e-05,2.3579289888632063e-05,5.526396067648141e-07,0.0,0.0002609774752517,4.763227086877683e-05,0.0001448442093158,1.2894924157845662e-06,2959.4640427408312,1.9,2.4,10.2825,791.7375,5.28,5.28,3057.376,16.71539,0.0,0.0
80,5.0,1878.0,44.0,32.0,60.0,0.0,49.0,1.3042271567221956e-07,4.8986772006485664e-05,2.31630743033862e-05,8.347053803022051e-07,0.0,0.0002618366439835,4.674350129692348e-05,0.0001442736080766,1.2781426135877517e-06,3715.24756318198,1.6,2.2,3.76,863.833,5.08,5.08,2666.69,2.56293,0.0,0.0
81,5.0,1747.0,44.0,7.0,58.0,0.0,48.0,1.2905946213385058e-07,4.509337606956738e-05,2.2327286949156143e-05,1.806832469873908e-07,0.0,0.0002538599620172,4.2950988998145465e-05,0.0001421202797017,1.2389708364849651e-06,4256.664991991086,1.5,2.0,14.549,4084.0,5.03,5.03,400.9935,11.15474,0.0,11483.0
82,4.0,1620.0,46.0,14.0,59.0,0.0,45.0,1.0208962141595245e-07,4.134629667346073e-05,2.194926860442977e-05,3.573136749558335e-07,0.0,0.0002457041963428,3.920241462372573e-05,0.0001434869629001,1.1485082409294648e-06,5085.926282105272,1.6,2.0,8.54,3473.564,4.64,4.57,2307.867,10.24511,0.0,10727.0
83,4.0,1692.0,49.0,3.0,56.0,0.0,43.0,1.0097330185120413e-07,4.271170668305935e-05,2.1633529921620485e-05,7.57299763884031e-08,0.0,0.0002392057520855,3.688049850115231e-05,0.0001464365310097,1.0854629949004443e-06,5878.968553682658,1.6,1.9,3.26,3870.974,4.67,4.62,2230.062,5.67592,0.0,11461.0
84,4.0,1727.0,52.0,14.0,93.0,0.0,41.0,9.987810875607409e-08,4.312237345543498e-05,2.1573671491312e-05,3.495733806462593e-07,0.0,0.0002397823695961,3.595611915218667e-05,0.0001521642986898,1.023750614749759e-06,7189.251237789402,1.6,1.9,8.17,4278.738,4.65,4.65,1725.502,8.94359,0.0,11575.0
85,4.0,1714.0,54.0,11.0,54.0,0.0,39.0,9.880934736426069e-08,4.233980534558569e-05,2.082406995701793e-05,2.717257052517168e-07,0.0,0.0002270885825799,3.332345239859691e-05,0.0001532038930882,9.633911368015411e-07,8980.411046885036,1.7,1.6,8.59,4625.266,4.45,4.45,2164.125,1.67884,8.0,12198.0
86,4.0,1721.0,57.0,22.0,52.0,0.0,37.0,9.776703991515385e-08,4.206426892349495e-05,1.9846709102776232e-05,5.377187195333461e-07,0.0,0.0002236665455658,3.187205501234016e-05,0.0001535186944267,9.043451192151732e-07,8179.019466981919,2.0,1.6,14.0393,1144.871,4.31,4.31,2174.724,5.37197,0.0,5913.0
87,0.0,1651.0,60.0,7.0,52.0,0.0,35.0,0.0,3.993401575107877e-05,1.874552526171172e-05,1.6931442171868657e-07,0.0,0.0002225759012364,3.1057102498113354e-05,0.0001535681804988,8.465721085934326e-07,10273.24928887943,1.8,1.4,8.43,5252.0,8.15,3.91,367.2823,9.18617,0.0,5083.0
88,0.0,1611.0,65.0,2.0,48.0,0.0,35.0,0.0,3.856860164375502e-05,1.7979528140571087e-05,4.788156628647426e-08,0.0,0.000221141013894,2.992597892904641e-05,0.0001543941104907,8.379274100132995e-07,12632.210580830211,1.9,1.6,14.0094,1263.701,7.69,4.05,1823.144,1.68009,0.0,5481.0
89,0.0,1733.0,68.0,4.0,48.0,0.0,34.0,0.0,4.107365442423695e-05,1.734905657157614e-05,9.480358782282045e-08,0.0,0.0002189251851798,2.8867692492048825e-05,0.0001552645759568,8.058304964939737e-07,13738.604134725758,1.8,1.5,8.96,4312.444,8.0,4.04,401.8612,1.87555,0.0,4619.0
90,0.0,1747.0,72.0,58.0,48.0,0.0,34.0,0.0,4.099882236925788e-05,1.6850117035562197e-05,1.361151515407531e-06,0.0,0.0002181597325384,2.8138287361614305e-05,0.000155804912255,7.979164055837252e-07,14350.080659961352,1.9,1.6,3.14,6052.0,8.27,3.48,2552.115,10.43945,0.0,3772.0
91,0.0,1766.0,74.0,8.0,46.0,0.0,35.0,0.0,4.1046498849861294e-05,1.680442733207798e-05,1.859411046426333e-07,0.0,0.0002169467838417,2.733334238246709e-05,0.0001514025444552,8.134923328115206e-07,13099.87621900664,1.8,1.5,9.16,4492.209,7.93,3.22,2757.2,11.14541,0.0,87.0
92,0.0,1765.0,78.0,17.0,45.0,0.0,35.0,0.0,4.063834388226457e-05,1.676187781659411e-05,3.91417476486401e-07,0.0,0.0002223021020868,2.737619879660769e-05,0.0001472190202737,8.058595104131784e-07,14792.449271374066,1.6,1.5,3.23,4720.571,8.49,3.38,436.7282,10.98532,0.0,156.0
93,0.0,1817.0,83.0,10.0,44.0,1.0,35.0,0.0,4.145247652653707e-05,1.6927758713643645e-05,2.2813690988738066e-07,2.2813690988738067e-08,0.0002325627659391,2.7923957770215395e-05,0.0001461445044738,7.984791846058323e-07,12702.069986563649,1.4,1.6,3.08,4705.06,8.38,4.418125,429.9848,6.22563,0.0,74.0
94,0.0,1810.0,81.0,1.0,45.0,0.0,36.0,0.0,4.092358332502803e-05,1.7432089913589288e-05,2.260971454421438e-08,0.0,0.0002373567832851,2.8239533465723763e-05,0.0001454030742338,8.139497235917177e-07,14557.513416152417,1.5,1.4,3.55,6150.897,8.29,4.418125,2788.342,1.96502,0.0,4396.0
95,0.0,1796.0,83.0,2.0,44.0,0.0,36.0,0.0,4.060704732140903e-05,1.7974723062650435e-05,4.521942908842876e-08,0.0,0.0002384872690123,2.801343632028162e-05,0.000144498685652,8.139497235917177e-07,11857.235208136892,1.4,1.5,3.59,4760.515,7.95,4.418125,427.1744,6.07538,7.0,7715.0
96,0.0,1777.0,86.0,0.0,45.0,0.0,36.0,0.0,3.9487491909175126e-05,1.824379901937692e-05,0.0,0.0,0.0002391470950627,2.7887902276879448e-05,0.0001403950331357,7.999716987790121e-07,10039.97814121776,1.1,1.4,8.14,6297.525,7.95,4.418125,430.1539,6.05589,0.0,9278.0
97,0.0,1.0,6.0,0.0,155.0,0.0,5.0,0.0,3.2867102528269e-07,3.25384315029863e-05,0.0,0.0,0.0004118247946792,5.916078455088419e-06,0.0001101047934697,1.6433551264134498e-06,628.4190003405032,0.0,5.4,5.49,139.5804,0.204,0.28,29.6996,7.50039,0.0,3431.0
98,0.0,1.0,6.0,0.0,155.0,1.0,5.0,0.0,3.3029571375252265e-07,3.104779709273713e-05,0.0,3.3029571375252265e-07,0.0004369812292945,5.284731420040362e-06,0.0001096581769658,1.6514785687626132e-06,699.5663217278429,27.6,5.0,1.29,594.0,0.288,0.38,129.1454,1.61119,0.0,987.0
99,0.0,1.0,6.0,0.0,154.0,0.0,5.0,0.0,3.318050393222152e-07,2.953064849967716e-05,0.0,0.0,0.0004539092937927,4.313465511188798e-06,0.0001058458075437,1.659025196611076e-06,788.3687734295834,0.0,5.8,3.1,579.0,0.216,0.28,25.05967,1.55735,0.0,1759.0
100,0.0,1.0,6.0,0.0,152.0,0.0,5.0,0.0,3.331432196026801e-07,2.5318884689803685e-05,0.0,0.0,0.0004733965150554,3.331432196026801e-06,0.0001036075412964,1.6657160980134004e-06,935.133017424723,0.0,5.4,1.01,558.0,0.12,0.16,22.80243,6.66187,0.0,0.0
101,0.0,2.0,7.0,1.0,150.0,0.0,6.0,0.0,6.685922122379118e-07,2.540650406504065e-05,3.342961061189559e-07,0.0,0.0004559798887462,2.005776636713736e-06,9.69458707744972e-05,2.005776636713736e-06,1195.777171587505,0.0,5.7,1.8,554.0,0.336,0.43,24.14804,4.00426,0.0,504.0
102,0.0,4.0,7.0,0.0,151.0,1.0,6.0,0.0,1.3409751034562293e-06,2.4137551862212127e-05,0.0,3.352437758640573e-07,0.0004559315351751,1.3409751034562293e-06,9.487398856952822e-05,2.011462655184344e-06,1642.6945017338808,0.0,6.0,1.82,144.9919,0.36,0.46,123.1429,7.13136,0.0,167.0
103,0.0,10.0,8.0,1.0,162.0,2.0,7.0,0.0,3.3597950793785187e-06,2.251062703183608e-05,3.3597950793785185e-07,6.719590158757037e-07,0.0004552522332557,1.0079385238135557e-06,9.20583851749714e-05,2.351856555564963e-06,2144.8931786752464,0.0,6.2,8.71,528.0,0.216,0.28,126.9311,4.29068,0.0,128.0
104,0.0,7.0,8.0,0.0,138.0,16.0,6.0,0.0,2.3555936937391686e-06,2.254639678293204e-05,0.0,5.3842141571181e-06,0.0004478993151952,6.730267696397625e-07,8.984907374690828e-05,2.0190803089192874e-06,3097.9422206518266,0.0,6.4,8.28,341.7882,0.18,0.23,101.2335,1.49986,0.0,133.0
105,0.0,12.0,9.0,1.0,153.0,6.0,7.0,0.0,4.0423285698982615e-06,2.189594642028225e-05,3.368607141581885e-07,2.0211642849491308e-06,0.0004584674319692,6.737214283163769e-07,8.893122853776175e-05,2.358024999107319e-06,3928.469648512794,0.0,6.1,2.27,504.0,0.18,0.23,126.1594,1.60336,0.0,98.0
106,0.0,12.0,10.0,1.0,143.0,5.0,8.0,0.0,4.044483930591263e-06,2.123354063560413e-05,3.37040327549272e-07,1.6852016377463596e-06,0.0004566896438292,6.740806550985439e-07,8.76304851628107e-05,2.6963226203941755e-06,2914.724752646104,0.0,5.2,4.06,393.8976,0.228,0.27,126.8397,4.39181,0.0,71.0
107,0.0,10.0,10.0,1.0,127.0,4.0,7.0,0.0,3.370632755404641e-06,2.0897923083508773e-05,3.370632755404641e-07,1.3482531021618563e-06,0.0004533501056019,6.741265510809282e-07,8.662526181389927e-05,2.359442928783249e-06,3121.2059315046977,27.1,5.6,9.92,145.4375,4.23,0.3,123.7825,7.50142,0.0,38.0
108,0.0,10.0,10.0,1.0,109.0,5.0,6.0,0.0,3.369300617424338e-06,2.0552733766288465e-05,3.369300617424338e-07,1.684650308712169e-06,0.0004450846115617,6.738601234848676e-07,8.86126062382601e-05,2.021580370454603e-06,3417.144686191764,0.0,4.2,8.96,384.5453,4.07,0.39,101.8416,4.32923,0.0,15.0
109,0.0,20.0,9.0,2.0,77.0,9.0,4.0,0.0,6.732884586575638e-06,2.087194221838448e-05,6.732884586575638e-07,3.029798063959037e-06,0.0004315779019994,3.366442293287819e-07,8.988400923078477e-05,1.3465769173151276e-06,3574.825071242335,26.0,4.7,6.39,491.0,3.89,0.31,99.57998,7.36944,0.0,6.0
110,0.0,16.0,9.0,1.0,63.0,6.0,3.0,0.0,5.379626815287823e-06,2.118228058519581e-05,3.3622667595548895e-07,2.017360055732934e-06,0.0004122139047214,3.3622667595548895e-07,8.708270907247164e-05,1.008680027866467e-06,3739.176863300993,0.0,3.6,3.72,106.472,3.92,0.13,91.4021,1.63829,0.0,2.0
111,0.0,28.0,9.0,0.0,55.0,22.0,2.0,0.0,9.39991922783692e-06,2.1485529663627247e-05,0.0,7.385650821871867e-06,0.000401175124188,3.3571140099417573e-07,8.72849642584857e-05,6.714228019883515e-07,3897.6093655423806,0.0,2.8,4.63,119.2592,4.22,0.13,25.04807,6.48057,0.0,2.0
112,0.0,31.0,9.0,0.0,49.0,51.0,2.0,0.0,1.0388917504957356e-05,2.1783214123297684e-05,0.0,1.709144492751049e-05,0.0004051677826933,3.351263711276567e-07,9.182462568897792e-05,6.702527422553134e-07,3536.588594510161,0.0,2.4,7.57,114.203,4.04,0.2,89.15789,3.881,0.0,4.0
113,0.0,27.0,9.0,0.0,46.0,120.0,2.0,0.0,9.031115202243463e-06,2.20760593832618e-05,0.0,4.013828978774872e-05,0.0003893414109411,3.3448574823123937e-07,8.763526603658471e-05,6.689714964624787e-07,3527.4867008466504,0.0,2.0,4.43,144.2298,3.83,0.26,87.81161,3.79676,0.0,1.0
114,0.0,22.0,9.0,0.0,47.0,0.0,2.0,0.0,7.343401136291187e-06,2.236399436961408e-05,0.0,0.0,0.0003992139890456,3.3379096074050856e-07,8.378153114586765e-05,6.675819214810171e-07,3847.6084044558415,0.0,1.6,0.904,482.7927,3.83,0.2776470588235294,110.7382,1.50081,0.0,8.0
115,0.0,20.0,10.0,0.0,48.0,1.0,2.0,0.0,6.675819214810171e-06,2.2697785330354583e-05,0.0,3.3379096074050856e-07,0.0004052222263389,3.3379096074050856e-07,8.17787853814246e-05,6.675819214810171e-07,4158.367788905256,0.0,1.0,1.65,466.7914,3.69,0.2776470588235294,112.7528,1.52058,0.0,4.0
116,0.0,19.0,10.0,0.0,47.0,0.0,2.0,0.0,6.312697126427043e-06,2.292505798544558e-05,0.0,0.0,0.0004103253132177,3.322472171803707e-07,7.973933212328897e-05,6.644944343607414e-07,4524.874850779469,4.247368421052632,1.2,1.02,423.0915,3.77,0.2776470588235294,111.9239,6.3539,0.0,1.0
117,0.0,162.0,896.0,3.0,37.0,1.0,10.0,0.0,8.502515012449886e-06,2.1623680155119464e-05,1.5745398171203497e-07,5.2484660570678324e-08,0.0001590285215291,4.933558093643761e-06,0.0001075935541698,5.248466057067831e-07,20975.494597071585,0.1,0.28,18.8245,1873.0,2.95,2.95,313.1627,1.64897,0.0,212.0
118,0.0,146.0,782.0,4.0,34.0,4.0,10.0,0.0,7.567018909669282e-06,2.166447879617644e-05,2.073155865662817e-07,2.073155865662817e-07,0.0001624317620746,5.027402974232331e-06,0.0001022584130738,5.182889664157043e-07,19566.75603350552,0.1,0.44,11.1879,1300.841,2.91,2.91,306.701,1.08173,0.0,113.0
119,0.0,133.0,752.0,1.0,35.0,0.0,11.0,0.0,6.80831441594542e-06,2.206303393437952e-05,5.1190333954476854e-08,0.0,0.0001685185793781,5.221414063356639e-06,9.879734453214032e-05,5.630936734992453e-07,21761.778819057425,0.1,0.34,10.3849,1768.0,3.01,3.01,100.8314,1.5206,0.0,68.0
120,0.0,134.0,767.0,3.0,38.0,0.0,11.0,0.0,6.779132817377245e-06,2.2361020188662253e-05,1.517716302397891e-07,0.0,0.0001729690679299,5.261416514979354e-06,9.561612705106712e-05,5.564959775458933e-07,27366.95445940463,0.1,0.26,4.27,1207.184,3.0,3.0,257.6622,0.81256,0.0,76.0
121,0.0,145.0,783.0,3.0,42.0,0.0,11.0,0.0,7.25178538956291e-06,2.215545467294048e-05,1.5003693909440505e-07,0.0,0.0001737927877843,5.401329807398581e-06,9.142250822152414e-05,5.501354433461518e-07,32927.0566413451,0.0,0.31,9.21,453.1721,3.13,3.13,160.4034,1.61719,0.0,106.0
122,0.0,117.0,805.0,4.0,42.0,0.0,11.0,0.0,5.782819253881878e-06,2.243931573728524e-05,1.97703222354936e-07,0.0,0.0001745719453394,5.239135392405804e-06,8.817563717030145e-05,5.43683861476074e-07,36359.25364265716,0.1,0.3,10.0728,1230.758,3.53,3.53,90.63444,0.89662,0.0,240.0
123,0.0,132.0,787.0,4.0,44.0,0.0,11.0,0.0,6.4423329210240265e-06,2.2792192985744093e-05,1.952222097280008e-07,0.0,0.0001780426552719,5.173388557792021e-06,8.565374451816035e-05,5.368610767520022e-07,38185.366611692094,0.1,0.29,4.52,427.1388,3.53,3.53,266.5863,1.29876,0.0,0.0
124,0.0,123.0,757.0,5.0,46.0,0.0,11.0,0.0,5.927818258297114e-06,2.3277530233800864e-05,2.4096822188199653e-07,0.0,0.0001840997215178,5.156719948274725e-06,8.443526494745158e-05,5.301300881403923e-07,45737.55167804487,0.2,0.25,9.82,1653.0,3.7,3.7,146.3034,1.12099,0.0,579.0
125,0.0,95.0,720.0,5.0,46.0,0.0,12.0,0.0,4.522235355216827e-06,2.361082880197417e-05,2.380123871166751e-07,0.0,0.0001872681461833,5.141067561720182e-06,8.27807082391796e-05,5.712297290800202e-07,50265.16960048669,0.1,0.3,16.2971,1118.141,3.71,3.71,167.4211,1.56994,0.0,286.0
126,0.0,101.0,693.0,6.0,77.0,2.0,12.0,0.0,4.750115695887246e-06,2.365651678248797e-05,2.821850908447869e-07,9.40616969482623e-08,0.000185395604685,5.032300786732033e-06,8.04697817392384e-05,5.643701816895738e-07,47030.56628904031,0.1,0.26,4.83,1125.077,3.78,3.78,203.769,1.87331,0.0,164.0
127,0.0,83.0,700.0,5.0,43.0,10.0,11.0,0.0,3.857638454129937e-06,2.3703561585617683e-05,2.323878586825263e-07,4.647757173650526e-07,0.0001815413952027,5.112532891015578e-06,7.738515694128127e-05,5.112532891015578e-07,58264.56279431342,0.1,0.25,10.4083,1060.209,10.52,3.87,97.03811,1.19891,0.0,89.0
128,0.0,103.0,738.0,34.0,41.0,11.0,11.0,0.0,4.7319962702681046e-06,2.347621450589322e-05,1.5620181863020928e-06,5.053588249800889e-07,0.0001791726743111,5.0535882498008885e-06,7.428774727207307e-05,5.053588249800889e-07,69585.98064788104,0.1,0.25,4.97,975.2571,10.3,3.79,262.3607,1.16408,0.0,145.0
129,0.0,74.0,766.0,8.0,38.0,1.0,10.0,0.0,3.3612565939678346e-06,2.334710661215496e-05,3.6337909123976586e-07,4.542238640497073e-08,0.0001727413354981,5.041884890951752e-06,7.122230188299411e-05,4.542238640497074e-07,71277.76261679459,0.1,0.16,10.4771,1339.0,10.03,3.78,294.9876,1.77103,0.0,195.0
130,0.0,69.0,813.0,4.0,36.0,0.0,10.0,0.0,3.099382369455362e-06,2.3447501403705784e-05,1.7967434025828185e-07,0.0,0.0001642672655811,4.941044357102752e-06,6.805165637282426e-05,4.491858506457049e-07,68229.80348119035,0.1,0.22,10.244,348.2228,10.0,3.7,95.53973,1.10648,0.0,216.0
131,0.0,67.0,887.0,5.0,51.0,4.0,10.0,0.0,2.9767701741490524e-06,2.381416139319242e-05,2.221470279215711e-07,1.777176223372569e-07,0.0001623006185994,5.153811047780449e-06,6.766598470491054e-05,4.442940558431422e-07,64708.40803397392,0.1,0.2,5.75,906.3599,9.9,3.64,94.76887,0.80102,0.0,187.0
132,0.0,64.0,954.0,9.0,34.0,3.0,10.0,0.0,2.813061431020173e-06,2.4306608927408687e-05,3.95586763737212e-07,1.3186225457907062e-07,0.000163509195678,5.274490183162825e-06,6.808487744766014e-05,4.395408485969021e-07,54200.30948950232,0.1,0.22,5.97,351.3769,9.68,3.66,182.405,1.1352,0.0,633.0
133,0.0,71.0,1002.0,9.0,33.0,1.0,9.0,0.0,3.087942783812604e-06,2.4703542270500832e-05,3.9142936696216106e-07,4.349215188468456e-08,0.0001621822343779,5.43651898558557e-06,6.719537466183764e-05,3.9142936696216106e-07,54966.81679287654,0.1,0.21,16.3317,1351.0,9.79,3.64,84.98602,0.98868,0.0,800.0
134,0.0,71.0,1039.0,12.0,35.0,0.0,9.0,0.0,3.056075279656714e-06,2.4749905433839585e-05,5.165197655757827e-07,0.0,0.0001662332778878,5.4665008523437e-06,6.706148289725578e-05,3.87389824181837e-07,59485.2570624178,0.1,0.2,11.7932,337.5289,9.49,3.49,242.1832,0.68665,0.0,806.0
135,0.0,71.0,1086.0,0.0,36.0,2.0,10.0,0.0,3.056075279656714e-06,2.509425194422344e-05,0.0,8.608662759596377e-08,0.0001752293304715,5.68171742133361e-06,6.81806090560033e-05,4.304331379798189e-07,60984.541768629104,0.1,0.22,17.1418,311.9704,9.51,3.49,160.7886,0.68559,0.0,634.0
136,0.0,71.0,1128.0,4.0,37.0,0.0,10.0,0.0,2.9950691038373583e-06,2.48886024121696e-05,1.6873628754013286e-07,0.0,0.0001788182807206,5.737033776364517e-06,6.728359465662799e-05,4.218407188503322e-07,58496.52593075991,0.1,0.18,16.9697,1244.821,9.51,3.49,243.4607,1.27021,0.0,168.0
137,0.0,48.0,166.0,14.0,21.0,0.0,4.0,0.0,5.916129254112912e-06,3.783857668776383e-05,1.725537699116266e-06,0.0,0.0001916579372946,1.23252692794019e-07,0.0001124064558281,4.93010771176076e-07,24327.246745605087,0.0,0.93,7.87,1006.0,4.32834,4.3,81.43589,0.95362,0.0,0.0
138,0.0,50.0,165.0,0.0,23.0,0.0,4.0,0.0,6.148783340240466e-06,3.94751890443438e-05,0.0,0.0,0.0002016800935598,1.2297566680480934e-07,0.0001072347814537,4.919026672192374e-07,24288.923950617893,0.1,0.71,14.6853,726.3291,4.1968,4.3,39.48195,1.00049,0.0,0.0
139,0.0,53.0,167.0,18.0,23.0,0.0,4.0,0.0,6.504414656679813e-06,4.0744635207881095e-05,2.2090464871742763e-06,0.0,0.000220413749498,1.227248048430154e-07,0.0001035797352875,4.908992193720614e-07,26292.930363982134,0.1,0.84,6.5,711.2822,3.94969,4.4,72.71,0.96475,0.0,0.0
140,0.0,50.0,184.0,21.0,38.0,0.0,3.0,0.0,6.125457204125716e-06,4.336823700521007e-05,2.5726920257328005e-06,0.0,0.0002528588733863,1.2250914408251432e-07,0.000101070043868,3.67527432247543e-07,32122.877651587914,0.1,0.57,7.04,960.0,4.06369,4.1,23.77297,0.56556,0.0,0.0
141,0.0,56.0,192.0,5.0,28.0,0.0,3.0,0.0,6.850352340532972e-06,4.513892881529762e-05,6.116386018333011e-07,0.0,0.0002771946143508,1.223277203666602e-07,9.639424364892823e-05,3.669831610999809e-07,36859.91102860242,0.1,0.57,6.1,223.9767,3.81788,3.8,33.55416,0.8403,0.0,0.0
142,0.0,65.0,197.0,27.0,32.0,0.0,3.0,0.0,7.941655952558257e-06,4.6061604524837895e-05,3.298841703370353e-06,0.0,0.0002926194770211,1.2217932234705013e-07,9.175667108263465e-05,3.665379670411504e-07,38641.2877407345,0.0,0.67,13.2843,588.3776,4.04626,4.1,32.87515,0.77507,0.0,0.0
143,0.0,43.0,201.0,17.0,34.0,5.0,3.0,0.0,5.24845963812481e-06,4.796847994844304e-05,2.0749724150726e-06,6.102860044331175e-07,0.0002934255109314,1.220572008866235e-07,8.653855542861607e-05,3.661716026598705e-07,41047.59254376972,0.1,0.69,5.25,753.0,4.3923,4.2,71.8476,0.86716,0.0,0.0
144,0.0,59.0,205.0,9.0,37.0,9.0,3.0,0.0,7.1953123637540165e-06,5.012327765259154e-05,1.0975900215895957e-06,1.0975900215895957e-06,0.0002892759479122,1.219544468432884e-07,8.280706940659283e-05,3.6586334052986523e-07,47468.45129925999,0.0,0.58,19.4982,184.2363,4.37846,4.4,25.62814,0.67221,0.0,0.0
145,0.0,47.0,210.0,17.0,36.0,7.0,3.0,0.0,5.727842420474088e-06,5.2891140648633066e-05,2.071772790384244e-06,8.5308291368763e-07,0.0002848078241839,1.2186898766966144e-07,7.884923502227095e-05,3.656069630089843e-07,52648.01201823209,0.1,0.61,5.35,516.8315,3.89158,3.9,27.47615,0.67672,0.0,0.0
146,0.0,40.0,213.0,15.0,49.0,1.0,3.0,0.0,4.87194043663061e-06,5.456573289026283e-05,1.8269776637364784e-06,1.2179851091576524e-07,0.0002820853512809,1.2179851091576524e-07,7.648946485510057e-05,3.653955327472957e-07,48880.54379624766,0.1,0.59,11.8926,492.1969,3.99682,3.4,62.38558,0.74511,0.0,0.0
147,0.0,45.0,211.0,24.0,40.0,0.0,3.0,0.0,5.478344712058202e-06,5.551389308218978e-05,2.921783846431041e-06,0.0,0.0002735520126221,2.434819872025868e-07,7.292285516717474e-05,3.652229808038801e-07,47794.90538289977,0.1,0.47,19.5756,149.3394,12.1,4.3,26.2534,0.51887,0.0,0.0
148,0.0,41.0,207.0,1.0,40.0,0.0,3.0,0.0,4.989485571868064e-06,5.695315238132326e-05,1.2169477004556253e-07,0.0,0.0002694322208808,2.4338954009112506e-07,6.900093461583395e-05,3.650843101366876e-07,52524.5580045952,0.1,0.67,5.79,539.0,11.9,4.1,70.1092,0.82935,0.0,0.0
149,0.0,39.0,193.0,13.0,48.0,0.0,3.0,0.0,4.744673890655706e-06,5.863930295630898e-05,1.5815579635519018e-06,0.0,0.0002692298287184,2.4331660977721564e-07,6.606045955451405e-05,3.649749146658235e-07,49838.66283897197,0.1,0.51,11.7788,143.9008,12.1,4.1,35.27501,0.90725,0.0,0.0
150,0.0,50.0,179.0,22.0,41.0,2.0,3.0,0.0,6.081507279685844e-06,6.0085291923296136e-05,2.675863203061772e-06,2.4326029118743375e-07,0.0002690458820533,2.4326029118743375e-07,6.215300439838933e-05,3.6489043678115065e-07,52324.92374398022,0.1,0.82,5.54,355.915,12.1,3.9,59.18637,0.6266,0.0,0.0
151,0.0,43.0,164.0,6.0,38.0,0.0,3.0,0.0,5.229195645125867e-06,6.153425573101602e-05,7.296552062966325e-07,0.0,0.0002720397827475,2.432184020988776e-07,6.043977292157107e-05,3.6482760314831627e-07,53836.27169538549,0.1,0.85,12.043,443.0,12.4,4.2,19.67214,0.44683,0.0,0.0
152,0.0,44.0,155.0,18.0,39.0,0.0,3.0,0.0,5.350169831413717e-06,6.31076850569027e-05,2.1887058401237933e-06,0.0,0.0002803975370736,2.4318953779153255e-07,6.018941060340432e-05,3.647843066872989e-07,46450.41766587168,0.1,0.75,5.37,132.3724,11.6,3.6,25.8759,0.69592,0.0,0.0
153,0.0,35.0,144.0,9.0,37.0,0.0,3.0,0.0,4.255564393619766e-06,6.383346590429649e-05,1.094287986930797e-06,0.0,0.0002796513744378,2.431751082068438e-07,5.884837618605619e-05,3.6476266231026564e-07,48115.59961023894,0.1,0.45,5.65,317.5917,11.7,4.06875,24.03842,0.56058,0.0,0.0
