,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)","Mean total cholesterol,  crude",Stillbirth rate (per 1000 total births),"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)","Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)"
555,60.09411764705882,4.7,2.79535,0.5882352941176471,24.65882352941176
556,60.09411764705882,4.973684210526316,2.76662,0.5882352941176471,24.65882352941176
557,24.7,3.9,15.76439,12.3,2.9
558,25.3,3.9,15.37339,12.0,3.0
559,25.9,3.9,15.02639,11.8,3.2
560,26.6,3.9,14.8587,11.6,3.4
561,27.2,3.9,14.69733,11.3,3.6
562,27.8,3.9,14.54563,11.1,3.9
563,28.5,3.9,14.53705,10.8,4.1
564,29.1,3.9,14.54226,10.6,4.3
565,29.8,3.9,14.5139,10.4,4.6
566,30.4,3.9,14.41197,10.1,4.8
567,31.0,4.0,14.27492,9.9,5.1
568,31.6,4.0,14.0082,9.7,5.4
569,32.3,4.0,13.69129,9.5,5.6
570,32.9,4.0,13.34303,9.3,5.9
571,33.5,4.0,12.94971,9.0,6.2
572,34.2,4.0,12.49405,8.8,6.6
573,34.8,4.0,12.06039,8.6,6.9
574,29.74117647058824,4.0,11.64588,10.4,4.676470588235294
575,29.74117647058824,4.0,11.25659,10.4,4.676470588235294
576,29.74117647058824,3.947368421052632,10.93543,10.4,4.676470588235294
577,16.1,3.8,34.70148,15.9,1.3
578,16.5,3.8,34.12667,15.8,1.4
579,16.9,3.8,33.74468,15.6,1.5
580,17.3,3.8,33.2126,15.4,1.6
581,17.7,3.8,32.67717,15.3,1.7
582,18.1,3.8,31.99278,15.1,1.8
583,18.5,3.8,31.45125,15.0,1.8
584,18.9,3.8,31.07724,14.8,1.9
585,19.3,3.8,30.71633,14.6,2.0
586,19.8,3.8,30.43217,14.5,2.1
587,20.2,3.8,30.1181,14.3,2.3
588,20.7,3.8,29.70091,14.2,2.4
589,21.1,3.8,29.27301,14.0,2.5
590,21.6,3.8,28.91581,13.8,2.6
591,22.1,3.9,28.57783,13.7,2.8
592,22.6,3.9,28.32785,13.5,2.9
593,23.1,3.9,28.05279,13.4,3.1
594,19.44117647058824,3.9,27.9107,14.641176470588237,2.1
595,19.44117647058824,3.9,27.64907,14.641176470588237,2.1
596,19.44117647058824,3.826315789473684,27.46551,14.641176470588237,2.1
597,54.5,4.9,4.16827,0.9,17.1
598,55.0,4.9,4.05285,0.8,17.6
599,55.6,4.9,3.99316,0.8,18.0
600,56.2,4.9,3.97509,0.7,18.5
601,56.7,4.9,3.9573,0.7,19.0
602,57.3,4.9,3.94043,0.7,19.4
603,57.8,4.9,3.88134,0.6,19.9
604,58.4,4.9,3.76275,0.6,20.4
605,58.9,4.9,3.73707,0.6,20.9
606,59.5,4.9,3.82317,0.6,21.3
607,60.0,4.9,3.68021,0.5,21.8
608,60.5,4.8,3.52123,0.5,22.3
609,61.0,4.8,3.42289,0.5,22.8
610,61.5,4.8,3.31202,0.5,23.3
611,62.0,4.8,3.22255,0.4,23.8
612,62.6,4.7,3.20673,0.4,24.4
613,63.1,4.7,3.20447,0.4,24.9
614,58.858823529411765,4.7,3.17836,0.6,20.905882352941177
615,58.858823529411765,4.7,3.13679,0.6,20.905882352941177
616,58.858823529411765,4.836842105263158,3.09377,0.6,20.905882352941177
617,20.8,4.4,15.0465,7.6,1.8
618,21.4,4.4,14.91635,7.4,1.9
619,22.0,4.4,14.82191,7.2,2.1
620,22.7,4.4,14.54556,7.0,2.3
621,23.4,4.5,13.90911,6.8,2.4
622,24.1,4.5,13.2054,6.5,2.6
623,24.8,4.5,12.51567,6.3,2.9
624,25.5,4.5,11.87134,6.1,3.1
625,26.2,4.5,11.29953,5.8,3.3
626,27.0,4.5,10.72549,5.6,3.6
627,27.8,4.6,10.1508,5.4,3.9
628,28.5,4.6,9.59681,5.2,4.2
629,29.3,4.6,9.10858,5.0,4.5
630,30.0,4.6,8.59936,4.8,4.8
631,30.8,4.6,7.89368,4.6,5.1
632,31.6,4.6,7.42712,4.4,5.5
633,32.3,4.7,6.60814,4.2,5.9
634,26.36470588235294,4.7,6.0944,5.876470588235295,3.523529411764706
635,26.36470588235294,4.7,5.78976,5.876470588235295,3.523529411764706
636,26.36470588235294,4.542105263157895,5.54196,5.876470588235295,3.523529411764706
637,49.7,4.8,9.55815,3.4,10.7
638,50.3,4.8,9.37283,3.2,11.1
639,50.9,4.8,9.202,3.1,11.4
640,51.5,4.8,9.07847,3.0,11.8
641,52.1,4.8,9.01316,2.9,12.2
642,52.7,4.8,8.91302,2.8,12.6
643,53.3,4.8,8.80634,2.6,13.0
644,53.9,4.8,8.70609,2.5,13.5
645,54.5,4.8,8.64174,2.4,13.9
646,55.1,4.8,8.51058,2.3,14.3
647,55.6,4.8,8.44039,2.3,14.7
648,56.2,4.8,8.27597,2.2,15.2
649,56.8,4.8,8.13006,2.1,15.6
650,57.4,4.8,7.98138,2.0,16.1
651,57.9,4.8,7.80609,1.9,16.6
652,58.5,4.8,7.64677,1.9,17.1
653,59.0,4.8,7.50397,1.8,17.6
654,54.43529411764706,4.8,7.36855,2.494117647058824,13.96470588235294
655,54.43529411764706,4.8,7.23805,2.494117647058824,13.96470588235294
656,54.43529411764706,4.8,7.09836,2.494117647058824,13.96470588235294
657,19.9,4.0,30.28877,14.5,1.6
658,20.3,4.0,30.23067,14.3,1.7
659,20.7,4.0,30.10645,14.2,1.8
660,21.1,4.0,30.0187,14.0,1.9
661,21.5,4.0,29.93323,13.9,1.9
662,21.9,4.0,29.72368,13.7,2.0
663,22.4,4.0,29.43038,13.6,2.1
664,22.8,4.0,29.18226,13.4,2.2
665,23.2,4.0,28.87165,13.2,2.3
666,23.7,4.0,28.41479,13.1,2.4
667,24.1,4.0,28.02613,12.9,2.5
668,24.6,4.0,27.56459,12.8,2.6
669,25.1,4.0,27.09179,12.6,2.7
670,25.6,4.0,26.73906,12.4,2.9
671,26.1,4.0,26.38702,12.3,3.0
672,26.6,4.0,26.01696,12.1,3.1
673,27.1,4.0,25.65653,12.0,3.3
674,23.33529411764706,4.0,25.40733,13.235294117647058,2.3529411764705883
675,23.33529411764706,4.0,24.92157,13.235294117647058,2.3529411764705883
676,23.33529411764706,4.0,24.57104,13.235294117647058,2.3529411764705883
677,47.7,4.9,4.85959,2.8,10.5
678,48.6,4.9,4.82028,2.7,11.1
679,49.5,4.9,4.80013,2.6,11.6
680,50.4,4.9,4.81705,2.4,12.2
681,51.3,4.9,4.89089,2.3,12.8
682,52.2,4.9,4.98609,2.2,13.4
683,53.2,4.9,5.03432,2.1,14.0
684,54.1,4.9,4.89589,2.0,14.7
685,55.0,4.9,4.93925,1.9,15.4
686,55.9,4.9,5.04052,1.8,16.0
687,56.7,4.9,5.07017,1.7,16.7
688,57.6,4.9,4.994,1.6,17.4
689,58.4,4.9,4.96406,1.5,18.1
690,59.2,4.9,4.87868,1.4,18.9
691,60.0,4.9,4.74971,1.4,19.6
692,60.8,4.8,4.6765,1.3,20.3
693,61.6,4.8,4.57861,1.2,21.1
694,54.83529411764706,4.8,4.479,1.9352941176470588,15.51764705882353
695,54.83529411764706,4.8,4.47304,1.9352941176470588,15.51764705882353
696,54.83529411764706,4.878947368421053,4.48368,1.9352941176470588,15.51764705882353
697,51.4,5.5,5.17261,0.7,15.7
698,51.8,5.5,4.99008,0.7,16.1
699,52.3,5.5,4.79249,0.7,16.6
700,52.8,5.5,4.60393,0.7,17.1
701,53.3,5.5,4.42179,0.6,17.5
702,53.8,5.4,4.23497,0.6,18.0
703,54.3,5.4,3.99483,0.6,18.5
704,54.9,5.4,3.76514,0.6,19.0
705,55.4,5.4,3.59809,0.5,19.6
706,55.9,5.4,3.47135,0.5,20.1
707,56.4,5.4,3.35925,0.5,20.6
708,57.0,5.4,3.19981,0.5,21.2
709,57.5,5.4,3.09739,0.5,21.8
710,58.0,5.4,3.06955,0.5,22.3
711,58.6,5.4,3.09549,0.4,22.9
712,59.1,5.3,3.12863,0.4,23.5
713,59.6,5.3,3.11766,0.4,24.1
714,55.41764705882353,5.3,3.04643,0.5529411764705883,19.68235294117647
715,55.41764705882353,5.3,3.02982,0.5529411764705883,19.68235294117647
716,55.41764705882353,5.405263157894737,3.00766,0.5529411764705883,19.68235294117647
717,52.5,5.3,4.39275,0.7,15.0
718,53.0,5.2,4.22679,0.7,15.5
719,53.5,5.2,4.08007,0.7,15.9
720,54.0,5.2,3.94211,0.7,16.3
721,54.4,5.2,3.79529,0.6,16.7
722,54.9,5.2,3.65518,0.6,17.2
723,55.3,5.1,3.50431,0.6,17.6
724,55.7,5.1,3.36527,0.6,18.0
725,56.1,5.1,3.23037,0.6,18.4
726,56.5,5.1,3.12119,0.6,18.8
727,56.9,5.1,3.01868,0.5,19.2
728,57.3,5.0,2.92865,0.5,19.6
729,57.7,5.0,2.86668,0.5,20.1
730,58.0,5.0,2.84731,0.5,20.5
731,58.4,5.0,2.82664,0.5,20.9
732,58.8,5.0,2.77879,0.5,21.4
733,59.1,5.0,2.72633,0.5,21.9
734,56.00588235294118,5.0,2.65262,0.5823529411764706,18.41176470588235
735,56.00588235294118,4.9,2.58327,0.5823529411764706,18.41176470588235
736,56.00588235294118,5.089473684210526,2.52415,0.5823529411764706,18.41176470588235
737,49.3,5.5,3.13939,1.0,14.8
738,49.7,5.5,3.08117,1.0,15.2
739,50.2,5.5,2.99786,1.0,15.6
740,50.6,5.4,2.88223,0.9,16.1
741,51.0,5.4,2.73225,0.9,16.5
742,51.4,5.3,2.60572,0.9,16.9
743,51.7,5.3,2.48999,0.9,17.4
744,52.1,5.3,2.37509,0.8,17.9
745,52.5,5.2,2.26747,0.8,18.3
746,52.9,5.2,2.18749,0.8,18.8
747,53.3,5.2,2.13872,0.8,19.3
748,53.6,5.1,2.08308,0.7,19.8
749,54.0,5.1,2.05666,0.7,20.2
750,54.3,5.0,2.05268,0.7,20.8
751,54.7,5.0,2.05156,0.7,21.3
752,55.1,4.9,2.05671,0.7,21.8
753,55.4,4.9,2.06223,0.7,22.3
754,52.45882352941176,4.9,2.05753,0.8235294117647058,18.41176470588235
755,52.45882352941176,4.8,2.04072,0.8235294117647058,18.41176470588235
756,52.45882352941176,5.184210526315789,2.01207,0.8235294117647058,18.41176470588235
757,31.9,4.2,34.89984,11.5,5.2
758,32.3,4.2,34.49978,11.3,5.4
759,32.7,4.2,34.25634,11.2,5.5
760,33.1,4.2,34.09401,11.0,5.7
761,33.5,4.2,33.6659,10.8,5.9
762,33.9,4.2,33.36014,10.6,6.1
763,34.3,4.2,33.09164,10.5,6.3
764,34.7,4.2,32.78381,10.3,6.5
765,35.1,4.1,32.54843,10.1,6.7
766,35.5,4.1,32.32817,10.0,6.9
767,35.9,4.1,32.23082,9.8,7.1
768,36.4,4.1,32.08868,9.6,7.3
769,36.8,4.1,31.89702,9.5,7.6
770,37.2,4.1,31.31341,9.3,7.8
771,37.7,4.1,30.6587,9.2,8.1
772,38.1,4.1,30.08134,9.0,8.3
773,38.6,4.1,29.48615,8.9,8.6
774,35.15882352941177,4.1,28.90278,10.152941176470588,6.764705882352941
775,35.15882352941177,4.1,28.33472,10.152941176470588,6.764705882352941
776,35.15882352941177,4.142105263157895,27.85889,10.152941176470588,6.764705882352941
777,46.4,4.9,15.72124,1.8,8.8
778,47.0,4.9,15.27219,1.7,9.1
779,47.7,4.9,14.81395,1.7,9.5
780,48.3,4.9,14.32087,1.6,9.8
781,49.0,4.9,13.86232,1.5,10.2
782,49.6,4.9,13.3787,1.5,10.5
783,50.2,4.9,12.92007,1.4,10.9
784,50.8,4.9,12.44826,1.4,11.2
785,51.4,4.9,11.98371,1.3,11.6
786,52.0,4.9,11.54823,1.3,12.0
787,52.5,4.9,11.08769,1.2,12.4
788,53.1,4.9,10.68833,1.2,12.7
789,53.7,4.9,10.31858,1.2,13.2
790,54.3,4.8,10.0096,1.1,13.6
791,54.8,4.8,9.73696,1.1,14.0
792,55.4,4.8,9.47938,1.1,14.4
793,56.0,4.8,9.27048,1.0,14.9
794,51.30588235294118,4.8,9.06249,1.3588235294117648,11.694117647058825
795,51.30588235294118,4.8,8.8666,1.3588235294117648,11.694117647058825
796,51.30588235294118,4.868421052631579,8.72031,1.3588235294117648,11.694117647058825
797,53.1,4.6,17.50283,3.0,13.5
798,53.7,4.6,16.89994,2.9,13.9
799,54.3,4.6,16.3529,2.8,14.4
800,55.0,4.6,15.86308,2.7,14.9
801,55.6,4.6,15.37251,2.6,15.4
802,56.3,4.5,14.84549,2.5,15.9
803,56.9,4.5,14.36591,2.5,16.4
804,57.6,4.5,13.80768,2.4,17.0
805,58.2,4.5,13.28742,2.3,17.6
806,58.9,4.5,12.80549,2.2,18.1
807,59.5,4.5,12.31924,2.2,18.7
808,60.2,4.5,11.79987,2.1,19.4
809,60.8,4.5,11.29728,2.0,20.0
810,61.5,4.4,10.86281,2.0,20.6
811,62.2,4.4,10.4135,1.9,21.3
812,62.8,4.4,10.08094,1.8,22.0
813,63.5,4.4,9.77932,1.8,22.7
814,58.24117647058824,4.4,9.52363,2.335294117647059,17.75294117647059
815,58.24117647058824,4.3,9.24491,2.335294117647059,17.75294117647059
816,58.24117647058824,4.489473684210526,9.04754,2.335294117647059,17.75294117647059
817,48.5,4.7,20.07764,3.1,10.6
818,49.4,4.7,19.11952,2.9,11.1
819,50.2,4.7,18.11042,2.8,11.6
820,51.0,4.7,17.10268,2.7,12.1
821,51.8,4.7,16.14619,2.6,12.6
822,52.5,4.7,15.26971,2.5,13.1
823,53.3,4.7,14.50577,2.4,13.5
824,54.0,4.7,13.97878,2.3,14.0
825,54.7,4.7,13.5118,2.2,14.5
826,55.4,4.7,13.04082,2.1,15.1
827,56.0,4.6,12.59505,2.0,15.6
828,56.7,4.6,12.19172,1.9,16.1
829,57.4,4.6,11.80735,1.8,16.6
830,58.0,4.6,11.45826,1.8,17.2
831,58.7,4.6,11.17456,1.7,17.7
832,59.3,4.6,10.97309,1.6,18.3
833,59.9,4.5,10.74336,1.6,18.9
834,54.51764705882353,4.5,10.52924,2.235294117647059,14.623529411764704
835,54.51764705882353,4.5,10.30267,2.235294117647059,14.623529411764704
836,54.51764705882353,4.636842105263158,10.09856,2.235294117647059,14.623529411764704
837,19.3,4.0,18.0418,19.5,1.8
838,19.7,4.0,17.89337,19.4,1.9
839,20.1,4.1,17.7246,19.2,2.0
840,20.5,4.1,17.55392,19.0,2.0
841,20.9,4.1,17.26005,18.8,2.1
842,21.3,4.1,16.9991,18.6,2.2
843,21.8,4.1,16.5718,18.5,2.3
844,22.2,4.1,16.2742,18.3,2.5
845,22.7,4.1,16.05716,18.1,2.6
846,23.1,4.1,15.87494,17.9,2.7
847,23.6,4.1,15.77376,17.7,2.8
848,24.1,4.1,15.67727,17.5,3.0
849,24.6,4.1,15.55916,17.3,3.1
850,25.1,4.1,15.4284,17.1,3.3
851,25.6,4.1,15.30169,17.0,3.4
852,26.1,4.1,15.18532,16.8,3.6
853,26.7,4.1,15.10511,16.6,3.8
854,22.788235294117648,4.1,15.11968,18.076470588235296,2.652941176470588
855,22.788235294117648,4.1,15.15103,18.076470588235296,2.652941176470588
856,22.788235294117648,4.0894736842105255,15.07911,18.076470588235296,2.652941176470588
857,14.9,3.9,23.20129,20.6,0.8
858,15.3,3.9,22.94916,20.5,0.9
859,15.6,3.9,22.68004,20.3,0.9
860,16.0,3.9,22.46118,20.2,1.0
861,16.4,4.0,22.13945,20.0,1.0
862,16.8,4.0,21.91108,19.9,1.1
863,17.2,4.0,21.62077,19.7,1.2
864,17.7,4.0,21.3598,19.5,1.2
865,18.1,4.0,21.07994,19.4,1.3
866,18.5,4.0,20.79253,19.2,1.4
867,19.0,4.0,20.48339,19.0,1.4
868,19.5,4.0,20.19838,18.8,1.5
869,20.0,4.0,19.90906,18.6,1.6
870,20.5,4.0,19.69904,18.5,1.7
871,21.0,4.1,19.44931,18.3,1.8
872,21.5,4.1,19.17376,18.1,1.9
873,22.0,4.1,18.96237,17.9,2.0
874,18.235294117647054,4.1,18.70669,19.323529411764707,1.3352941176470587
875,18.235294117647054,4.1,18.46215,19.323529411764707,1.3352941176470587
876,18.235294117647054,4.005263157894737,18.26882,19.323529411764707,1.3352941176470587
877,50.8,5.4,4.67562,1.1,14.3
878,51.0,5.4,4.47817,1.1,14.6
879,51.3,5.4,4.2557,1.0,15.0
880,51.6,5.3,4.06281,1.0,15.3
881,51.9,5.3,3.89115,1.0,15.7
882,52.2,5.3,3.6853,0.9,16.0
883,52.5,5.3,3.50838,0.9,16.4
884,52.8,5.3,3.37547,0.9,16.8
885,53.1,5.3,3.27677,0.8,17.1
886,53.5,5.2,3.17373,0.8,17.5
887,53.8,5.2,3.03061,0.8,17.9
888,54.1,5.2,2.90131,0.8,18.3
889,54.4,5.2,2.78552,0.7,18.7
890,54.8,5.2,2.70577,0.7,19.1
891,55.1,5.2,2.65231,0.7,19.5
892,55.4,5.2,2.5971,0.7,19.9
893,55.8,5.2,2.50633,0.7,20.3
894,53.18235294117648,5.1,2.39631,0.8588235294117647,17.2
895,53.18235294117648,5.1,2.27932,0.8588235294117647,17.2
896,53.18235294117648,5.252631578947368,2.17644,0.8588235294117647,17.2
897,14.1,3.8,35.774,19.8,0.8
898,14.4,3.8,35.39038,19.6,0.8
899,14.8,3.8,35.02938,19.5,0.9
900,15.2,3.8,34.72048,19.3,0.9
901,15.5,3.8,34.38429,19.2,1.0
902,15.9,3.8,33.95147,19.0,1.0
903,16.3,3.8,33.48714,18.9,1.1
904,16.7,3.8,32.87891,18.7,1.1
905,17.1,3.8,32.37491,18.6,1.2
906,17.6,3.8,31.82823,18.4,1.3
907,18.0,3.9,31.05211,18.2,1.3
908,18.5,3.9,30.31478,18.1,1.4
909,18.9,3.9,29.45973,17.9,1.5
910,19.4,3.9,28.76788,17.7,1.6
911,19.9,3.9,28.00483,17.5,1.7
912,20.4,3.9,27.13466,17.3,1.8
913,20.9,3.9,26.33493,17.2,1.9
914,17.27058823529412,3.9,25.68823,18.523529411764702,1.2529411764705882
915,17.27058823529412,3.9,25.1099,18.523529411764702,1.2529411764705882
916,17.27058823529412,3.8473684210526313,24.61425,18.523529411764702,1.2529411764705882
917,53.4,4.9,10.19875,3.1,15.4
918,54.1,4.9,10.23181,3.0,15.9
919,54.8,4.9,10.32529,2.9,16.5
920,55.5,4.9,10.51333,2.8,17.0
921,56.2,4.8,10.71949,2.7,17.6
922,56.8,4.8,10.87464,2.6,18.2
923,57.5,4.8,10.83559,2.5,18.7
924,58.1,4.8,10.64223,2.4,19.3
925,58.8,4.8,10.35358,2.4,19.9
926,59.4,4.8,10.07961,2.3,20.5
927,60.1,4.8,9.95919,2.2,21.1
928,60.7,4.8,10.07532,2.1,21.7
929,61.3,4.8,9.76855,2.1,22.4
930,62.0,4.7,9.14519,2.0,23.0
931,62.6,4.7,8.61817,1.9,23.7
932,63.2,4.7,8.48688,1.9,24.4
933,63.8,4.7,8.52722,1.8,25.1
934,58.7235294117647,4.7,8.56659,2.394117647058824,20.023529411764702
935,58.7235294117647,4.7,8.58304,2.394117647058824,20.023529411764702
936,58.7235294117647,4.789473684210527,8.57639,2.394117647058824,20.023529411764702
937,51.9,5.4,2.6601,0.4,16.4
938,52.3,5.4,2.5796,0.4,16.8
939,52.8,5.3,2.48611,0.4,17.3
940,53.2,5.3,2.38651,0.4,17.7
941,53.6,5.3,2.30116,0.4,18.2
942,54.0,5.2,2.26313,0.4,18.6
943,54.4,5.2,2.27478,0.3,19.1
944,54.8,5.2,2.26599,0.3,19.5
945,55.2,5.1,2.19804,0.3,20.0
946,55.5,5.1,2.13172,0.3,20.4
947,55.9,5.1,2.06191,0.3,20.9
948,56.2,5.1,2.00792,0.3,21.3
949,56.6,5.1,1.97986,0.3,21.8
950,56.9,5.1,1.97643,0.3,22.2
951,57.2,5.1,1.99671,0.3,22.7
952,57.6,5.1,2.02202,0.3,23.2
953,57.9,5.1,2.0384,0.3,23.7
954,55.05882352941177,5.0,2.02824,0.3352941176470588,19.988235294117647
955,55.05882352941177,5.0,2.02552,0.3352941176470588,19.988235294117647
956,55.05882352941177,5.16842105263158,2.02448,0.3352941176470588,19.988235294117647
957,52.1,5.5,5.00412,0.9,14.8
958,52.6,5.5,4.98271,0.8,15.2
959,53.1,5.5,4.90909,0.8,15.6
960,53.5,5.4,4.8119,0.8,16.1
961,54.0,5.4,4.70788,0.8,16.5
962,54.5,5.4,4.59467,0.7,16.9
963,55.0,5.4,4.52737,0.7,17.4
964,55.4,5.4,4.49352,0.7,17.8
965,55.9,5.4,4.49641,0.7,18.2
966,56.4,5.3,4.49138,0.6,18.7
967,56.8,5.3,4.4538,0.6,19.2
968,57.3,5.3,4.41467,0.6,19.6
969,57.7,5.3,4.34704,0.6,20.1
970,58.2,5.3,4.17959,0.6,20.5
971,58.6,5.3,4.19145,0.5,21.0
972,59.0,5.3,4.2855,0.5,21.5
973,59.5,5.2,4.26377,0.5,22.0
974,55.858823529411765,5.2,4.26712,0.6705882352941177,18.3
975,55.858823529411765,5.2,4.30716,0.6705882352941177,18.3
976,55.858823529411765,5.347368421052631,4.34598,0.6705882352941177,18.3
977,30.5,4.2,17.56353,15.1,4.7
978,31.2,4.2,17.46958,14.8,5.0
979,31.9,4.2,17.34152,14.6,5.2
980,32.5,4.2,17.19001,14.3,5.5
981,33.2,4.2,17.02844,14.0,5.8
982,33.8,4.2,16.8436,13.7,6.1
983,34.4,4.2,16.66121,13.4,6.4
984,35.0,4.2,16.53159,13.2,6.7
985,35.6,4.2,16.40987,12.9,7.0
986,36.2,4.2,16.19568,12.6,7.3
987,36.8,4.2,15.98356,12.4,7.6
988,37.4,4.2,15.68231,12.1,7.9
989,37.9,4.2,15.42312,11.9,8.3
990,38.5,4.2,15.15233,11.7,8.6
991,39.1,4.2,14.86438,11.4,8.9
992,39.6,4.1,14.58866,11.2,9.3
993,40.2,4.1,14.36729,11.0,9.6
994,35.51764705882353,4.1,14.14324,12.958823529411765,7.052941176470589
995,35.51764705882353,4.1,13.9583,12.958823529411765,7.052941176470589
996,35.51764705882353,4.178947368421053,13.80085,12.958823529411765,7.052941176470589
997,44.4,4.3,15.19092,2.6,11.1
998,44.8,4.3,15.05148,2.5,11.5
999,45.4,4.3,14.67399,2.4,11.8
1000,45.9,4.3,14.18235,2.4,12.2
1001,46.4,4.3,13.54042,2.3,12.6
1002,47.0,4.3,12.78714,2.2,13.0
1003,47.6,4.3,11.97654,2.2,13.5
1004,48.2,4.3,11.09329,2.1,14.0
1005,48.8,4.3,10.43762,2.0,14.5
1006,49.4,4.3,9.81249,1.9,15.0
1007,50.1,4.3,9.27502,1.9,15.5
1008,50.8,4.3,8.73471,1.8,16.1
1009,51.4,4.3,8.1953,1.8,16.6
1010,52.1,4.4,7.58608,1.7,17.3
1011,52.8,4.4,7.01849,1.6,17.9
1012,53.5,4.4,6.57934,1.6,18.5
1013,54.2,4.4,6.27243,1.5,19.2
1014,48.98823529411764,4.4,5.91427,2.0294117647058822,14.723529411764709
1015,48.98823529411764,4.4,5.70521,2.0294117647058822,14.723529411764709
1016,48.98823529411764,4.3315789473684205,5.72846,2.0294117647058822,14.723529411764709
1017,50.8,5.7,2.94344,0.6,16.5
1018,51.2,5.6,2.88858,0.6,17.0
1019,51.6,5.6,2.82843,0.6,17.4
1020,52.0,5.6,2.76824,0.6,17.8
1021,52.4,5.5,2.69081,0.5,18.3
1022,52.7,5.5,2.61021,0.5,18.7
1023,53.1,5.5,2.52463,0.5,19.2
1024,53.5,5.4,2.43687,0.5,19.7
1025,53.9,5.4,2.34195,0.5,20.1
1026,54.2,5.4,2.28186,0.5,20.6
1027,54.6,5.3,2.28573,0.4,21.1
1028,54.9,5.3,2.28625,0.4,21.6
1029,55.3,5.3,2.2998,0.4,22.1
1030,55.7,5.2,2.32507,0.4,22.6
1031,56.0,5.2,2.36754,0.4,23.1
1032,56.4,5.2,2.52391,0.4,23.6
1033,56.8,5.1,2.65818,0.4,24.2
1034,53.82941176470588,5.1,2.72422,0.4823529411764705,20.21176470588236
1035,53.82941176470588,5.1,2.73228,0.4823529411764705,20.21176470588236
1036,53.82941176470588,5.368421052631579,2.71055,0.4823529411764705,20.21176470588236
1037,21.9,4.0,28.69334,14.2,1.9
1038,22.6,4.1,28.25351,14.0,2.0
1039,23.2,4.1,27.76267,13.7,2.1
1040,23.8,4.1,27.42345,13.5,2.2
1041,24.5,4.1,27.16726,13.3,2.4
1042,25.1,4.1,26.9034,13.0,2.5
1043,25.8,4.1,26.62143,12.8,2.7
1044,26.4,4.1,26.33031,12.5,2.8
1045,27.1,4.2,25.95992,12.3,3.0
1046,27.7,4.2,25.5031,12.0,3.2
1047,28.3,4.2,25.11357,11.8,3.3
1048,29.0,4.2,24.6655,11.6,3.5
1049,29.6,4.2,24.30185,11.3,3.7
1050,30.2,4.2,24.14495,11.1,3.9
1051,30.8,4.3,23.90942,10.8,4.1
1052,31.4,4.3,23.47698,10.6,4.3
1053,32.0,4.3,22.89314,10.4,4.5
1054,27.023529411764702,4.3,22.43831,12.288235294117648,3.0647058823529414
1055,27.023529411764702,4.3,21.99329,12.288235294117648,3.0647058823529414
1056,27.023529411764702,4.178947368421052,21.65028,12.288235294117648,3.0647058823529414
1057,55.0,5.2,4.56047,0.6,16.0
1058,55.5,5.2,4.448,0.6,16.5
1059,56.0,5.2,4.2241,0.6,16.9
1060,56.5,5.1,3.94896,0.6,17.4
1061,56.9,5.1,3.65653,0.5,17.9
1062,57.4,5.1,3.32855,0.5,18.4
1063,57.9,5.1,3.11406,0.5,18.8
1064,58.4,5.1,3.05342,0.5,19.3
1065,58.8,5.1,3.03584,0.5,19.9
1066,59.3,5.1,3.15872,0.5,20.4
1067,59.7,5.1,3.25684,0.4,20.9
1068,60.2,5.1,3.27479,0.4,21.4
1069,60.6,5.1,3.28084,0.4,22.0
1070,61.0,5.1,3.23337,0.4,22.5
1071,61.5,5.1,3.18904,0.4,23.0
1072,61.9,5.1,3.16002,0.4,23.6
1073,62.3,5.1,3.20204,0.4,24.2
1074,58.75882352941176,5.0,3.26049,0.4823529411764705,19.94705882352941
1075,58.75882352941176,5.0,3.20258,0.4823529411764705,19.94705882352941
1076,58.75882352941176,5.105263157894737,3.09987,0.4823529411764705,19.94705882352941
1077,40.6,4.4,10.22267,7.0,7.1
1078,41.3,4.4,10.18577,6.8,7.4
1079,42.0,4.4,10.1095,6.6,7.7
1080,42.7,4.4,10.01301,6.4,8.1
1081,43.4,4.4,9.90915,6.2,8.4
1082,44.1,4.4,9.85639,6.0,8.8
1083,44.7,4.4,9.81067,5.9,9.1
1084,45.4,4.4,9.74017,5.7,9.5
1085,46.1,4.4,9.77674,5.5,9.9
1086,46.7,4.4,9.81332,5.4,10.3
1087,47.4,4.4,9.87826,5.2,10.7
1088,48.0,4.4,9.98174,5.1,11.1
1089,48.7,4.4,10.08128,4.9,11.5
1090,49.4,4.5,10.12728,4.8,11.9
1091,50.0,4.5,10.2005,4.6,12.4
1092,50.7,4.5,10.19547,4.5,12.9
1093,51.4,4.5,10.21425,4.4,13.3
1094,46.03529411764706,4.5,10.10456,5.588235294117647,10.005882352941176
1095,46.03529411764706,4.5,9.96689,5.588235294117647,10.005882352941176
1096,46.03529411764706,4.431578947368421,9.83834,5.588235294117647,10.005882352941176
1097,44.7,4.4,19.90315,3.1,8.2
1098,45.4,4.4,19.49606,3.0,8.5
1099,46.1,4.4,19.08854,2.9,8.9
1100,46.9,4.4,18.68402,2.8,9.3
1101,47.6,4.4,18.30566,2.7,9.6
1102,48.3,4.4,17.92917,2.6,10.0
1103,49.0,4.4,17.49854,2.5,10.4
1104,49.7,4.4,17.09586,2.4,10.8
