,per_capita-Protein-Energy Malnutrition,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),per_capita-Lower Respiratory Infections,Maternal mortality ratio (per 100 000 live births),per_capita-Nutritional Deficiencies
27,1.3411387609218988e-06,2.91963,0.0001196966344122,20.0,1.6764234511523734e-06
28,1.3391577768909575e-06,2.81678,0.0001175110949221,21.0,1.673947221113697e-06
29,1.3357077765240676e-06,2.71469,0.000119879772943,22.0,1.6696347206550843e-06
30,1.332063876459068e-06,2.61688,0.0001228828926033,17.0,1.6650798455738348e-06
31,1.3282836416888465e-06,2.52107,0.0001271831586917,16.0,1.6603545521110578e-06
32,1.3244116549550048e-06,2.42743,0.0001327722684092,16.0,1.655514568693756e-06
33,1.3204466542852783e-06,2.33726,0.0001379866753728,15.0,1.650558317856598e-06
34,1.316398307901615e-06,2.25042,0.0001415128180994,16.0,1.6454978848770189e-06
35,1.312341555262539e-06,2.16659,0.0001443575710788,15.0,1.6404269440781736e-06
36,9.842561664469042e-07,2.08356,0.0001469822541894,19.05555555555556,1.6404269440781736e-06
37,9.168816244697368e-06,6.38065,0.0001937939404838,161.0,1.0121847323895305e-05
38,8.259294426939059e-06,6.08547,0.0001876965145259,155.0,9.166197344406877e-06
39,7.281441776569598e-06,5.79904,0.0001819082998216,148.0,8.079845480140826e-06
40,6.3010193537069656e-06,6.37498,0.000175987470549,145.0,7.025636579383266e-06
41,5.535227587723562e-06,5.29619,0.0001725560555296,134.0,6.250453624339527e-06
42,4.97531751125036e-06,5.08933,0.0001686694059986,127.0,5.620266077523555e-06
43,4.429712179147755e-06,4.90858,0.0001645365010103,122.0,5.0668625610799664e-06
44,3.986482885609342e-06,4.74624,0.0001608081254232,119.0,4.585953996227289e-06
45,3.6127094882899058e-06,4.5879,0.0001573009246048,117.0,4.175344572531776e-06
46,3.306202189536789e-06,4.4312,0.0001546015253939,117.0,3.862112292202266e-06
47,3.1226341709163406e-06,4.27568,0.0001524886353464,115.0,3.643073199402397e-06
48,2.971858556906633e-06,4.12504,0.0001519362687218,116.0,3.514794254803038e-06
49,2.852599356318016e-06,3.98061,0.0001514419579067,116.0,3.389226958001604e-06
50,2.791820323804255e-06,3.84461,0.000151651679989,115.0,3.2943479820890208e-06
51,2.732466068843572e-06,3.72176,0.0001529904991878,114.0,3.2844794160846973e-06
52,2.674653801545492e-06,3.61643,0.0001537653012031,114.0,3.220501516146612e-06
53,2.5914509544691786e-06,3.53372,0.0001502771610784,113.0,3.1313365699835907e-06
54,2.510435131050589e-06,3.4667,0.000149691371378,112.0,3.044570265316672e-06
55,2.4837283743372854e-06,3.40788,0.0001523353402926,125.55555555555556,3.044570265316672e-06
56,2.407161031956214e-06,3.34704,0.0001513894970749,125.55555555555556,2.9827864961196563e-06
57,0.0007199683469397,43.17231,0.001743110310568,827.0,0.0007354227107553
58,0.0006788752397489,41.93447,0.0016851092901429,766.0,0.0006927235560629
59,0.000626566603566,40.53535,0.001605997800208,690.0,0.0006389871978091
60,0.0005845499453993,38.96964,0.0015234778666127,628.0,0.0005960585438785
61,0.0005720470924199,37.20527,0.0014930925086559,574.0,0.0005830144136447
62,0.0005287904389272,35.35193,0.0014093179239782,519.0,0.000538946465283
63,0.0004866378187837,33.42133,0.0013349979091939,473.0,0.0004961758674082
64,0.0004490869619302,31.49849,0.0012665670697545,431.0,0.0004579677540355
65,0.0004100096254758,29.55372,0.0011921455272092,395.0,0.000418455749236
66,0.0003681138325322,27.73341,0.0011007798845892,359.0,0.0003761425533795
67,0.0003402008769413,26.01003,0.0010371491377744,326.0,0.0003478286992943
68,0.0003040799492588,24.35412,0.0009611434272449,300.0,0.000311318590975
69,0.0002741460047345,22.83246,0.0008994758106857,281.0,0.0002810135006107
70,0.0002436269705344,21.49714,0.0008335457371259,269.0,0.0002500367891268
71,0.0002163651019121,20.319,0.0007713704020713,258.0,0.0002223374073886
72,0.000196582461298,19.31237,0.0007264583076013,251.0,0.0002022893653066
73,0.0001778178150151,18.47286,0.0006765702646575,246.0,0.000183320401429
74,0.0001563039103764,17.71616,0.0006352982085642,241.0,0.0001615140407223
75,0.0001447258429411,17.0933,0.0006197643014218,435.22222222222223,0.000149935973287
76,0.0001327845393103,16.46195,0.0005840966159681,435.22222222222223,0.0001377651018652
77,4.5345398012602e-05,2.80069,0.0004787381240857,66.0,4.764882638181864e-05
78,4.557734236235165e-05,2.74467,0.0005141113606752,67.0,4.791192101653497e-05
79,4.763227086877683e-05,2.7028,0.0005513764305207,65.0,5.007967484159244e-05
80,4.674350129692348e-05,2.68667,0.000588076024966,65.0,4.919544835156121e-05
81,4.2950988998145465e-05,2.69609,0.0005992230826874,61.0,4.5196623639274464e-05
82,3.920241462372573e-05,2.72475,0.0006068207096964,59.0,4.11931622413368e-05
83,3.688049850115231e-05,2.75596,0.0006255548482936,57.0,3.879899123632519e-05
84,3.595611915218667e-05,2.76186,0.0006618422876721,56.0,3.780386416417404e-05
85,3.332345239859691e-05,2.72734,0.0006611333432142,53.0,3.5003211303789336e-05
86,3.187205501234016e-05,2.65441,0.0006834893760468,56.0,3.343632765098261e-05
87,3.1057102498113354e-05,2.55598,0.0007181350258325,51.0,3.270187116623774e-05
88,2.992597892904641e-05,2.44874,0.0007434091981637,48.0,3.1601833749073014e-05
89,2.8867692492048825e-05,2.35087,0.0007586420106551,47.0,3.057415707285959e-05
90,2.8138287361614305e-05,2.27051,0.0007880363230322,44.0,2.978105643193374e-05
91,2.733334238246709e-05,2.20843,0.0008057757769688,42.0,2.893708441000981e-05
92,2.737619879660769e-05,2.15906,0.0008313937446145,41.0,2.908001604719556e-05
93,2.7923957770215395e-05,2.10777,0.000870867026113,40.0,2.97262393583257e-05
94,2.8239533465723763e-05,2.03671,0.000850147876577,39.0,3.00257009147167e-05
95,2.801343632028162e-05,1.93891,0.000824847606002,53.16666666666666,2.97091649110977e-05
96,2.7887902276879448e-05,1.84033,0.0008058381579033,53.16666666666666,2.955450998266906e-05
97,5.916078455088419e-06,1.87779,0.0001544753818828,43.0,1.4461525112438356e-05
98,5.284731420040362e-06,1.84612,0.0001492936626161,42.0,1.2881532836348383e-05
99,4.313465511188798e-06,1.82987,0.0001476532424983,39.0,1.09495662976331e-05
100,3.331432196026801e-06,1.82607,0.0001512470216996,38.0,8.661723709669682e-06
101,2.005776636713736e-06,1.83259,0.0001614650192554,36.0,5.348737697903295e-06
102,1.3409751034562293e-06,1.84806,0.0001743267634493,35.0,3.6876815345046313e-06
103,1.0079385238135557e-06,1.86962,0.0001905003810007,36.0,2.351856555564963e-06
104,6.730267696397625e-07,1.89665,0.0001928221695017,32.0,2.0190803089192874e-06
105,6.737214283163769e-07,1.92647,0.0001943686320692,36.0,1.6843035707909422e-06
106,6.740806550985439e-07,1.95587,0.0001927870673581,32.0,1.6852016377463596e-06
107,6.741265510809282e-07,1.98247,0.000192126067058,32.0,1.6853163777023203e-06
108,6.738601234848676e-07,2.00402,0.0001910393450079,30.0,1.3477202469697352e-06
109,3.366442293287819e-07,2.01882,0.0001881841241947,30.0,1.3465769173151276e-06
110,3.3622667595548895e-07,2.02726,0.0001876144851831,26.0,1.008680027866467e-06
111,3.3571140099417573e-07,2.02747,0.0001900126529627,27.0,1.0071342029825271e-06
112,3.351263711276567e-07,2.02097,0.0001994001908209,28.0,1.3405054845106267e-06
113,3.3448574823123937e-07,2.00835,0.0002050397636657,26.0,1.3379429929249577e-06
114,3.3379096074050856e-07,1.99133,0.0001942663391509,26.0,1.3351638429620345e-06
115,3.3379096074050856e-07,1.97039,0.0001885918928183,33.0,1.3351638429620345e-06
116,3.322472171803707e-07,1.94495,0.0001814069805804,33.0,1.3289888687214827e-06
117,4.933558093643761e-06,1.3364,0.0001489514666995,7.0,6.508097910764111e-06
118,5.027402974232331e-06,1.28316,0.0001523769561262,6.0,6.478612080196303e-06
119,5.221414063356639e-06,1.23227,0.000158536464257,6.0,6.757124081990944e-06
120,5.261416514979354e-06,1.18539,0.0001609285185975,6.0,6.779132817377245e-06
121,5.401329807398581e-06,1.14345,0.0001556883304669,5.0,6.851686885311163e-06
122,5.239135392405804e-06,1.10662,0.000148178565155,5.0,6.771335365656558e-06
123,5.173388557792021e-06,1.07512,0.0001433907130452,5.0,6.686360683184027e-06
124,5.156719948274725e-06,1.04846,0.0001402435051353,5.0,6.650722923943103e-06
125,5.141067561720182e-06,1.02598,0.0001346198061531,5.0,6.569141884420233e-06
126,5.032300786732033e-06,1.00666,0.0001318274682729,5.0,6.443226240955968e-06
127,5.112532891015578e-06,0.98782,0.0001352962113249,5.0,6.460382471374232e-06
128,5.0535882498008885e-06,0.96931,0.0001403519282103,6.0,6.339956167932024e-06
129,5.041884890951752e-06,0.94981,0.0001449882574046,6.0,6.17744455107602e-06
130,4.941044357102752e-06,0.92962,0.0001485008422234,6.0,6.019090398652442e-06
131,5.153811047780449e-06,0.90781,0.0001568358017126,6.0,6.264546187388304e-06
132,5.274490183162825e-06,0.88522,0.000165399221327,6.0,6.373342304655081e-06
133,5.43651898558557e-06,0.86088,0.0001707066961473,6.0,6.523822782702684e-06
134,5.4665008523437e-06,0.83582,0.0001726467316437,6.0,6.628670324889211e-06
135,5.68171742133361e-06,0.81149,0.000178974098772,5.666666666666667,6.84388689387912e-06
136,5.737033776364517e-06,0.78793,0.0001800838028772,5.666666666666667,6.918187789145448e-06
137,1.23252692794019e-07,1.29499,0.0001469172098104,6.0,4.93010771176076e-07
138,1.2297566680480934e-07,1.25411,0.0001426517734935,6.0,4.919026672192374e-07
139,1.227248048430154e-07,1.21572,0.0001428516728372,6.0,6.136240242150766e-07
140,1.2250914408251432e-07,1.17904,0.0001477460277635,6.0,7.350548644950859e-07
141,1.223277203666602e-07,1.14406,0.0001445913654733,5.0,7.339663221999613e-07
142,1.2217932234705013e-07,1.11079,0.0001449046763036,6.0,8.552552564293508e-07
143,1.220572008866235e-07,1.07933,0.0001390231518098,5.0,8.544004062063646e-07
144,1.219544468432884e-07,1.04912,0.0001346377093149,5.0,9.756355747463073e-07
145,1.2186898766966144e-07,1.02072,0.0001286936509791,5.0,9.749519013572915e-07
146,1.2179851091576524e-07,0.99352,0.0001249652721995,5.0,9.74388087326122e-07
147,2.434819872025868e-07,0.96827,0.0001216192526076,5.0,1.0956689424116404e-06
148,2.4338954009112506e-07,0.94419,0.0001190174851045,5.0,1.095252930410063e-06
149,2.4331660977721564e-07,0.92059,0.0001177652391321,5.0,1.2165830488860785e-06
150,2.4326029118743375e-07,0.89763,0.0001176163507891,5.0,1.094671310343452e-06
151,2.432184020988776e-07,0.87495,0.0001196634538326,5.0,1.2160920104943876e-06
152,2.4318953779153255e-07,0.85223,0.0001275529125716,5.0,1.215947688957663e-06
153,2.431751082068438e-07,0.82975,0.000132895196635,5.0,1.3374630951376407e-06
154,2.431775918658069e-07,0.80725,0.0001415293584658,5.0,1.4590655511948409e-06
155,2.431775918658069e-07,0.78604,0.0001423804800374,5.277777777777778,1.4590655511948409e-06
156,2.4324387107539696e-07,0.76506,0.0001465544323229,5.277777777777778,1.4594632264523818e-06
157,6.971460494978421e-06,5.57218,0.0006266043221164,47.0,9.098346747683702e-06
158,5.860077751511607e-06,5.36583,0.0005695995574469,44.0,7.852504187025553e-06
159,5.233986530975372e-06,5.18385,0.000538170126196,43.0,7.094959519766616e-06
160,4.848254259075932e-06,5.01191,0.0005203792904741,44.0,6.579773637317336e-06
161,4.46336146738845e-06,4.83395,0.0005043598458148,39.0,6.180038954845545e-06
162,4.192426008496574e-06,4.64797,0.0004854149464972,42.0,5.778749363062846e-06
163,3.699896257151311e-06,4.4539,0.0004594598442971,35.0,5.15743114633213e-06
164,3.2168472279318177e-06,4.25446,0.0004300591966445,34.0,4.658882192177116e-06
165,3.073178189786095e-06,4.06439,0.0004131229537983,32.0,4.390254556837279e-06
166,2.824006707233161e-06,3.88745,0.000396555711081,32.0,4.12739441826385e-06
167,2.6876885480708684e-06,3.73206,0.0003843394623741,31.0,3.977779051144886e-06
168,2.553930770811423e-06,3.59781,0.0003693622377286,30.0,3.724482374099992e-06
169,2.4226847560461784e-06,3.48666,0.0003528693014241,29.0,3.5813600741552204e-06
170,2.294018274358121e-06,3.39407,0.0003362822243093,28.0,3.441027411537181e-06
171,2.271270187204284e-06,3.3194,0.0003216944501512,28.0,3.406905280806425e-06
172,2.0448266907138285e-06,3.25781,0.0003054971075926,27.0,3.1694813706064344e-06
173,2.02577494754509e-06,3.20475,0.000289989683741,26.0,3.038662421317635e-06
174,1.9073631848387515e-06,3.15686,0.0002736564232563,26.0,3.0116260813243443e-06
175,1.8069756487946069e-06,3.10593,0.0002578955800974,34.27777777777778,2.9112385452801995e-06
176,1.777246797870266e-06,3.04867,0.0002422979801096,34.27777777777778,2.863342063235429e-06
177,4.58112484939552e-06,3.22129,5.344645657628107e-05,27.0,6.108166465860694e-06
178,4.463714465113095e-06,3.11012,5.207666875965278e-05,19.0,4.463714465113095e-06
179,5.595728221076031e-06,2.9884,6.015407837656733e-05,25.0,5.595728221076031e-06
180,5.121612693404899e-06,2.8695,6.658096501426369e-05,21.0,5.121612693404899e-06
181,4.716297046536882e-06,2.75851,6.720723291315057e-05,21.0,4.716297046536882e-06
182,4.366974320007511e-06,2.65438,6.659635838011455e-05,19.0,4.366974320007511e-06
183,4.063417760995863e-06,2.55805,6.50146841759338e-05,24.0,4.063417760995863e-06
184,3.796572075073416e-06,2.46928,6.264343923871136e-05,16.0,3.796572075073416e-06
185,3.612416598331786e-06,2.38774,6.050797802205741e-05,18.0,3.612416598331786e-06
186,3.4953882720985e-06,2.30981,5.8547753557649874e-05,19.0,3.4953882720985e-06
187,3.3896007050369468e-06,2.23899,5.592841163310962e-05,18.0,3.3896007050369468e-06
188,3.292980600228039e-06,2.17661,5.433417990376264e-05,15.0,3.292980600228039e-06
189,2.403176037451096e-06,2.12138,5.2869872823924096e-05,18.0,3.2042347166014606e-06
190,2.34131357056563e-06,2.07305,5.072846069558865e-05,17.0,2.34131357056563e-06
191,2.282950393770894e-06,2.02679,4.946392519836936e-05,15.0,2.282950393770894e-06
192,2.2278115538762805e-06,1.97868,5.049706188786236e-05,15.0,2.2278115538762805e-06
193,2.17564094382205e-06,1.92984,5.149016900378851e-05,15.0,2.17564094382205e-06
194,2.126239065815604e-06,1.87817,5.386472300066197e-05,14.0,2.834985421087472e-06
195,2.126239065815604e-06,1.8241,5.599096206647757e-05,18.666666666666668,2.834985421087472e-06
196,2.0352560623493912e-06,1.77521,5.630875105833315e-05,18.666666666666668,2.713674749799188e-06
197,0.0001899648437911,11.05353,0.0006250512293655,434.0,0.0002182280166544
198,0.0001670464872289,9.90312,0.0005831680318711,423.0,0.0001938241938043
199,0.0001445387822474,9.57311,0.0005467018884511,410.0,0.0001698621113314
200,0.000121926686578,9.88471,0.0005080793066013,395.0,0.0001455869962019
201,0.0001022475842138,10.48471,0.0004693920459676,372.0,0.000124204145218
202,8.399546392581103e-05,11.06643,0.0004358578529507,343.0,0.0001051278817929
203,7.029895977195946e-05,11.40156,0.0004040006141535,315.0,9.047407871233927e-05
204,6.174873270699674e-05,11.30811,0.0003825412570725,297.0,8.110481794319041e-05
205,5.293807156460536e-05,10.78096,0.0003533479123112,280.0,7.146540513878302e-05
206,4.557569737518336e-05,9.9876,0.000326648602772,269.0,6.3363556993135e-05
207,3.938675696937423e-05,9.09261,0.0003047941850106,258.0,5.6322614088747376e-05
208,3.348037032455363e-05,8.2027,0.0002780024797546,248.0,4.859667239047095e-05
209,2.8246166119936773e-05,7.42757,0.000252570388701,238.0,4.216438687617815e-05
210,2.458833120902536e-05,6.81463,0.0002394245978536,227.0,3.8245120536105786e-05
211,2.185461038221248e-05,6.37554,0.0002335087539682,214.0,3.5927199345992665e-05
212,2.058502864479535e-05,6.13991,0.000221700403386,200.0,3.3754001829001695e-05
213,1.8107496067720475e-05,6.0953,0.0002160959879706,186.0,3.093242573678464e-05
214,1.6321472116094447e-05,6.27736,0.0002157609212425,173.0,2.926747124188705e-05
215,1.4430290304889685e-05,6.57575,0.0002137723149138,293.44444444444446,2.6946475382681214e-05
216,1.2663429268188304e-05,6.87555,0.0002069987899044,293.44444444444446,2.4427877142228268e-05
217,2.1923414206372404e-05,2.51807,0.0004676995030692,50.0,3.288512130955861e-05
218,2.1825642219522308e-05,2.48861,0.0004765265217929,48.0,2.9100856292696413e-05
219,2.172197322404767e-05,2.45726,0.0005068460418944,47.0,2.8962630965396896e-05
220,2.161796020133527e-05,2.42537,0.0005404490050333,45.0,2.882394693511369e-05
221,2.1519414098085488e-05,2.3914,0.0005487450595011,43.0,2.8692552130780653e-05
222,1.7854783475040797e-05,2.35676,0.0005392144609462,42.0,2.856765356006528e-05
223,1.7780496218088456e-05,2.31891,0.0005263026880554,41.0,2.844879394894153e-05
224,1.7707953350167695e-05,2.27802,0.0005206138284949,40.0,2.8332725360268312e-05
225,1.7636808725282012e-05,2.24151,0.0005079400912881,39.0,2.4691532215394817e-05
226,1.7569196279546995e-05,2.20175,0.0004778821388036,38.0,2.45968747913658e-05
227,1.750375455535212e-05,2.16253,0.0004761021239055,36.0,2.4505256377492973e-05
228,1.395162274812089e-05,2.12073,0.0004813309848101,35.0,2.0927434122181337e-05
229,1.390177699464434e-05,2.07741,0.0004830867505638,34.0,2.085266549196651e-05
230,1.3854013334487834e-05,2.03076,0.000484890466707,32.0,2.078102000173176e-05
231,1.3808340237503452e-05,1.98654,0.0004936481634907,31.0,2.071251035625518e-05
232,1.3764435451679949e-05,1.94044,0.0005024018939863,31.0,2.408776204043991e-05
233,1.7152952880838437e-05,1.89087,0.0005111579958489,30.0,2.401413403317381e-05
234,1.7103606808603797e-05,1.84165,0.0005199496469815,27.0,2.394504953204532e-05
235,1.7103606808603797e-05,1.78923,0.0005370532537901,38.27777777777778,2.394504953204532e-05
236,1.7014094475863805e-05,1.73912,0.0005580622988083,38.27777777777778,2.722255116138209e-05
237,3.3885814969297955e-06,2.93903,0.000146605981823,22.0,6.478170508836374e-06
238,3.400071741513746e-06,2.84075,0.0001503031713969,19.0,6.600139262938448e-06
239,3.013503811931647e-06,2.74458,0.0001557981470768,18.0,5.9265574967989055e-06
240,2.725838220492044e-06,2.64935,0.000149113446358,15.0,5.451676440984088e-06
241,2.840923214817119e-06,2.55761,0.0001474236225403,13.0,5.478923342861587e-06
242,2.854483527081403e-06,2.46777,0.0001523070853378,11.0,5.6070212139098985e-06
243,2.7647685745344743e-06,2.38013,0.0001475567228112,9.0,5.32473947688121e-06
244,2.5707673113157054e-06,2.29337,0.0001392327575808,7.0,5.038703930178783e-06
245,2.477862364657093e-06,2.20747,0.0001407219334594,6.0,4.749236198926095e-06
246,2.487424772242578e-06,2.12033,0.0001463434907669,6.0,4.871206845641716e-06
247,2.7047743011487383e-06,2.0296,0.0001478263185358,5.0,5.305518821484064e-06
248,2.8190919767389413e-06,1.93723,0.0001493074639532,5.0,5.638183953477883e-06
249,2.724543515832689e-06,1.84443,0.0001295206071372,4.0,5.23950676121671e-06
250,2.944780114320571e-06,1.75111,0.0001245221305484,3.0,5.574048073535366e-06
251,2.9555687242562048e-06,1.6584,0.0001211783176945,3.0,5.59446937091353e-06
252,2.754667413110903e-06,1.56676,0.0001201458787102,3.0,5.191488586247471e-06
253,2.658802284017514e-06,1.47714,0.0001209223278771,3.0,4.998548293952927e-06
254,2.669231121569277e-06,1.39157,0.0001227846315921,2.0,5.018154508550241e-06
255,2.669231121569277e-06,1.31263,0.0001223575546127,8.555555555555555,4.91138526368747e-06
256,2.583643576895208e-06,1.24272,0.000124337847138,8.555555555555555,4.844331706678514e-06
257,1.5101887073349768e-05,1.44741,0.0005132692974348,8.0,1.802483295851424e-05
258,1.6809696454776718e-05,1.39615,0.0005133273200611,8.0,1.9919004469533105e-05
259,1.852216404818865e-05,1.3473,0.0005294817576079,7.0,2.2110227240769702e-05
260,2.003712385381844e-05,1.29992,0.0005378080199604,7.0,2.3909031844894463e-05
261,2.0679773133225283e-05,1.2548,0.0005210529753941,7.0,2.473842019675548e-05
262,2.170895184549247e-05,1.21207,0.000526514445426,7.0,2.605074221459096e-05
263,2.2352683531188304e-05,1.172,0.0005152678945034,7.0,2.659198558020677e-05
264,2.338286330570563e-05,1.13423,0.0005146154442753,7.0,2.77130231771326e-05
265,2.4606036687408467e-05,1.09818,0.0005224938102841,7.0,2.8931316573866982e-05
266,2.5253650352744525e-05,1.06459,0.0005149632199306,6.0,2.938257417467614e-05
267,2.6286773541268748e-05,1.03313,0.0005094261587742,6.0,3.02201958594878e-05
268,2.7321155000389685e-05,1.0035,0.0005119121673757,6.0,3.086811196535256e-05
269,2.8644365638908743e-05,0.975,0.0005269030468695,6.0,3.1997385028078666e-05
270,2.9394113594174337e-05,0.94759,0.0005338813596127,6.0,3.25537414398022e-05
271,2.976258548249984e-05,0.92159,0.0005300802604101,6.0,3.272927406757217e-05
272,3.11849486514949e-05,0.89669,0.000558172317121,5.0,3.415038855393767e-05
273,3.069572579708959e-05,0.87278,0.0005623724716906,5.0,3.366011053138796e-05
274,3.126048289702653e-05,0.84899,0.0005760723851299,5.0,3.422401491478746e-05
275,3.1834069739173814e-05,0.82556,0.0005915592298678,6.444444444444445,3.4893199563959284e-05
276,3.2300235466805294e-05,0.8024,0.0006058683220696,6.444444444444445,3.5453808752025935e-05
277,5.2418509378880986e-05,4.65727,0.0003709617586813,89.0,5.645070240802568e-05
278,4.7125538507455655e-05,4.56903,0.0003534415388059,88.0,5.105266671641029e-05
279,4.5924576537133846e-05,4.47075,0.0003329531798942,82.0,4.9751624581895e-05
280,4.105120951790952e-05,4.36967,0.0003246777480052,80.0,4.47831376559013e-05
281,4.00553492098172e-05,4.26881,0.0003204427936785,75.0,4.3696744592527856e-05
282,3.910568845564526e-05,4.16039,0.0003057353824714,70.0,4.266075104252211e-05
283,3.472788962087563e-05,4.04954,0.0002986598507395,65.0,3.820067858296319e-05
284,3.3943179118156203e-05,3.93611,0.0002885170225043,61.0,3.733749702997183e-05
285,3.3192817074385103e-05,3.82448,0.0002755003817173,59.0,3.6512098781823615e-05
286,3.247818278071705e-05,3.71089,0.000272816735358,57.0,3.572600105878876e-05
287,3.179427830167683e-05,3.59975,0.0002734307933944,54.0,3.497370613184451e-05
288,2.802734222941937e-05,3.48921,0.0002740451240209,52.0,3.114149136602152e-05
289,2.746255175928158e-05,3.37966,0.000265471333673,50.0,3.0513946399201754e-05
290,2.692216801227651e-05,3.27089,0.0002692216801227,48.0,2.9913520013640567e-05
291,2.9338935114011103e-05,3.16477,0.0002728520965603,46.0,3.2272828625412215e-05
292,3.1666613888976855e-05,3.06458,0.0002821207419199,43.0,3.454539696979293e-05
293,3.108591581933996e-05,2.97212,0.000279773242374,39.0,3.391190816655268e-05
294,3.052621646972632e-05,2.87925,0.000283061279992,36.0,3.3301327057883256e-05
295,3.3301327057883256e-05,2.78927,0.0002997119435209,60.77777777777778,3.60764376460402e-05
296,3.214943055321133e-05,2.70182,0.0003000613518299,60.77777777777778,3.4828549765978936e-05
297,0.000244292292631,31.59064,0.0013163381234967,520.0,0.0002513929344081
298,0.0002057316516464,30.82878,0.00125661536194,516.0,0.0002121653351378
299,0.0001889733819313,30.10883,0.0012534526569303,511.0,0.0001952017181148
300,0.0001680900392255,29.41039,0.0012061077284399,510.0,0.0001738484255612
301,0.0001575696332227,28.71803,0.0011882822930393,505.0,0.0001631496708242
302,0.0001443869910792,28.01818,0.0011396672207715,500.0,0.0001496584662655
303,0.000134965065961,27.33413,0.0011071119617396,493.0,0.0001398208201792
304,0.0001255110134404,26.68257,0.0010694408103831,486.0,0.0001301014066172
305,0.0001189562741347,26.02756,0.0010493935749782,480.0,0.0001234098095211
306,0.0001152205820129,25.38597,0.0010396013026636,471.0,0.0001196565175494
307,0.0001126323844607,24.77743,0.0010325739481294,464.0,0.000117049340714
308,0.0001091685261777,24.16993,0.0010068598156017,458.0,0.0001134580556935
309,0.0001069926856382,23.56383,0.0010017932474176,450.0,0.0001113682385076
310,0.0001013435666374,22.96156,0.000977899610541,441.0,0.0001054945019343
311,9.408933920545292e-05,22.39787,0.0009439444061919,432.0,9.802613164082752e-05
312,9.283498619486332e-05,21.82784,0.0009431843185055,421.0,9.675893921959465e-05
313,8.825617527899843e-05,21.2638,0.000916542242217,408.0,9.198006453127686e-05
314,8.243645938124643e-05,20.7082,0.000879895967,397.0,8.606004001338913e-05
315,7.50081190853539e-05,20.1741,0.0008381342002146,470.1666666666667,7.845052068588946e-05
316,6.723112187877585e-05,19.59666,0.0007773222814413,470.1666666666667,7.040807144392873e-05
317,4.456386827580744e-05,13.65592,0.0005463200147886,423.0,5.776797739456519e-05
318,3.896230397090815e-05,13.22951,0.0005162505276145,384.0,5.032630929575636e-05
319,3.195179113753169e-05,12.82887,0.0004728865088354,365.0,4.313491803566779e-05
320,2.831270438233476e-05,12.42515,0.0004514303420961,348.0,3.93232005310205e-05
321,2.4790251233702348e-05,12.02248,0.0004183354895687,332.0,3.4086595446340725e-05
322,1.9850449765382952e-05,11.635,0.0003802124608907,310.0,2.9012195810944315e-05
323,1.5055592776326586e-05,11.23392,0.0003327286003568,291.0,2.258338916448988e-05
324,1.7821261656218954e-05,10.84631,0.0003489997074342,275.0,2.524678734631018e-05
325,1.465585845958134e-05,10.46147,0.0003297568153405,264.0,2.3449373535330144e-05
326,1.3021944870872947e-05,10.07834,0.0003081860286106,255.0,2.0256358688024585e-05
327,1.1431069933856972e-05,9.71376,0.000292921167055,247.0,1.857548864251758e-05
328,9.881046318110404e-06,9.33943,0.0002780808749525,239.0,1.6938936545332124e-05
329,8.369414810516449e-06,8.97942,0.0002622416640628,231.0,1.5343927152613488e-05
330,8.27248461317862e-06,8.63985,0.0002523107807019,223.0,1.37874743552977e-05
331,6.815303901216259e-06,8.34299,0.0002439878796635,214.0,1.2267547022189266e-05
332,6.739280164007122e-06,8.06443,0.0002358748057402,203.0,1.213070429521282e-05
333,5.332444592567905e-06,7.81116,0.0002266288951841,193.0,1.066488918513581e-05
334,5.2750406178127575e-06,7.55906,0.0002189141856392,183.0,1.0550081235625517e-05
335,5.2750406178127575e-06,7.3357,0.0002162766653303,276.6666666666667,9.231321081172324e-06
336,3.873916917395178e-06,7.10912,0.0002079002079002,276.6666666666667,9.039139473922084e-06
337,0.0001691254323772,8.07139,0.0009255529614583,331.0,0.0001793754585819
338,0.0001557225094198,7.79144,0.0008819893472896,320.0,0.0001655223910563
339,0.0001436349691097,7.52006,0.0008413239796181,309.0,0.0001529999222708
340,0.0001328124211497,7.26373,0.0008031825434473,297.0,0.0001417583355277
341,0.0001236515656255,7.0051,0.0007715857695033,283.0,0.0001324195857335
342,0.0001156184806166,6.74611,0.0007452928178549,271.0,0.0001241052518344
343,0.00010897638953,6.50168,0.0007215361346463,258.0,0.0001171928633438
344,0.0001043928157373,6.25112,0.000704651506227,246.0,0.0001125617657493
345,9.97786019059796e-05,6.00259,0.0006887639816328,234.0,0.0001077983851489
346,9.544516833642856e-05,5.7634,0.0006735380367921,222.0,0.0001034245071684
347,9.20841971253244e-05,5.53305,0.0006610760701922,212.0,9.99254278849044e-05
348,8.884555430780863e-05,5.32753,0.0006511716989256,202.0,9.655406736232374e-05
349,8.581144242620726e-05,5.13637,0.0006406217763007,192.0,9.348879684486e-05
350,8.316562395774115e-05,4.9632,0.0006325367054349,184.0,9.081303765500472e-05
351,8.051555539837047e-05,4.79301,0.0006194806633804,175.0,8.804037365990042e-05
352,7.823435160202657e-05,4.64419,0.0006079133167087,168.0,8.582632418352501e-05
353,7.67572417312532e-05,4.4972,0.0005968285767393,161.0,8.423241254118523e-05
354,7.451809685449237e-05,4.3617,0.0005895009927067,155.0,8.196990653994161e-05
