,per_capita-Meningitis,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),Prevalence of anaemia in children aged 6–59 months (%),Maternal mortality ratio (per 100 000 live births),Mean hemoglobin level of children aged 6-59 months,per_capita-Malaria
2677,5.569322649470772e-06,1.21308,11.0,7.0,123.0,0.0
2678,4.859401977695615e-06,1.16583,11.0,7.0,123.0,0.0
2679,4.697439908671031e-06,1.12157,11.0,7.0,123.0,0.0
2680,4.272722538744915e-06,1.0791,11.0,7.0,123.0,0.0
2681,3.987275805449649e-06,1.03837,11.1,7.0,123.0,0.0
2682,3.838689783697773e-06,0.99912,11.1,6.0,122.0,0.0
2683,3.825090483174878e-06,0.96186,11.1,6.0,122.0,0.0
2684,3.682046355122588e-06,0.92608,11.2,6.0,122.0,0.0
2685,3.541709134382676e-06,0.89241,11.3,6.0,122.0,0.0
2686,3.403158733401911e-06,0.86079,11.4,6.0,122.0,0.0
2687,3.265571420136924e-06,0.83128,11.6,6.0,122.0,0.0
2688,3.1288793214712303e-06,0.80339,11.8,6.0,122.0,0.0
2689,3.383418335212432e-06,0.7775,12.1,5.0,122.0,0.0
2690,3.5074901803265653e-06,0.75349,12.4,5.0,122.0,0.0
2691,3.501830160199651e-06,0.73092,12.8,5.0,122.0,0.0
2692,3.4965940583801704e-06,0.70957,13.2,5.0,122.0,0.0
2693,3.4965940583801704e-06,0.68818,13.6,6.166666666666667,122.0,0.0
2694,3.4874281444492738e-06,0.66671,14.0,6.166666666666667,121.0,0.0
2695,3.290583473269139e-05,6.08401,33.3,26.0,115.0,0.0
2696,2.682843482437443e-05,5.59432,32.6,26.0,115.0,5.92239179346014e-08
2697,2.4624536512465043e-05,5.12422,32.1,26.0,115.0,0.0
2698,1.9869771709870627e-05,4.71824,31.8,25.0,115.0,0.0
2699,1.8801531911327343e-05,4.42202,31.6,26.0,115.0,0.0
2700,1.810084432896776e-05,4.24617,31.4,25.0,115.0,0.0
2701,1.7388885024692218e-05,4.15874,31.1,26.0,115.0,0.0
2702,1.6058398293377857e-05,4.13225,31.0,26.0,115.0,0.0
2703,1.631898475656764e-05,4.1391,30.8,26.0,116.0,0.0
2704,1.5485013126420474e-05,4.15579,30.6,26.0,116.0,0.0
2705,1.558691257949438e-05,4.16337,30.5,27.0,116.0,0.0
2706,1.567652185498107e-05,6.78176,30.5,28.0,116.0,0.0
2707,1.5001722535063865e-05,27.45521,30.6,28.0,116.0,0.0
2708,7.464247458584262e-05,4.77426,46.1,53.0,110.0,1.5891623621501977e-05
2709,7.31964643583699e-05,4.22729,44.1,52.0,111.0,1.829911608959248e-05
2710,7.083062939601312e-05,3.78819,42.2,43.0,111.0,1.2244244468895048e-05
2711,6.729753794545793e-05,3.43843,40.4,35.0,112.0,6.54704554673007e-06
2712,6.503765530730441e-05,3.15459,38.5,33.0,113.0,4.186331835872468e-06
2713,6.148391051170902e-05,2.92064,37.0,32.0,113.0,1.834245540325448e-05
2714,5.6883132667882286e-05,2.72246,36.0,29.0,114.0,7.92043619426209e-06
2715,5.200238871842091e-05,2.54987,35.0,27.0,114.0,3.39146013381006e-06
2716,4.340058714200062e-05,2.39835,34.1,26.0,114.0,2.0799003422684e-06
2717,3.850788084872458e-05,2.25983,33.4,26.0,114.0,0.0
2718,3.405681130216018e-05,2.13305,32.7,23.0,115.0,0.0
2719,3.0155233899727293e-05,2.01711,32.5,22.0,115.0,0.0
2720,2.626028447354244e-05,1.91283,32.6,21.0,115.0,0.0
2721,2.2376622320920965e-05,1.82536,32.9,20.0,115.0,0.0
2722,1.937524281153652e-05,1.74879,33.3,19.0,114.0,0.0
2723,1.6723718554221104e-05,1.67873,33.8,18.0,114.0,0.0
2724,1.4044023331804096e-05,1.61724,34.6,17.0,114.0,0.0
2725,1.4524319674371838e-05,1.55894,35.6,17.0,114.0,0.0
2726,1.4524319674371838e-05,1.50763,36.3,28.5,113.0,0.0
2727,1.4301940041004234e-05,1.46139,37.0,28.5,113.0,0.0
2728,0.0001442507917033,19.50543,72.1,854.0,100.0,0.0011631721766533
2729,0.0001518778700578,18.65018,71.3,819.0,100.0,0.0011533460806599
2730,0.0001504390344046,17.81069,70.4,788.0,101.0,0.0010752589710614
2731,0.0001545908282443,17.01011,69.5,763.0,101.0,0.0009524076830868
2732,0.000154068800492,16.26144,68.6,741.0,102.0,0.000798486768088
2733,0.0001527379731223,15.56256,67.8,721.0,102.0,0.0007107915348267
2734,0.0001551783038899,14.94499,66.8,703.0,103.0,0.0005912591548717
2735,0.0001576519572913,14.39803,65.7,685.0,103.0,0.0004637135925288
2736,0.0001506720685467,13.93301,64.6,666.0,104.0,0.0004193403353529
2737,0.0001356199534736,13.55348,63.4,656.0,104.0,0.0004718073718202
2738,0.0001317645836659,13.26278,62.2,644.0,105.0,0.0004905366294084
2739,0.0001285949625958,13.04192,61.0,628.0,105.0,0.0004175768750839
2740,0.0001281139886989,12.90054,60.1,615.0,105.0,0.0003450316587876
2741,9.42746431127773e-05,12.79125,59.3,593.0,106.0,0.0003287128035807
2742,8.823633297129283e-05,12.63891,58.7,574.0,106.0,0.0003320176251909
2743,8.88713550386134e-05,12.45147,58.3,556.0,106.0,0.0003576535429902
2744,8.644805586270386e-05,12.2365,57.7,539.0,106.0,0.0003568938840632
2745,8.344045926031102e-05,11.96321,57.2,524.0,106.0,0.0003484718326215
2746,8.096783892060315e-05,11.69007,56.6,670.5,107.0,0.0003538990247231
2747,7.643969133713547e-05,11.45547,56.1,670.5,107.0,0.0003454302545577
2748,2.332633844720765e-05,5.89988,26.5,43.0,117.0,5.136963730063735e-06
2749,2.4110263931724865e-05,6.03953,26.2,43.0,117.0,3.735167218146205e-06
2750,2.558189911364447e-05,6.1209,26.0,44.0,117.0,2.895463705648814e-06
2751,2.6088055081801528e-05,6.10731,25.7,44.0,117.0,2.9530667677341925e-06
2752,2.307790523860924e-05,7.71462,25.4,46.0,117.0,2.116519841856146e-06
2753,2.081410713863161e-05,5.86551,25.2,43.0,117.0,2.4130041933342547e-06
2754,1.963588938395381e-05,5.68858,25.1,42.0,117.0,2.257354212643509e-06
2755,1.8906496179935536e-05,5.50847,24.9,42.0,117.0,2.6109702279358577e-06
2756,1.7945693036723175e-05,5.33984,24.7,43.0,117.0,2.06009231288914e-06
2757,1.7060987281875657e-05,5.17787,24.5,43.0,118.0,1.8804999315134056e-06
2758,1.66123333822156e-05,5.01711,24.4,42.0,118.0,1.9747873621327074e-06
2759,1.6007157777458302e-05,4.86017,24.3,41.0,118.0,1.483809569258775e-06
2760,1.5635459660454456e-05,4.71255,24.3,39.0,118.0,1.0433576513172658e-06
2761,1.5004124651658193e-05,4.57825,24.2,39.0,118.0,1.2009230205378592e-06
2762,1.4987325089360453e-05,4.46625,24.3,38.0,118.0,1.0030886870831798e-06
2763,1.4988532378107266e-05,4.3826,24.4,38.0,118.0,1.027617303102359e-07
2764,1.5314197055605966e-05,4.32297,24.5,37.0,117.0,8.767670070003417e-08
2765,1.5101573356983735e-05,4.27679,24.6,37.0,117.0,2.9097443847752864e-08
2766,1.5130670800831488e-05,4.2341,24.7,41.333333333333336,117.0,2.9097443847752864e-08
2767,1.4964486402087237e-05,4.18684,24.9,41.333333333333336,117.0,1.4430555836149696e-08
2768,0.0002117458232785,25.30118,79.8,489.0,95.0,0.0009022735932324
2769,0.0002136500365659,24.52301,79.1,489.0,96.0,0.0009056268642036
2770,0.0002046255608019,23.75334,78.3,489.0,96.0,0.0009814448194018
2771,0.0001891256789906,22.99895,77.5,489.0,97.0,0.001052357213799
2772,0.0001749666469829,22.23586,76.7,488.0,97.0,0.0011168465273602
2773,0.000170268138194,21.48627,76.0,492.0,98.0,0.0011568783778013
2774,0.0001646945938232,20.75429,75.3,482.0,98.0,0.0011465539787383
2775,0.0001648357922718,20.00161,74.6,480.0,99.0,0.0011250539315901
2776,0.0001507954217352,19.27304,74.1,473.0,99.0,0.0010324181219443
2777,0.0001455111375348,18.56758,73.6,458.0,99.0,0.0009202174298611
2778,0.0001431555770179,17.88421,73.3,440.0,100.0,0.0008674347476993
2779,0.0001368873240122,17.19227,73.2,422.0,100.0,0.0008619323735272
2780,0.0001295781713359,16.54768,73.1,410.0,100.0,0.0009015882520005
2781,0.0001209073727918,15.92536,73.2,404.0,100.0,0.0009303577726038
2782,9.630852681417106e-05,15.32122,73.3,401.0,100.0,0.0009052729462546
2783,8.990617185346274e-05,14.75315,73.3,398.0,100.0,0.000842787605077
2784,8.792130192626291e-05,14.23858,73.3,395.0,100.0,0.0007412719737184
2785,8.273640295013657e-05,13.73607,73.1,396.0,100.0,0.0006400458000603
2786,7.984878949360676e-05,13.27751,72.8,449.72222222222223,100.0,0.0006646532886464
2787,7.448498400598836e-05,12.83764,72.4,449.72222222222223,100.0,0.0006478405968904
2788,2.077050588164806e-05,3.53649,30.8,81.0,116.0,0.0
2789,1.841395040882973e-05,3.49724,30.5,78.0,116.0,0.0
2790,1.6053374258735443e-05,3.45605,30.4,74.0,116.0,0.0
2791,1.5292661293308414e-05,3.41231,30.2,75.0,116.0,0.0
2792,1.3717111208655013e-05,3.36492,29.9,76.0,116.0,0.0
2793,1.2937761282132145e-05,3.31483,29.7,76.0,116.0,0.0
2794,1.1340081761989504e-05,3.26123,29.3,73.0,116.0,0.0
2795,1.135616083892827e-05,3.20329,28.8,65.0,116.0,0.0
2796,1.1369884262699553e-05,3.13789,28.3,72.0,117.0,0.0
2797,1.1382548764058463e-05,3.07154,27.7,74.0,117.0,0.0
2798,1.0580365608602977e-05,2.99885,26.9,71.0,117.0,0.0
2799,1.0590588225709874e-05,2.92748,26.2,72.0,117.0,0.0
2800,8.969465493243139e-06,2.85688,25.5,71.0,118.0,0.0
2801,8.977942826827726e-06,2.78416,24.8,70.0,118.0,0.0
2802,8.987544896872007e-06,2.71261,24.4,69.0,118.0,0.0
2803,8.998963483024274e-06,2.63881,24.0,68.0,118.0,0.0
2804,9.012854788980393e-06,2.56648,23.6,68.0,119.0,0.0
2805,9.02965667603562e-06,2.49609,23.2,67.0,119.0,0.0
2806,9.02965667603562e-06,2.42347,23.0,72.22222222222223,119.0,0.0
2807,9.072905746531058e-06,2.35132,22.9,72.22222222222223,119.0,0.0
2808,1.3883066298162407e-05,4.44347,35.6,66.0,114.0,0.0
2809,1.3424117832535693e-05,4.32985,34.4,63.0,114.0,0.0
2810,1.2873033476786986e-05,4.21937,33.6,60.0,115.0,0.0
2811,1.2536121611386958e-05,4.11257,33.0,57.0,115.0,0.0
2812,1.1902743289803253e-05,4.00596,32.4,54.0,115.0,0.0
2813,1.1585049493628471e-05,3.90283,32.0,51.0,115.0,0.0
2814,1.1471549617468322e-05,3.80532,31.6,49.0,115.0,0.0
2815,1.1162400491850616e-05,3.71226,31.1,47.0,115.0,0.0
2816,1.0954032227732195e-05,3.62862,30.6,47.0,116.0,0.0
2817,1.08439563320596e-05,3.55043,30.2,46.0,116.0,0.0
2818,1.07363002196381e-05,3.48112,29.8,46.0,116.0,0.0
2819,9.408058152336406e-06,3.4202,29.6,46.0,116.0,0.0
2820,8.758117563752573e-06,3.36899,29.4,46.0,116.0,0.0
2821,8.490317300691877e-06,3.32788,29.3,46.0,116.0,0.0
2822,8.319984025630671e-06,3.29776,29.3,46.0,116.0,0.0
2823,8.063621064171475e-06,3.2783,29.3,46.0,116.0,0.0
2824,7.903300957341214e-06,3.26947,29.5,45.0,116.0,0.0
2825,7.74756681875645e-06,3.26716,29.8,43.0,116.0,0.0
2826,7.658514326586836e-06,3.25915,30.1,50.22222222222222,116.0,0.0
2827,7.449906608847211e-06,3.23706,30.4,50.22222222222222,116.0,0.0
2828,2.1714173277558107e-05,7.60218,38.7,42.0,113.0,1.1881900562275301e-07
2829,1.977928366071532e-05,7.37731,37.5,41.0,113.0,1.1695067944251485e-07
2830,1.7674395040576267e-05,7.12296,36.5,39.0,114.0,1.0074980886321976e-07
2831,1.5662954314975235e-05,6.84377,35.6,38.0,114.0,8.50477157374221e-08
2832,1.3894019823959558e-05,6.53775,34.8,35.0,114.0,8.3783034114329e-08
2833,1.234282370341733e-05,6.19624,34.0,33.0,114.0,6.88005780569528e-08
2834,9.969328648318545e-06,5.82328,33.1,30.0,115.0,6.781856223345949e-08
2835,8.974446767487198e-06,5.42046,32.2,28.0,115.0,6.68736718888763e-08
2836,6.24061269359093e-06,4.99409,31.2,27.0,115.0,0.0
2837,6.041232453084102e-06,4.55078,30.2,25.0,116.0,0.0
2838,5.809460989983564e-06,4.10921,29.3,24.0,116.0,0.0
2839,5.419775443091393e-06,3.6838,28.4,23.0,116.0,0.0
2840,5.141100384072801e-06,3.29556,27.6,22.0,117.0,0.0
2841,4.969360484696303e-06,2.96131,26.9,20.0,117.0,0.0
2842,4.864040153594871e-06,2.68619,26.3,19.0,117.0,0.0
2843,4.677480678854162e-06,2.46403,25.8,19.0,117.0,0.0
2844,4.56795841656769e-06,2.28793,25.5,18.0,117.0,0.0
2845,4.414215139732692e-06,2.14696,25.2,17.0,117.0,0.0
2846,4.259954933236657e-06,2.02918,25.0,27.77777777777778,117.0,0.0
2847,4.083827410519269e-06,1.92705,25.0,27.77777777777778,118.0,0.0
2848,3.6027942177433056e-05,6.11472,40.7,29.0,112.0,2.2802495049008266e-07
2849,3.17240038662786e-05,5.97632,39.3,27.0,113.0,2.2499293522183402e-07
2850,2.9094191222571228e-05,5.86136,38.2,25.0,113.0,2.220930627677193e-07
2851,2.6996595795115592e-05,5.75588,37.2,21.0,114.0,2.194845186594764e-07
2852,2.5171038290140047e-05,5.64485,36.0,20.0,114.0,0.0
2853,2.294091855866711e-05,5.51328,34.9,18.0,115.0,0.0
2854,2.203616728332621e-05,5.35288,33.9,18.0,115.0,0.0
2855,2.073631947504855e-05,5.15863,33.1,15.0,115.0,0.0
2856,1.905025374109712e-05,4.94587,32.3,13.0,116.0,0.0
2857,1.76053202458931e-05,4.73537,31.7,12.0,116.0,0.0
2858,1.598893808354564e-05,4.54019,31.1,10.0,116.0,0.0
2859,1.4807394812969595e-05,4.37284,30.9,10.0,116.0,0.0
2860,1.3056824089761314e-05,4.24183,30.8,9.0,116.0,0.0
2861,1.2517015317697496e-05,4.14365,30.9,9.0,116.0,0.0
2862,1.1601055928110577e-05,4.06682,31.0,8.0,116.0,0.0
2863,1.1086851720239736e-05,4.0043,31.2,8.0,116.0,0.0
2864,1.0772365367639095e-05,3.93907,31.7,8.0,116.0,0.0
2865,1.0277920578583392e-05,3.86919,32.2,7.0,116.0,0.0
2866,1.0091049295336422e-05,3.79057,32.7,14.833333333333334,116.0,0.0
2867,9.505993620381434e-06,3.69893,33.1,14.833333333333334,115.0,0.0
2868,0.0002843567630449,22.99813,72.9,578.0,98.0,0.0023203545259269
2869,0.0002852571660383,22.41669,71.9,550.0,99.0,0.0023350342377453
2870,0.0002607816854459,21.84533,70.9,537.0,99.0,0.0022769515633944
2871,0.0002484237307234,21.27339,69.8,520.0,100.0,0.0021706208678517
2872,0.0002473776936335,20.69548,68.7,512.0,100.0,0.0020963763225361
2873,0.0002398278828017,20.14078,67.4,491.0,101.0,0.0018406426521992
2874,0.0002302226928632,19.59087,66.0,473.0,102.0,0.0016023143338209
2875,0.0002150508498771,19.06535,64.4,465.0,102.0,0.0014706927128889
2876,0.0001947846676221,18.54457,62.8,455.0,103.0,0.0013906222563575
2877,0.000180725359302,18.04412,61.2,442.0,104.0,0.0012559022276424
2878,0.0001788094512232,17.5667,59.5,430.0,105.0,0.0011783997943391
2879,0.000173117909013,17.11694,58.1,419.0,105.0,0.0010140629987396
2880,0.000170377639585,16.67525,56.7,412.0,106.0,0.0007792435433509
2881,0.0001434051438446,16.2544,55.6,401.0,106.0,0.0006097408132222
2882,0.0001395018186615,15.83179,54.6,394.0,107.0,0.0005079516555617
2883,0.0001240070175002,15.42289,53.9,387.0,107.0,0.0005512090646651
2884,0.0001185687104227,15.02537,53.2,381.0,107.0,0.0006531667122452
2885,0.0001008060003909,14.61443,52.7,375.0,108.0,0.0006467063947372
2886,9.712252489096912e-05,14.23859,52.2,456.77777777777777,108.0,0.0005306536033529
2887,8.559589424665274e-05,13.86623,51.7,456.77777777777777,108.0,0.0004905745910553
2888,1.3610793820675118e-05,3.77086,27.8,35.0,117.0,0.0
2889,1.3441102942273926e-05,3.68898,27.3,33.0,117.0,0.0
2890,1.3650507877966125e-05,3.61296,26.9,33.0,117.0,0.0
2891,1.3447435840416488e-05,3.5382,26.5,32.0,117.0,0.0
2892,1.3613671237618853e-05,3.4595,26.1,33.0,117.0,0.0
2893,1.3394543629371914e-05,3.36771,25.6,33.0,117.0,0.0
2894,1.2247873974996662e-05,3.2567,25.2,31.0,117.0,0.0
2895,1.2311051280841775e-05,3.12584,24.9,33.0,118.0,0.0
2896,1.189278112099485e-05,2.98007,24.6,33.0,118.0,0.0
2897,1.0306256427187195e-05,2.82577,24.1,27.0,118.0,0.0
2898,9.578207451026296e-06,2.67014,23.7,25.0,118.0,0.0
2899,9.371944978573918e-06,2.52173,23.5,23.0,118.0,0.0
2900,8.739453352543484e-06,2.38347,23.4,24.0,118.0,0.0
2901,8.547736438242133e-06,2.25622,23.4,23.0,118.0,0.0
2902,8.195719748108278e-06,2.7471,23.5,24.0,118.0,0.0
2903,1.1156933563846336e-05,2.03581,23.8,21.0,118.0,0.0
2904,1.1000847499802395e-05,1.94255,24.1,20.0,118.0,0.0
2905,9.761189730639049e-06,1.85863,24.6,19.0,118.0,0.0
2906,9.461907970029832e-06,1.78205,25.1,27.88888888888889,117.0,0.0
2907,9.310194396859006e-06,1.71151,25.6,27.88888888888889,117.0,0.0
2908,8.38692422600338e-06,2.51193,19.6,6.0,120.0,0.0
2909,7.97088677886723e-06,2.46481,19.2,6.0,120.0,0.0
2910,7.86937290653602e-06,2.41901,19.1,5.0,120.0,0.0
2911,7.771257067824315e-06,2.37356,19.1,5.0,120.0,0.0
2912,7.420772379578136e-06,2.32612,18.9,5.0,120.0,0.0
2913,7.096360252356358e-06,2.27823,18.7,5.0,120.0,0.0
2914,7.266906927800232e-06,2.23245,18.9,4.0,120.0,0.0
2915,6.975680303221571e-06,2.18971,19.3,4.0,120.0,0.0
2916,8.006233610211973e-06,2.14914,19.4,4.0,120.0,0.0
2917,8.752751646298805e-06,2.11,19.4,4.0,120.0,0.0
2918,8.843167035567418e-06,2.0736,19.3,4.0,120.0,0.0
2919,8.740131420500541e-06,2.04159,19.4,4.0,120.0,0.0
2920,8.46769208536111e-06,2.01514,19.5,4.0,119.0,0.0
2921,8.586087031501074e-06,1.99415,19.4,3.0,119.0,0.0
2922,8.705222511705415e-06,1.97753,19.3,3.0,120.0,0.0
2923,8.650878237158636e-06,1.96486,19.3,3.0,120.0,0.0
2924,8.60399069959217e-06,1.95322,19.4,3.0,120.0,0.0
2925,8.563229984479146e-06,1.94081,19.6,3.0,119.0,0.0
2926,8.727907484180667e-06,1.92539,20.0,4.166666666666667,119.0,0.0
2927,8.495775711521216e-06,1.90489,20.4,4.166666666666667,119.0,0.0
2928,8.082520436940378e-06,1.31006,13.7,10.0,121.0,0.0
2929,8.656881762894139e-06,1.27641,13.6,11.0,121.0,0.0
2930,7.130690626682004e-06,1.24348,13.5,11.0,121.0,0.0
2931,6.953775114244173e-06,1.21069,13.5,11.0,121.0,0.0
2932,6.486275905021761e-06,1.17781,13.5,11.0,121.0,0.0
2933,6.315370282062953e-06,1.14425,13.5,11.0,121.0,0.0
2934,5.439890947114268e-06,1.11003,13.6,11.0,121.0,0.0
2935,5.273533100644808e-06,1.07512,13.6,11.0,121.0,0.0
2936,5.028989692193386e-06,1.03983,13.6,11.0,121.0,0.0
2937,4.742176570008849e-06,1.00524,13.7,10.0,121.0,0.0
2938,4.522967436174193e-06,0.97209,13.7,10.0,121.0,0.0
2939,4.386079635894783e-06,0.94142,13.8,9.0,121.0,0.0
2940,4.155619380793679e-06,0.91333,13.8,8.0,121.0,0.0
2941,4.164328438312478e-06,0.88761,13.8,8.0,121.0,0.0
2942,4.063192782213369e-06,0.86398,14.0,8.0,121.0,0.0
2943,4.150528496467619e-06,0.84232,14.2,8.0,121.0,0.0
2944,4.097442903840403e-06,0.82228,14.4,7.0,121.0,0.0
2945,4.060556201710646e-06,0.80372,14.7,7.0,121.0,0.0
2946,4.091434956096279e-06,0.78577,15.0,9.61111111111111,121.0,0.0
2947,4.0497268558568645e-06,0.76775,15.5,9.61111111111111,121.0,0.0
2948,5.1670618110442495e-06,1.8381,6.2,12.0,124.0,0.0
2949,4.9073674240489655e-06,1.77725,6.1,13.0,124.0,0.0
2950,4.74976183783803e-06,1.72945,6.0,13.0,124.0,0.0
2951,4.629271922440737e-06,1.68724,5.9,13.0,124.0,0.0
2952,4.412280666312938e-06,1.64338,5.9,13.0,124.0,0.0
2953,4.354983171912231e-06,1.59466,5.9,13.0,124.0,0.0
2954,4.263325259204817e-06,1.54019,5.8,14.0,124.0,0.0
2955,4.1415226393864754e-06,1.4813,5.8,14.0,124.0,0.0
2956,4.0180718217557845e-06,1.42342,5.8,14.0,124.0,0.0
2957,3.863109635181737e-06,1.37186,5.8,15.0,124.0,0.0
2958,3.701156156845046e-06,1.32953,5.8,15.0,124.0,0.0
2959,3.619985426440199e-06,1.30055,5.8,15.0,124.0,0.0
2960,3.530377509257236e-06,1.28537,5.8,16.0,124.0,0.0
2961,3.492610520344147e-06,1.28277,5.8,16.0,124.0,0.0
2962,3.449022175297159e-06,1.29078,5.8,16.0,124.0,0.0
2963,3.45875050103801e-06,1.30726,5.8,18.0,124.0,0.0
2964,3.4773779927956847e-06,1.32902,5.9,19.0,124.0,0.0
2965,3.465078735365848e-06,1.35081,5.9,19.0,124.0,0.0
2966,3.480316548626032e-06,1.36728,6.0,14.88888888888889,124.0,0.0
2967,3.4318706241553288e-06,1.37272,6.1,14.88888888888889,124.0,0.0
2968,1.1180842992080548e-05,2.61631,23.4,26.0,119.0,0.0
2969,9.903469030459668e-06,2.55563,23.4,25.0,118.0,0.0
2970,8.946215966589276e-06,2.4969,23.8,25.0,118.0,0.0
2971,8.61365393353274e-06,2.43972,24.3,23.0,118.0,0.0
2972,7.979217208102588e-06,2.38389,24.6,23.0,118.0,0.0
2973,7.044602440924117e-06,2.32945,24.8,22.0,118.0,0.0
2974,7.0308289622465886e-06,2.2762,24.9,20.0,118.0,0.0
2975,7.319577001645075e-06,2.22399,24.5,20.0,118.0,0.0
2976,5.477164484118049e-06,2.17199,24.2,19.0,118.0,0.0
2977,5.161266817760223e-06,2.12052,23.9,19.0,118.0,0.0
2978,4.846904463877839e-06,2.07015,23.5,17.0,118.0,0.0
2979,4.835977252771997e-06,2.0197,23.3,17.0,118.0,0.0
2980,4.824613246940592e-06,1.96884,23.6,17.0,118.0,0.0
2981,4.211210241663308e-06,1.91845,23.8,18.0,118.0,0.0
2982,4.200455329357703e-06,1.86839,24.0,17.0,118.0,0.0
2983,4.189242444327212e-06,1.81929,24.3,18.0,118.0,0.0
2984,4.1778374081174185e-06,1.7713,24.5,18.0,118.0,0.0
2985,4.166483143004415e-06,1.72424,24.8,17.0,118.0,0.0
2986,4.166483143004415e-06,1.67872,25.0,20.05555555555556,117.0,0.0
2987,4.143886391210698e-06,1.63418,25.1,20.05555555555556,117.0,0.0
2988,2.967036740939756e-05,5.26048,49.3,41.0,110.0,1.597327989738765e-07
2989,2.8101428104328897e-05,4.92117,47.6,41.0,110.0,1.576517705712701e-07
2990,2.65018575428256e-05,4.61508,46.0,41.0,111.0,1.5566436148502557e-07
2991,2.423809286375145e-05,4.36074,44.3,39.0,111.0,1.538926531031838e-07
2992,2.074760195790361e-05,4.16456,42.7,37.0,112.0,1.5227597767268705e-07
2993,1.9555470618414063e-05,4.02483,41.2,38.0,112.0,1.507165365581046e-07
2994,1.76796641788818e-05,3.93903,39.5,37.0,113.0,1.491954783028e-07
2995,1.595316505255349e-05,3.89484,37.8,35.0,113.0,1.1078586842051037e-07
2996,1.4079342985448249e-05,3.88345,36.0,34.0,114.0,1.0970916612037597e-07
2997,1.10845436254311e-05,3.89277,34.3,32.0,115.0,0.0
2998,1.0048181749214751e-05,3.91039,32.5,31.0,115.0,0.0
2999,9.385465327104798e-06,3.92684,30.7,32.0,116.0,0.0
3000,8.839839713631456e-06,3.93719,29.1,32.0,116.0,0.0
3001,8.37356248610512e-06,3.93627,27.5,31.0,117.0,0.0
3002,7.915736193193185e-06,3.92513,26.0,30.0,117.0,0.0
3003,6.301382379458151e-06,3.91114,24.8,30.0,118.0,0.0
3004,5.937514144006908e-06,3.89532,23.7,29.0,118.0,0.0
3005,5.94980782456874e-06,3.86974,22.8,29.0,118.0,0.0
3006,5.9161930910966e-06,3.82553,22.2,34.388888888888886,118.0,0.0
3007,5.776310367559502e-06,3.76467,21.9,34.388888888888886,119.0,0.0
3008,1.6983961691674096e-05,3.90119,29.1,119.0,116.0,2.4688465616969864e-06
3009,1.5685370590366313e-05,3.9337,28.8,123.0,116.0,1.2581848067138754e-06
3010,1.430238701878978e-05,3.96149,28.7,135.0,116.0,9.507367093415171e-07
3011,1.4870382817431544e-05,3.96757,28.7,127.0,116.0,1.5481494440065718e-06
3012,1.3089942844330544e-05,3.94747,28.6,119.0,116.0,1.1644427683606926e-06
3013,1.1634728413779698e-05,3.90319,28.2,113.0,116.0,1.424660622095473e-06
3014,1.123180885707687e-05,3.83715,27.7,114.0,117.0,1.8719681428461447e-06
3015,1.1297468967312965e-05,3.75274,27.1,114.0,117.0,2.228752381306639e-06
3016,1.1092259737868324e-05,3.65421,26.5,116.0,117.0,1.4385865871638098e-06
3017,1.0814905356152734e-05,3.55287,26.1,119.0,117.0,2.0511027399600013e-06
3018,1.0615934304337458e-05,3.46143,25.8,117.0,117.0,2.6448002419110623e-06
3019,1.0566026375117671e-05,3.39387,25.5,116.0,118.0,2.42439646278385e-06
3020,1.076727993337692e-05,3.36007,25.6,116.0,118.0,2.673993360937977e-06
3021,1.0752278604610044e-05,3.36834,25.8,115.0,117.0,4.708514160188712e-06
3022,1.0669073535757987e-05,3.40327,26.3,113.0,117.0,4.711019483321709e-06
3023,1.0281648862221123e-05,3.43623,26.7,115.0,117.0,7.61730131652927e-06
3024,9.703404655154476e-06,3.45125,27.0,121.0,117.0,9.804481786979e-06
3025,9.041544434071783e-06,3.45432,27.3,125.0,117.0,1.4060931233868988e-05
3026,8.642652767862734e-06,3.45434,27.7,118.72222222222224,117.0,1.7085859702620945e-05
3027,8.22491982322251e-06,3.45434,27.9,118.72222222222224,117.0,2.1598509929485883e-05
3028,1.6380816162230148e-05,6.24747,33.6,68.0,114.0,1.657026276395216e-05
3029,1.5758737322195565e-05,5.91222,32.2,65.0,115.0,1.570886790028988e-05
3030,1.5272348429879518e-05,5.60363,30.8,62.0,115.0,1.1974210332210129e-05
3031,1.53833830688882e-05,5.31291,29.5,59.0,116.0,1.1008961343138e-05
