,"Mean HDL cholesterol, age-standardized","Medical doctors (per 10,000)","Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude","Prevalence of hypertension among adults aged 30-79 years, crude","Mean total cholesterol,  age-standardized",per_capita-Neoplasms
1675,1.5,27.17,47.4,46.8,5.1,0.0023669360988256
1676,1.5,27.683,48.7,46.3,5.0,0.0023616286595194
1677,1.5,27.614,50.0,45.6,5.0,0.0023524643255937
1678,1.5,28.047,51.2,44.9,5.0,0.0023513280976832
1679,1.5,28.327,52.5,44.1,5.0,0.002348202042489
1680,1.5,28.891,53.8,43.2,4.9,0.0023354434269559
1681,1.5,29.222,55.1,42.4,4.9,0.0022924540844428
1682,1.5,29.052,56.4,41.6,4.9,0.0022446457216489
1683,1.6,30.073,57.7,40.9,4.8,0.002277646184571
1684,1.6,26.54305555555556,59.0,40.1,4.8,0.0023370953508894
1685,1.5105263157894735,26.54305555555556,60.2,39.4,5.078947368421052,0.0023538307459371
1686,1.1,1.6820714285714284,13.5,35.4,3.9,0.0004261227744327
1687,1.1,1.6820714285714284,13.8,35.6,3.9,0.0004179499327779
1688,1.1,1.362,14.1,35.7,3.9,0.0004172574425807
1689,1.1,1.476,14.4,35.9,3.9,0.0004136425112433
1690,1.1,1.562,14.8,36.0,4.0,0.0004082586435007
1691,1.1,1.801,15.1,36.1,4.0,0.0004019732457616
1692,1.1,1.705,15.5,36.1,4.0,0.0003931186693799
1693,1.1,1.813,15.9,36.1,4.0,0.0003866559280523
1694,1.1,1.86,16.4,36.0,4.0,0.0003890223161202
1695,1.1,1.813,16.8,35.8,4.0,0.0003892792117735
1696,1.1,1.953,17.4,35.6,4.0,0.0003865266562427
1697,1.1,1.44,18.0,35.2,4.0,0.0003857025971644
1698,1.1,1.427,18.6,34.8,4.0,0.0003851583466147
1699,1.1,1.534,19.3,34.4,4.0,0.0003840563104884
1700,1.1,1.812,20.0,34.0,4.0,0.0003847474004287
1701,1.1,1.6820714285714284,20.7,33.5,4.0,0.0003857064992599
1702,1.1,1.6820714285714284,21.6,33.0,4.0,0.0003880523399193
1703,1.1,1.6820714285714284,22.4,32.6,4.0,0.0003917425093038
1704,1.1,1.991,23.2,32.1,4.0,0.0004076436381537
1705,1.1,1.6820714285714284,24.1,31.7,3.978947368421052,0.0003989162346915
1706,0.9,0.4251666666666667,11.4,33.7,3.6,0.0005950088569212
1707,0.9,0.4251666666666667,11.6,33.8,3.6,0.0005803605144439
1708,0.9,0.4251666666666667,11.8,33.8,3.6,0.0005735112903715
1709,0.9,0.4251666666666667,12.1,33.8,3.6,0.0005701426692945
1710,0.9,0.216,12.3,33.7,3.6,0.0005611813209267
1711,0.9,0.4251666666666667,12.6,33.5,3.6,0.0005481720655488
1712,0.9,0.4251666666666667,12.9,33.2,3.6,0.0005341491334853
1713,0.9,0.4251666666666667,13.2,32.9,3.6,0.0005197855403363
1714,0.9,0.187,13.6,32.4,3.6,0.0005091741265417
1715,0.9,0.188,14.0,31.7,3.6,0.0005110868450398
1716,0.9,0.4251666666666667,14.5,31.0,3.6,0.000517300534067
1717,0.9,0.4251666666666667,15.1,30.1,3.7,0.0005226946458183
1718,0.9,0.4251666666666667,15.7,29.2,3.7,0.0005190208394953
1719,0.9,0.126,16.4,28.3,3.7,0.0005138414743322
1720,0.9,0.4251666666666667,17.2,27.3,3.7,0.0005096349246138
1721,0.9,0.4251666666666667,18.0,26.2,3.7,0.0005083240963798
1722,0.9,0.313,18.9,25.2,3.7,0.0005061254923045
1723,0.9,0.4251666666666667,19.8,24.2,3.8,0.0005043529539564
1724,0.9,1.521,20.8,23.3,3.8,0.0005237779006181
1725,0.9,0.4251666666666667,21.8,22.3,3.6526315789473687,0.0005134273177866
1726,1.2,6.734,31.4,35.5,4.9,0.0006829426825743
1727,1.2,12.297105263157896,32.2,36.1,5.0,0.0006801094443711
1728,1.2,7.205,33.0,36.8,5.0,0.0006873232067988
1729,1.2,7.365,33.7,37.4,5.0,0.000698863474681
1730,1.3,7.243,34.5,38.0,5.0,0.0006955712367005
1731,1.3,7.826,35.3,38.4,5.0,0.0006997040987179
1732,1.3,8.372,36.0,38.8,5.1,0.0007112926610078
1733,1.3,8.884,36.8,39.1,5.1,0.0007198957746185
1734,1.3,9.216,37.6,39.4,5.1,0.0007437012930664
1735,1.3,11.01,38.4,39.5,5.1,0.0007649400568684
1736,1.3,11.691,39.2,39.6,5.1,0.0007619878783626
1737,1.3,12.777,39.9,39.6,5.1,0.0007688155304983
1738,1.3,13.32,40.6,39.4,5.1,0.0007855393319358
1739,1.3,15.921,41.2,39.3,5.1,0.0007844502664876
1740,1.3,15.256,41.9,39.1,5.1,0.000818365707953
1741,1.3,15.358,42.5,39.0,5.1,0.0008429615301223
1742,1.3,16.323,43.1,38.8,5.2,0.0008766731280639
1743,1.3,18.592,43.7,38.7,5.2,0.0009033206050144
1744,1.3,19.398,44.4,38.7,5.2,0.0009433116928969
1745,1.2789473684210526,21.154,45.0,38.7,5.078947368421052,0.0009708677020727
1746,1.1,16.025875,24.8,29.0,4.4,0.0003866911571066
1747,1.1,16.025875,25.3,28.9,4.4,0.0003889994867821
1748,1.1,16.025875,25.8,28.9,4.4,0.0003751743598787
1749,1.1,16.025875,26.3,28.9,4.4,0.000373638104807
1750,1.1,9.701,26.7,28.8,4.5,0.0003674230478354
1751,1.1,16.025875,27.3,28.8,4.5,0.0003598534415074
1752,1.1,16.025875,27.8,28.7,4.5,0.0003590726159732
1753,1.1,16.468,28.4,28.7,4.5,0.0003534556454264
1754,1.1,16.025875,28.9,28.5,4.5,0.0003472177236509
1755,1.1,14.884,29.5,28.4,4.5,0.0003481911720922
1756,1.1,14.356,30.0,28.1,4.6,0.0003614305573107
1757,1.1,16.025875,30.2,27.5,4.6,0.0003746844928721
1758,1.1,16.025875,30.5,27.0,4.6,0.0003904160466065
1759,1.1,16.025875,30.7,26.5,4.6,0.0004061037392001
1760,1.1,17.701,31.0,26.1,4.6,0.0004242940077998
1761,1.1,16.025875,31.3,25.8,4.6,0.0004399203566152
1762,1.1,16.025875,31.7,25.5,4.6,0.000463151465798
1763,1.1,17.486,31.9,25.1,4.6,0.0004889116368608
1764,1.1,17.084,32.0,24.6,4.7,0.0005169221993893
1765,1.1,20.527,32.0,24.0,4.531578947368421,0.0005456163297358
1766,1.1,0.9727333333333332,23.8,29.4,3.9,0.0005144611701863
1767,1.1,0.9727333333333332,24.2,29.2,3.9,0.0005067033315194
1768,1.1,0.9727333333333332,24.7,29.0,3.9,0.0005082137303449
1769,1.1,0.9727333333333332,25.1,28.9,3.9,0.0005046514719854
1770,1.1,0.583,25.6,28.7,3.9,0.0005029877846427
1771,1.1,0.635,26.1,28.6,3.9,0.0005015731231967
1772,1.1,0.601,26.6,28.5,3.9,0.0005002999630499
1773,1.1,0.633,27.2,28.3,3.9,0.0005031799011856
1774,1.1,0.662,27.9,28.1,3.9,0.0005053884823789
1775,1.1,1.225,28.7,27.9,4.0,0.0005079882245517
1776,1.1,1.021,29.5,27.6,4.0,0.0005091200182309
1777,1.1,1.179,30.4,27.3,4.0,0.0005060768773573
1778,1.1,1.066,31.3,27.1,4.0,0.0005043516325821
1779,1.1,1.198,32.3,26.8,4.0,0.000504372941558
1780,1.1,1.033,33.4,26.6,4.0,0.0005058018641198
1781,1.1,1.004,34.5,26.4,4.0,0.0005117673079811
1782,1.1,1.251,35.6,26.1,4.0,0.0005267694190363
1783,1.1,1.214,36.7,25.9,4.0,0.0005350292593371
1784,1.1,1.286,37.9,25.8,4.0,0.000549944860585
1785,1.1,0.9727333333333332,39.1,25.6,3.952631578947368,0.0005353786909646
1786,1.4,26.016,52.8,41.7,5.5,0.0018489692188938
1787,1.4,30.81,53.8,41.9,5.4,0.0018807113529128
1788,1.4,32.656,54.9,42.2,5.4,0.0019186053898834
1789,1.4,31.28,56.0,42.4,5.4,0.0019434280248394
1790,1.4,26.72908333333333,57.2,42.6,5.4,0.0019579136754096
1791,1.4,26.72908333333333,58.4,42.8,5.3,0.0019621914315968
1792,1.4,26.72908333333333,59.6,42.9,5.3,0.0019739439399921
1793,1.4,26.72908333333333,60.9,42.9,5.3,0.0020155270229919
1794,1.4,33.553,62.1,42.9,5.3,0.0020593162376217
1795,1.4,19.169,63.4,42.8,5.2,0.0021003788579961
1796,1.4,21.53,64.6,42.7,5.2,0.0021338787671687
1797,1.4,22.384,65.8,42.4,5.2,0.0021673487080397
1798,1.4,23.566,66.9,42.2,5.2,0.0021984403517504
1799,1.4,24.595,68.0,41.9,5.2,0.0022199150450912
1800,1.4,26.592,69.0,41.6,5.1,0.0022488519465413
1801,1.4,28.598,70.1,41.4,5.1,0.0022199944439747
1802,1.4,26.72908333333333,71.0,41.1,5.1,0.0022663994836173
1803,1.4,26.72908333333333,71.9,40.9,5.1,0.002305818829893
1804,1.4,26.72908333333333,72.8,40.7,5.1,0.0023514548275679
1805,1.4,26.72908333333333,73.6,40.5,5.252631578947368,0.0023953355501741
1806,1.1,1.5635714285714286,16.6,34.6,4.1,0.0004862313749591
1807,1.1,1.5635714285714286,16.9,34.7,4.1,0.0004891279141598
1808,1.1,1.5635714285714286,17.3,34.8,4.1,0.0004893905226181
1809,1.1,1.5635714285714286,17.6,34.9,4.1,0.0004842100115513
1810,1.1,1.065,18.1,35.0,4.1,0.000491337645062
1811,1.1,1.5635714285714286,18.5,35.1,4.1,0.000491906620901
1812,1.1,1.5635714285714286,19.0,35.1,4.1,0.0005025607567423
1813,1.1,1.5635714285714286,19.5,35.1,4.1,0.0004957316099672
1814,1.1,1.5635714285714286,20.1,35.0,4.2,0.0004926458288937
1815,1.1,1.311,20.8,34.9,4.2,0.0005064729479537
1816,1.1,1.565,21.5,34.6,4.2,0.0005032667095155
1817,1.1,1.5635714285714286,22.3,34.3,4.2,0.0005079786472226
1818,1.1,1.5635714285714286,23.2,34.0,4.2,0.0005218527708357
1819,1.1,1.5635714285714286,24.1,33.7,4.2,0.0005274013049764
1820,1.1,1.582,25.0,33.4,4.2,0.0005149559003254
1821,1.1,1.71,26.0,33.1,4.2,0.0005168623922693
1822,1.1,1.5635714285714286,27.1,32.8,4.2,0.000512061453901
1823,1.1,1.847,28.2,32.4,4.2,0.0005246674866591
1824,1.1,1.865,29.3,32.2,4.2,0.0005355758877509
1825,1.1,1.5635714285714286,30.5,31.9,4.157894736842105,0.0005261604208059
1826,1.3,9.113,38.8,33.1,4.9,0.0007293841468144
1827,1.3,9.272,39.6,33.7,4.8,0.0007563374567359
1828,1.3,9.869,40.4,34.3,4.8,0.00077546937392
1829,1.3,9.702,41.3,34.9,4.8,0.000801799175105
1830,1.3,10.718,42.2,35.5,4.8,0.0008043445971337
1831,1.3,10.982,43.1,36.1,4.8,0.0008191042796991
1832,1.3,11.4,44.1,36.6,4.8,0.0008257374793066
1833,1.3,11.549,45.2,37.0,4.8,0.000822059357591
1834,1.3,11.7,46.3,37.3,4.7,0.0008585853433046
1835,1.3,11.857,47.6,37.5,4.7,0.0008814387073062
1836,1.3,12.019,48.9,37.6,4.7,0.0008855547931232
1837,1.3,14.467,50.4,37.7,4.7,0.0008843943892731
1838,1.3,13.738,51.8,37.7,4.7,0.0009115867473412
1839,1.2,16.296,53.4,37.7,4.7,0.0009257032395075
1840,1.2,19.318,55.0,37.6,4.7,0.0009608197392489
1841,1.2,20.246,56.6,37.6,4.7,0.0009881872808952
1842,1.2,21.943,58.2,37.4,4.7,0.0010198465854052
1843,1.2,23.147,59.7,37.2,4.7,0.0010660666416983
1844,1.2,18.9,61.2,37.1,4.7,0.0010948194764329
1845,1.2684210526315791,25.912,62.6,36.9,4.747368421052632,0.0011057286511276
1846,1.0,16.265,28.0,32.4,4.8,0.00060824630681
1847,1.0,15.161,28.3,32.8,4.8,0.0006110800758857
1848,1.0,15.267,28.7,33.1,4.8,0.000626161642112
1849,1.0,15.788,29.2,33.3,4.8,0.0006389533071114
1850,1.0,16.531,29.8,33.5,4.8,0.0006393793908802
1851,1.0,17.651,30.5,33.7,4.8,0.0006566769586639
1852,1.0,18.81,31.3,33.8,4.8,0.0006569409965207
1853,1.0,19.215,32.2,34.0,4.8,0.0006607765706569
1854,1.0,19.494,33.1,34.1,4.8,0.0006878334306455
1855,1.0,19.79,34.2,34.1,4.8,0.0007088816624769
1856,1.0,19.986,35.2,34.1,4.8,0.0007024789155853
1857,1.0,21.004,36.4,34.0,4.8,0.0007030780003387
1858,1.0,21.118,37.5,33.8,4.8,0.0007163531874572
1859,1.1,21.555,38.7,33.6,4.8,0.0007486430328771
1860,1.1,22.263,40.0,33.4,4.8,0.0007646984785411
1861,1.1,23.246,41.2,33.1,4.8,0.0007735668531144
1862,1.1,23.244,42.5,32.8,4.8,0.000789374503623
1863,1.1,23.827,43.7,32.5,4.8,0.0008199842532375
1864,1.1,24.248,44.9,32.3,4.8,0.000845538065024
1865,1.0315789473684212,24.253,46.1,32.0,4.8,0.0008617694050475
1866,1.4,24.553,39.0,52.5,5.0,0.0012599830391499
1867,1.4,22.925,39.7,52.7,5.0,0.0012691368080145
1868,1.4,23.103,40.5,52.8,5.0,0.0013206518150402
1869,1.4,22.824,41.2,52.9,5.0,0.0013751713396178
1870,1.4,21.814,41.9,53.0,4.9,0.001407646451682
1871,1.4,23.783,42.6,53.0,4.9,0.0015211760316757
1872,1.4,23.768,43.3,53.0,4.9,0.001539829995796
1873,1.4,23.871,44.0,53.0,4.9,0.0015806229220929
1874,1.3,23.545,44.8,52.9,4.9,0.001617099489134
1875,1.3,23.912,45.6,52.8,4.8,0.0016760822532061
1876,1.3,23.808,46.5,52.7,4.8,0.0017728714756609
1877,1.3,24.142,47.4,52.4,4.8,0.001660205499495
1878,1.3,24.135,48.3,52.1,4.8,0.0017132264086809
1879,1.3,25.028,49.1,51.8,4.7,0.0017185438924839
1880,1.3,24.746,50.0,51.5,4.7,0.0018363023011267
1881,1.3,24.836,50.8,51.1,4.7,0.0019442620445708
1882,1.3,24.35805555555556,51.7,50.6,4.7,0.001931072202274
1883,1.3,32.066,52.5,50.1,4.7,0.0018482372951316
1884,1.3,24.35805555555556,53.2,49.7,4.6,0.0018214679339032
1885,1.3421052631578947,25.586,54.0,49.2,4.8315789473684205,0.0018361182842393
1886,1.3,30.145545454545456,44.5,40.2,4.5,0.0012857779444596
1887,1.3,30.145545454545456,45.3,40.4,4.5,0.001297851335012
1888,1.3,27.553,46.1,40.5,4.5,0.0012876413754808
1889,1.3,30.145545454545456,46.9,40.7,4.5,0.0012869582957985
1890,1.3,30.145545454545456,47.7,40.9,4.5,0.0012862148428413
1891,1.3,30.145545454545456,48.6,41.1,4.6,0.0013004214244691
1892,1.3,30.145545454545456,49.5,41.3,4.6,0.0013182492247463
1893,1.3,30.145545454545456,50.4,41.5,4.6,0.001325976883148
1894,1.4,28.816,51.3,41.7,4.6,0.0013470930859345
1895,1.4,26.704,52.3,41.8,4.6,0.0013905960326745
1896,1.4,27.564,53.2,41.9,4.7,0.0014256938473908
1897,1.4,28.671,54.1,42.0,4.7,0.00144990071228
1898,1.4,30.435,55.0,42.0,4.7,0.0014569196134461
1899,1.4,30.922,55.9,41.9,4.7,0.001467217270889
1900,1.4,31.632,56.7,41.8,4.7,0.0014749943087281
1901,1.4,32.194,57.4,41.7,4.8,0.0015023658117597
1902,1.4,28.592,58.1,41.5,4.8,0.0015642821547548
1903,1.4,30.145545454545456,58.8,41.2,4.8,0.0016075377615843
1904,1.4,38.518,59.4,41.0,4.8,0.0016732713246721
1905,1.3578947368421053,30.145545454545456,60.1,40.8,4.642105263157895,0.0017060939121554
1906,1.4,20.134,52.7,52.4,5.1,0.0023088302178731
1907,1.4,20.387,53.6,52.4,5.1,0.0023334560400612
1908,1.4,21.523,54.4,52.5,5.1,0.0023857108316474
1909,1.4,21.861,55.3,52.6,5.1,0.0024398648690226
1910,1.4,23.764,56.2,52.7,5.1,0.0024834910435144
1911,1.4,25.761,57.0,52.8,5.0,0.0025210292625562
1912,1.4,26.434,57.8,52.9,5.0,0.0025569994552953
1913,1.4,27.557,58.6,53.0,5.0,0.0025523305579332
1914,1.4,27.197,59.4,53.1,5.0625,0.0025691313554355
1915,1.1,6.735333333333333,20.8,33.1,4.5,0.0005307502185107
1916,1.1,6.735333333333333,21.4,33.3,4.5,0.0005359674431821
1917,1.1,6.735333333333333,22.1,33.5,4.5,0.0005422537672731
1918,1.1,6.735333333333333,22.8,33.8,4.5,0.0005582753880013
1919,1.1,5.31,23.6,34.1,4.5,0.0005686004247228
1920,1.1,6.735333333333333,24.5,34.4,4.5,0.0005797472723283
1921,1.1,6.735333333333333,25.2,34.5,4.5,0.0005925395100174
1922,1.1,5.862,26.0,34.5,4.4,0.0006071363807101
1923,1.1,6.735333333333333,26.8,34.6,4.4,0.0006189307617185
1924,1.1,6.477,27.6,34.7,4.4,0.0006308099804719
1925,1.1,6.735333333333333,28.4,34.8,4.4,0.0006422273730257
1926,1.1,6.735333333333333,29.1,34.8,4.3,0.0006539591020621
1927,1.1,6.735333333333333,29.8,34.8,4.3,0.0006690036658243
1928,1.1,6.32,30.5,34.7,4.3,0.0007144141359968
1929,1.1,9.135,31.1,34.7,4.2,0.0007270091319646
1930,1.1,6.735333333333333,31.7,34.7,4.2,0.000740186119372
1931,1.1,6.735333333333333,32.3,34.7,4.2,0.0007552936517538
1932,1.1,7.308,32.7,34.8,4.1,0.0007723619528793
1933,1.1,6.735333333333333,33.2,34.8,4.1,0.0007986369709335
1934,1.1,6.735333333333333,33.7,34.9,4.3578947368421055,0.0008074245527046
1935,1.1,0.5543,12.1,35.1,4.0,0.000404238710988
1936,1.1,0.5543,12.4,35.2,4.0,0.0003957428506444
1937,1.1,0.5543,12.7,35.3,4.0,0.0003954390953587
1938,1.1,0.5543,12.9,35.5,4.0,0.0003957776638178
1939,1.1,0.258,13.2,35.6,4.0,0.0004012306511496
1940,1.1,0.5543,13.5,35.6,4.0,0.0004087475870289
1941,1.1,0.26,13.7,35.6,4.0,0.0004232225700242
1942,1.1,0.5543,14.0,35.6,4.0,0.0004329285100449
1943,1.1,0.5543,14.3,35.4,4.0,0.0004453050887918
1944,1.1,0.455,14.6,35.2,4.0,0.0004528846673177
1945,1.1,0.487,15.0,34.9,4.0,0.0004616938624425
1946,1.1,0.524,15.3,34.5,4.1,0.0004660362620222
1947,1.1,0.546,15.7,34.0,4.1,0.0004735937768833
1948,1.1,0.568,16.2,33.6,4.1,0.0004786138896879
1949,1.1,0.5543,16.6,33.1,4.1,0.0004814486745257
1950,1.1,0.5543,17.1,32.6,4.1,0.0004818379652273
1951,1.1,0.5543,17.7,32.1,4.1,0.0004795190155089
1952,1.1,0.761,18.3,31.6,4.1,0.0004791954874491
1953,1.1,0.838,18.8,31.2,4.1,0.0004922911392185
1954,1.1,0.846,19.4,30.7,4.042105263157895,0.000484803101364
1955,1.1,5.472769230769231,31.9,29.5,4.5,0.0008384053346298
1956,1.1,5.472769230769231,32.6,29.8,4.5,0.0008318244923738
1957,1.1,5.472769230769231,33.3,30.1,4.5,0.0008299575595109
1958,1.1,5.472769230769231,34.1,30.4,4.5,0.0008311128980874
1959,1.1,3.663,34.9,30.8,4.5,0.0008381335619221
1960,1.1,3.797,35.7,31.1,4.5,0.0008363703838868
1961,1.1,4.158,36.6,31.4,4.6,0.000839436991035
1962,1.1,4.393,37.5,31.6,4.6,0.0008337803682661
1963,1.1,4.748,38.3,31.8,4.6,0.0008282506338727
1964,1.1,4.883,39.2,32.0,4.6,0.0008256142983811
1965,1.1,5.224,40.1,32.2,4.6,0.0008191802147047
1966,1.1,5.506,41.0,32.3,4.7,0.0008209474241795
1967,1.1,5.802,41.9,32.5,4.7,0.0008177390829743
1968,1.1,5.472769230769231,42.7,32.6,4.7,0.0008277544274031
1969,1.1,5.472769230769231,43.6,32.8,4.7,0.0008376706652852
1970,1.1,5.472769230769231,44.4,32.9,4.7,0.0008485586558913
1971,1.1,6.195,45.3,33.1,4.8,0.0008644338266044
1972,1.1,8.638,46.1,33.4,4.8,0.0008724336582844
1973,1.1,6.77,46.9,33.6,4.8,0.0008917522299549
1974,1.1,7.369,47.7,33.8,4.626315789473685,0.0008992276414048
1975,1.2,4.702,25.4,38.5,4.0,0.0005070131538225
1976,1.2,4.702,26.0,38.8,4.0,0.0005074678388381
1977,1.2,4.702,26.7,39.1,4.0,0.0005197197695483
1978,1.2,4.702,27.3,39.5,4.0,0.0005349319108816
1979,1.2,3.135,28.0,39.8,4.0,0.0005367164911
1980,1.2,4.702,28.7,40.1,4.0,0.0005368880019089
1981,1.2,4.702,29.4,40.3,4.0,0.0005309521171959
1982,1.2,3.857,30.1,40.5,4.0,0.0005326172482924
1983,1.2,4.702,30.9,40.7,4.0,0.0005400568496013
1984,1.2,4.702,31.8,40.7,4.0,0.0005558018936151
1985,1.2,4.702,32.7,40.8,4.0,0.0005703624808606
1986,1.2,4.702,33.5,40.6,4.0,0.0005759958278717
1987,1.2,4.702,34.3,40.3,4.0,0.0005909979924536
1988,1.2,4.702,35.1,40.1,4.0,0.000611585210541
1989,1.2,4.702,36.0,39.8,4.0,0.0006345506698944
1990,1.2,4.702,36.8,39.5,4.0,0.000652260287564
1991,1.2,4.702,37.7,39.2,4.0,0.0006683788912731
1992,1.2,5.914,38.6,38.9,4.0,0.0006815312630106
1993,1.2,5.902,39.4,38.6,4.0,0.0007012080186356
1994,1.2,4.702,40.3,38.3,4.0,0.0007095057361321
1995,1.1,6.265833333333333,15.3,35.4,4.1,0.0004343996142824
1996,1.1,6.265833333333333,15.8,35.7,4.1,0.0004317637614782
1997,1.1,6.265833333333333,16.3,36.0,4.1,0.0004317249046583
1998,1.1,6.265833333333333,16.8,36.3,4.1,0.0004351983061861
1999,1.1,2.118,17.4,36.7,4.1,0.0004428583217302
2000,1.1,6.265833333333333,18.0,37.0,4.1,0.000454973797023
2001,1.1,6.265833333333333,18.6,37.3,4.1,0.0004669515427974
2002,1.1,6.265833333333333,19.3,37.6,4.1,0.0004791236073504
2003,1.1,6.265833333333333,20.1,37.9,4.1,0.0004919679284575
2004,1.1,6.265833333333333,20.9,38.1,4.1,0.0005060676301008
2005,1.1,6.265833333333333,21.8,38.4,4.1,0.0005201394370211
2006,1.1,6.265833333333333,22.8,38.6,4.1,0.0005364065808098
2007,1.1,5.159,23.8,38.9,4.1,0.0005524797925347
2008,1.1,5.64,24.8,39.2,4.1,0.0005682828688856
2009,1.1,6.265833333333333,25.9,39.5,4.1,0.0005817928151491
2010,1.1,6.265833333333333,27.1,39.8,4.1,0.0005960134009041
2011,1.1,6.265833333333333,28.0,39.9,4.1,0.0006069817569765
2012,1.1,9.101,28.9,40.0,4.1,0.0006177520158771
2013,1.1,7.486,29.8,40.0,4.2,0.0006401043812595
2014,1.1,8.091,30.7,40.0,4.105263157894737,0.00064104716771
2015,1.3,24.427,28.9,39.0,5.3,0.0025458593345549
2016,1.3,25.193,29.7,39.8,5.2,0.0025544025742196
2017,1.3,25.815,30.6,40.6,5.2,0.0025427570475353
2018,1.3,26.2,31.5,41.4,5.2,0.0024329377368597
2019,1.3,26.469,32.6,42.1,5.1,0.0025579820116857
2020,1.3,26.997,33.7,42.8,5.1,0.0025994691607762
2021,1.3,27.791,34.9,43.4,5.1,0.0026805654775052
2022,1.3,27.724,36.1,44.0,5.0,0.0027367096686678
2023,1.3,28.49,37.4,44.6,5.0,0.0028049266135914
2024,1.3,29.057,38.8,45.1,5.0,0.0028544469179359
2025,1.4,29.516,40.2,45.5,4.9,0.0028972766721532
2026,1.4,31.243,41.7,45.6,4.9,0.0029392807643018
2027,1.4,32.463,43.1,45.6,4.9,0.0029994682806961
2028,1.4,33.058,44.5,45.5,4.9,0.0030254026233564
2029,1.4,34.194,45.9,45.4,4.8,0.0030378580715742
2030,1.4,34.917,47.4,45.2,4.8,0.0031030975865806
2031,1.4,35.47,48.8,44.9,4.8,0.0031587295692158
2032,1.4,36.266,50.2,44.7,4.8,0.0031865901226358
2033,1.4,37.092,51.5,44.4,4.7,0.00324594140261
2034,1.3473684210526315,37.689,52.9,44.2,4.984210526315789,0.0032824952098211
2035,1.3,22.324,49.5,37.0,5.4,0.0019879549758047
2036,1.3,21.728,50.6,37.1,5.4,0.0019836482556245
2037,1.3,21.177,51.6,37.2,5.4,0.0019158866997601
2038,1.3,21.775,52.7,37.3,5.3,0.0019655170933577
2039,1.3,21.922,53.7,37.4,5.3,0.0019822033318979
2040,1.3,21.052,54.8,37.6,5.2,0.0019761752314101
2041,1.4,22.707,55.8,37.8,5.2,0.0019921935743199
2042,1.4,22.927,56.8,38.0,5.2,0.0020271802351258
2043,1.4,24.531,57.7,38.3,5.1,0.0020472222089105
2044,1.4,25.689,58.6,38.5,5.1,0.0020513037158905
2045,1.4,26.114,59.5,38.6,5.1,0.0020523122082592
2046,1.4,26.329,60.3,38.7,5.0,0.0020863114335507
2047,1.4,26.783,61.1,38.8,5.0,0.0021065429682084
2048,1.4,27.817,61.8,38.9,5.0,0.0021140346194932
2049,1.4,28.604,62.4,39.0,4.9,0.0021499728754478
2050,1.4,30.302,63.0,39.1,4.9,0.0021611425576779
2051,1.4,31.524,63.5,39.1,4.9,0.0021604411975374
2052,1.4,33.296,63.9,39.2,4.8,0.002176338877425
2053,1.4,34.205,64.4,39.2,4.8,0.0022885258651978
2054,1.368421052631579,35.149,64.7,39.2,5.105263157894737,0.0023107121945085
2055,1.0,7.993533333333333,37.7,29.7,4.5,0.0004810762957001
2056,1.0,7.993533333333333,38.3,29.9,4.5,0.0004995733231884
2057,1.0,7.993533333333333,38.9,30.1,4.5,0.0005185027641896
2058,1.0,3.864,39.6,30.3,4.5,0.0005324329665136
2059,1.0,7.993533333333333,40.3,30.5,4.5,0.0005470415277882
2060,1.0,4.996,41.1,30.8,4.5,0.0005701379836442
2061,1.0,4.924,41.9,30.9,4.5,0.0005503638152088
2062,1.0,5.265,42.8,31.1,4.5,0.0005787953069131
2063,1.0,6.486,43.8,31.2,4.5,0.0005966576215294
2064,1.0,7.032,44.7,31.3,4.5,0.0006052878771882
2065,1.0,7.278,45.7,31.4,4.5,0.0006061252732648
2066,1.0,8.137,46.7,31.4,4.5,0.0006238637869749
2067,1.0,8.605,47.7,31.3,4.5,0.0006348090082121
2068,1.0,8.981,48.7,31.3,4.5,0.0006438593833219
2069,1.0,8.946,49.6,31.2,4.5,0.0006567337608856
2070,1.0,9.312,50.6,31.2,4.5,0.0006543801406968
2071,1.0,9.537,51.5,31.2,4.5,0.0006769124746639
2072,1.0,9.895,52.4,31.2,4.5,0.0006873603851076
2073,1.0,16.645,53.3,31.3,4.5,0.0007137462617933
2074,1.0,7.993533333333333,54.2,31.3,4.5,0.0007208140299802
2075,1.1,0.3105454545454545,7.1,40.1,3.8,0.0002999608818137
2076,1.1,0.3105454545454545,7.3,40.5,3.8,0.0003024074484468
2077,1.1,0.3105454545454545,7.5,40.8,3.8,0.0003041025176567
2078,1.1,0.3105454545454545,7.7,41.1,3.8,0.0003072884891496
2079,1.1,0.226,7.9,41.3,3.8,0.0003028023503507
2080,1.1,0.3105454545454545,8.2,41.5,3.8,0.0003072286534847
2081,1.1,0.3105454545454545,8.5,41.7,3.8,0.0003041710801293
2082,1.1,0.3105454545454545,8.9,41.8,3.9,0.0003017999517964
2083,1.1,0.189,9.3,41.8,3.9,0.0002958904778173
2084,1.1,0.277,9.8,41.7,3.9,0.0002941281771657
2085,1.1,0.3105454545454545,10.4,41.6,3.9,0.0002929160234133
2086,1.0,0.3105454545454545,11.0,41.4,3.9,0.000294251839499
2087,1.0,0.535,11.7,41.1,3.9,0.0002969756728208
2088,1.0,0.511,12.4,40.8,3.9,0.0003027258540415
2089,1.0,0.272,13.2,40.4,3.9,0.0003073427633768
