,Deaths per 1 000 live births,per_capita-Neonatal Disorders,per_capita-Diarrheal Diseases,Maternal mortality ratio (per 100 000 live births),Mean hemoglobin level of children aged 6-59 months,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10)
2316,1.88529,5.518502821708193e-05,6.914858022350606e-06,49.0,114.0,2.76975
2317,1.59361,5.190972340210157e-05,6.036014349081578e-06,47.0,114.0,2.3879
2318,1.64842,5.321753580123416e-05,5.469704606361052e-06,43.0,114.0,1.95175
2319,1.74577,5.582617114721883e-05,5.034244097011682e-06,39.0,114.0,1.61201
2320,1.47911,5.293469021538067e-05,4.414978417963664e-06,35.0,114.0,1.41682
2321,1.40603,4.862197556188178e-05,3.927680477143653e-06,32.0,114.0,1.32266
2322,1.15211,4.125548399377694e-05,3.257011894245548e-06,30.0,115.0,1.2942
2323,1.12364,3.889250112688529e-05,3.0823893666995333e-06,28.0,115.0,1.29988
2324,1.04569,3.566266084882221e-05,2.9529591785648963e-06,28.0,115.0,1.3102
2325,0.95079,3.2195958355279255e-05,2.914485621977189e-06,27.0,115.0,1.30362
2326,1.00884,3.031333395907846e-05,2.876114517201721e-06,24.0,115.0,1.27552
2327,0.87747,2.8834926180758188e-05,3.0208017903651435e-06,23.0,116.0,1.22946
2328,0.94615,2.7626743421898e-05,3.304195226539296e-06,21.0,116.0,1.18185
2329,0.75605,2.844011230254831e-05,3.727587534800021e-06,21.0,116.0,1.15237
2330,0.80266,2.6308076810353386e-05,4.200061385512557e-06,21.0,116.0,1.14265
2331,0.7194,2.4259555764940832e-05,4.537092490389698e-06,21.0,116.0,1.13086
2332,0.64231,2.345567815056669e-05,4.784029404967068e-06,19.0,117.0,1.09151
2333,1.2017638888888889,2.210871841518761e-05,4.41245430555215e-06,31.22222222222222,117.0,1.02426
2334,1.2017638888888889,2.0578676113900352e-05,4.256044378102119e-06,31.22222222222222,117.0,0.94407
2335,1.87543,5.748757303252905e-05,8.19303566339814e-06,56.0,116.0,2.29243
2336,1.78005,5.535984088367951e-05,7.664892594510935e-06,53.0,116.0,2.28848
2337,1.66531,5.2258630982035705e-05,6.978380330187473e-06,51.0,116.0,2.26403
2338,1.53862,5.288000398259676e-05,6.472274108209327e-06,49.0,117.0,2.21371
2339,1.4314,4.932149015510167e-05,5.679148696864631e-06,45.0,117.0,2.13761
2340,1.33035,4.619837520678606e-05,5.238991002831408e-06,42.0,117.0,2.04174
2341,1.24098,4.62801696026384e-05,4.525954228820759e-06,36.0,117.0,1.94062
2342,1.1652,4.700173492634202e-05,4.116630508221378e-06,32.0,118.0,1.84506
2343,1.10566,4.572781915061166e-05,3.887646421415073e-06,30.0,118.0,1.75993
2344,1.06412,4.502244938576954e-05,3.648924922462845e-06,27.0,118.0,1.68771
2345,1.03329,4.090674719417881e-05,3.5511820170323582e-06,25.0,118.0,1.62812
2346,1.00357,4.389509093448309e-05,3.5389966582645647e-06,23.0,118.0,1.57694
2347,0.9685,5.191835910812993e-05,3.722421060340185e-06,22.0,118.0,1.5315
2348,0.93066,4.828615093515756e-05,3.653300342042064e-06,20.0,118.0,1.48693
2349,0.88822,4.519492845465088e-05,3.6717679372446585e-06,19.0,118.0,1.43973
2350,0.83481,3.744578045094101e-05,3.4923906762609428e-06,18.0,119.0,1.38752
2351,0.77424,3.342548378989696e-05,3.3780287686826428e-06,18.0,119.0,1.32908
2352,0.72882,2.815358837848412e-05,3.20332539364484e-06,17.0,119.0,1.26431
2353,1.186623888888889,2.796778064103372e-05,3.1735961556527767e-06,32.388888888888886,119.0,1.19725
2354,1.186623888888889,2.673153438826973e-05,3.17981975428518e-06,32.388888888888886,119.0,1.13254
2355,7.19426,0.0008713551000647,0.0017829558989299,1160.0,104.0,21.46121
2356,7.31899,0.0008533287252653,0.0015393130448273,1100.0,105.0,19.37756
2357,7.02321,0.0008459616985845,0.0013444163761836,961.0,106.0,17.68502
2358,7.01771,0.0008366245474786,0.0011742638814059,870.0,107.0,16.22941
2359,6.70675,0.0008213643172164,0.0010826540974104,758.0,108.0,14.82486
2360,6.31093,0.0007940847346261,0.0009450565572077,643.0,109.0,13.35454
2361,5.91706,0.000750414493175,0.0008122980731177,541.0,110.0,11.88929
2362,5.52012,0.0007125475220681,0.0006987422836112,469.0,111.0,10.51808
2363,5.1342,0.0006907535851519,0.0005884622888482,427.0,111.0,9.29518
2364,4.7635,0.0006410571962787,0.0004963563775513,424.0,112.0,8.2278
2365,4.68819,0.0006204789156561,0.0004422947372534,373.0,112.0,7.32954
2366,4.39183,0.0005903913002372,0.0004081641627291,349.0,113.0,6.641
2367,4.16881,0.0005862427902316,0.0003719515032726,329.0,113.0,6.19171
2368,3.90606,0.0005172906523314,0.000340809129489,308.0,113.0,5.95648
2369,3.65373,0.0004871470190249,0.0003388143992553,291.0,113.0,5.89216
2370,3.45034,0.0004714994385049,0.000327996175563,275.0,113.0,5.98225
2371,3.26421,0.000459640096415,0.000310815254477,260.0,113.0,6.16888
2372,3.0989,0.0004413177305967,0.000296714472834,248.0,113.0,6.45453
2373,5.1960444444444445,0.0004314823065225,0.0002887560380869,543.6666666666666,113.0,6.78811
2374,5.1960444444444445,0.0004027986464249,0.0002616940274289,543.6666666666666,113.0,7.13397
2375,1.0713,0.0002087383073932,3.26153605301953e-05,86.0,119.0,1.73142
2376,1.23931,0.0002072538860103,3.238341968911917e-05,86.0,119.0,1.69626
2377,1.12013,0.0001996175070993,2.5757097690232264e-05,90.0,119.0,1.65859
2378,1.30285,0.0001987077585764,2.5639710784062355e-05,92.0,119.0,1.6205
2379,1.01796,0.0001915011777322,2.553349036429908e-05,89.0,119.0,1.58497
2380,0.99982,0.0001842779165157,2.5417643657344743e-05,83.0,119.0,1.55031
2381,0.83643,0.0001770717393503,2.529596276434281e-05,82.0,119.0,1.51747
2382,0.91684,0.0001699449252557,2.5177025963808024e-05,87.0,119.0,1.48603
2383,0.65867,0.000162922580443,2.506501237584986e-05,93.0,119.0,1.45605
2384,0.33899,0.0001559896922011,2.4958350752182297e-05,100.0,119.0,1.42887
2385,0.18342,0.0001491405774226,2.4856762903767043e-05,109.0,119.0,1.40433
2386,0.61119,0.0001423646143466,2.4759063364632915e-05,116.0,120.0,1.3811
2387,0.57745,0.0001356534178495,2.466425779082243e-05,116.0,120.0,1.36022
2388,0.41314,0.0001290076851721,2.457289241373379e-05,108.0,120.0,1.33972
2389,0.13847,0.0001224274923176,2.448549846353497e-05,104.0,120.0,1.32303
2390,0.27847,0.0001159087858859,2.4401849660204243e-05,115.0,120.0,1.30717
2391,0.42022,0.0001094464442066,2.4321432045918864e-05,117.0,120.0,1.29025
2392,0.42316,0.000103034049723,2.4243305817181232e-05,117.0,120.0,1.27258
2393,0.6971011111111111,0.000103034049723,2.4243305817181232e-05,99.44444444444444,120.0,1.2575
2394,0.6971011111111111,9.638089730615392e-05,2.409522432653848e-05,99.44444444444444,120.0,1.23468
2395,1.60602,0.0002781357487877,5.562714975755834e-05,80.0,117.0,1.84053
2396,1.73019,0.0002695042051949,4.646624227498722e-05,75.0,117.0,1.9007
2397,1.91464,0.0002610430534578,4.661483097462288e-05,72.0,117.0,1.96392
2398,2.4946,0.0002526150334013,3.742444939278831e-05,69.0,117.0,2.02807
2399,2.12619,0.0002441796034898,3.7566092844598464e-05,64.0,118.0,2.09602
2400,1.61679,0.0002356934100122,3.771094560196097e-05,59.0,118.0,2.16866
2401,0.67406,0.0002270899370771,3.784832284619388e-05,62.0,118.0,2.24579
2402,0.66025,0.0002184090326379,3.7984179589201096e-05,67.0,118.0,2.32496
2403,1.83732,0.0002096476014408,3.811774571651832e-05,70.0,118.0,2.40507
2404,1.62261,0.0002008147340639,3.825042553598409e-05,67.0,118.0,2.4869
2405,1.75799,0.0001919072704069,3.838145408138787e-05,63.0,119.0,2.57099
2406,0.67373,0.0001829227199645,3.851004630833069e-05,64.0,119.0,2.65859
2407,1.00702,0.0001738508938833,3.86335319740769e-05,71.0,119.0,2.74634
2408,0.86305,0.0001646967641929,3.875217981011432e-05,73.0,119.0,2.83382
2409,0.604,0.0001554635729415,3.886589323539128e-05,69.0,119.0,2.92354
2410,0.58575,0.0001461603671548,3.8976097907957946e-05,64.0,120.0,3.0165
2411,0.63016,0.0001465559355153,3.908158280410357e-05,67.0,120.0,3.09513
2412,0.6923,0.0001371352447374,3.918149849640999e-05,68.0,120.0,3.15492
2413,1.2831483333333331,0.0001273398701133,3.918149849640999e-05,68.0,120.0,3.18119
2414,1.2831483333333331,0.00012793764516,3.93654292800063e-05,68.0,120.0,3.18128
2415,1.12487,0.0001475520546623,6.242586928022972e-05,88.0,115.0,1.15301
2416,1.11095,0.0001406184963945,6.187213841359837e-05,85.0,115.0,1.15219
2417,1.08482,0.0001281844072028,6.13055860535365e-05,84.0,115.0,1.15788
2418,1.06967,0.0001270100724509,6.074394769393886e-05,80.0,115.0,1.16422
2419,1.00782,0.0001203685466045,6.018427330225636e-05,74.0,114.0,1.17105
2420,0.93996,0.0001192470093392,5.962350466960448e-05,72.0,114.0,1.17718
2421,0.91014,0.000112750467109,5.9059768485707536e-05,66.0,114.0,1.1818
2422,0.92554,0.0001117282768307,5.852433548277256e-05,62.0,114.0,1.18527
2423,0.87455,0.0001055392262919,5.804657446056263e-05,60.0,114.0,1.18767
2424,6.27606,0.0001047685401027,5.762269705652787e-05,58.0,114.0,4.00882
2425,0.98182,0.0001041661241347,5.729136827412357e-05,58.0,114.0,1.1979
2426,1.05018,0.0001035405697837,5.694731338106554e-05,54.0,114.0,1.20554
2427,1.06092,0.0001029230135858,6.175380815150267e-05,52.0,114.0,1.2103
2428,1.06663,9.719863308027584e-05,6.138861036649e-05,48.0,114.0,1.20824
2429,1.04655,9.662916776857824e-05,6.10289480643652e-05,47.0,114.0,1.21353
2430,1.02864,9.606973651610686e-05,6.067562306280432e-05,45.0,114.0,1.21767
2431,1.0104,9.048590933311884e-05,6.032393955541257e-05,44.0,114.0,1.21164
2432,0.957,8.995142622983588e-05,5.996761748655726e-05,43.0,114.0,1.20424
2433,1.307028888888889,8.995142622983588e-05,5.996761748655726e-05,62.22222222222222,114.0,1.19375
2434,1.307028888888889,8.39336233157731e-05,5.430999155726495e-05,62.22222222222222,114.0,1.17732
2435,1.70102,0.0002933102551512,3.622388689438541e-05,24.0,116.0,2.40389
2436,1.62438,0.0002679380387779,3.271229822751647e-05,24.0,116.0,2.27125
2437,1.41739,0.0002435570736157,2.936153477321581e-05,23.0,117.0,2.14818
2438,1.35558,0.0002194092307529,2.646981100467003e-05,23.0,117.0,2.03383
2439,1.30715,0.0001964220751343,2.362064892991564e-05,22.0,117.0,1.92556
2440,1.26643,0.0001749836563488,2.097942797897726e-05,22.0,117.0,1.8225
2441,1.22827,0.0001561072322927,1.8859149404175497e-05,21.0,117.0,1.72529
2442,1.18721,0.0001384165247533,1.7307167943206365e-05,21.0,118.0,1.63084
2443,1.14846,0.0001227655584777,1.6213561825762642e-05,20.0,118.0,1.5413
2444,1.11129,0.000109361364375,1.5160564592059211e-05,20.0,118.0,1.45529
2445,1.07528,9.742817596422417e-05,1.4301383627776024e-05,19.0,118.0,1.37377
2446,1.03936,8.644671621873568e-05,1.3623298350540018e-05,18.0,119.0,1.2962
2447,0.99756,7.695640363204075e-05,1.3228059586114743e-05,18.0,119.0,1.2226
2448,0.95404,6.908050250516118e-05,1.2657953441300357e-05,17.0,119.0,1.15411
2449,0.9027,6.216634499849448e-05,1.232356368499567e-05,17.0,119.0,1.09151
2450,0.8431,5.592326060282681e-05,1.1926932512587418e-05,17.0,119.0,1.03176
2451,0.7852,5.067422644213096e-05,1.1718636808621734e-05,17.0,119.0,0.97424
2452,0.74418,4.486946380990747e-05,1.1479862815639353e-05,17.0,119.0,0.92201
2453,1.1493666666666666,4.07395131628177e-05,1.1479862815639353e-05,20.0,119.0,0.87596
2454,1.1493666666666666,3.66302857978566e-05,1.1223764450596733e-05,20.0,119.0,0.83562
2455,5.28984,0.001086143710383,0.0010504493424579,553.0,94.0,11.96938
2456,5.3526,0.0010919911455059,0.0011777242863359,545.0,94.0,11.67692
2457,5.21351,0.0010754640865689,0.0010608237362996,537.0,94.0,11.26631
2458,5.04261,0.0010512547479801,0.0008933468123104,532.0,94.0,10.77947
2459,4.89265,0.0010427678360927,0.000908536075261,526.0,94.0,10.25506
2460,4.77675,0.0010251642845202,0.0008650402133556,519.0,95.0,9.73943
2461,4.69316,0.0010001702398254,0.0007694587770435,514.0,95.0,9.26038
2462,4.56056,0.000975575678291,0.0007354555761135,504.0,96.0,8.80428
2463,4.38873,0.000948937811107,0.0007087328521654,492.0,96.0,8.37205
2464,4.20025,0.0009187156501778,0.0006815417767454,472.0,97.0,7.9546
2465,4.02259,0.0008741199157495,0.0005828007087739,447.0,98.0,7.53356
2466,3.87202,0.0008420728611709,0.0005700027341465,423.0,98.0,7.13162
2467,3.71798,0.0008108958745547,0.0005299312870414,400.0,99.0,6.72583
2468,3.57335,0.0007897500904107,0.0005337429447663,381.0,99.0,6.32277
2469,3.73019,0.000768337935514,0.0005661514615031,364.0,100.0,5.91187
2470,3.69607,0.0007439985334685,0.000556102769967,346.0,101.0,5.5102
2471,3.59647,0.0007181536663092,0.0005534196621451,330.0,101.0,5.12302
2472,3.46705,0.000694889369222,0.0005258198474256,315.0,102.0,4.77989
2473,4.338132222222222,0.0006621662359711,0.0004808937123999,455.55555555555554,102.0,4.46779
2474,4.338132222222222,0.000610521851161,0.0004331141381266,455.55555555555554,103.0,4.22038
2475,0.62599,0.0001075702214592,2.8930866407121727e-06,13.0,119.0,1.19473
2476,0.59418,0.0001155215373479,2.9145341991442928e-06,13.0,119.0,1.15352
2477,0.41005,0.0001155836597047,2.916101506312233e-06,13.0,120.0,1.102
2478,0.54056,0.0001177137260574,2.919618910106261e-06,13.0,120.0,1.04654
2479,0.40722,0.0001031563722987,3.05746979751574e-06,13.0,120.0,0.99451
2480,0.24945,8.557493224984628e-05,3.1990628878447207e-06,12.0,120.0,0.9475
2481,0.29607,7.263143279746585e-05,3.2102290739211425e-06,12.0,120.0,0.90556
2482,0.29086,5.988914063514448e-05,3.3570146095933e-06,12.0,120.0,0.8701
2483,0.29408,3.979022056191345e-05,3.506934693592372e-06,12.0,120.0,0.84013
2484,0.26767,4.675215490167886e-05,3.658864296653128e-06,12.0,120.0,0.81528
2485,0.33786,4.5065608582452434e-05,3.9483463712722674e-06,12.0,120.0,0.79303
2486,0.29006,4.924386725768427e-05,4.240444124967256e-06,12.0,120.0,0.77383
2487,0.2506,2.817248265811909e-05,4.672509318907557e-06,12.0,120.0,0.75558
2488,0.31957,4.23857107966346e-05,5.384503977422637e-06,12.0,120.0,0.73937
2489,0.23243,3.786531708943594e-05,5.82543339837476e-06,12.0,120.0,0.72404
2490,0.26926,3.427714380543736e-05,5.991533266804091e-06,13.0,120.0,0.70929
2491,0.24542,3.2755121452210906e-05,6.019103514722517e-06,12.0,120.0,0.69482
2492,0.2355,2.896910487153468e-05,6.0469490751261705e-06,12.0,120.0,0.68069
2493,0.3420461111111111,2.6437823863342325e-05,5.906322352448818e-06,12.333333333333334,120.0,0.66677
2494,0.3420461111111111,2.4413916954642067e-05,5.8195964833739805e-06,12.333333333333334,120.0,0.65164
2495,5.54063,0.0020312108663086,0.0017615903984659,2480.0,94.0,12.17312
2496,5.50364,0.0019852045747502,0.0015655095251238,2250.0,95.0,11.8524
2497,5.39917,0.0019032720696981,0.0013982366449038,2080.0,95.0,11.55828
2498,5.258,0.0018342099069727,0.0012643082816223,1960.0,96.0,11.24788
2499,5.12567,0.0017758890200821,0.001201381425674,1850.0,96.0,10.9734
2500,4.9986,0.0017270405139788,0.0011091631489358,1760.0,96.0,10.71333
2501,4.88234,0.0016707416378332,0.0010509336454652,1680.0,97.0,10.48141
2502,4.75897,0.0016129474973695,0.000976958619042,1610.0,97.0,10.25311
2503,4.64239,0.0015484785471616,0.0009171818805314,1530.0,97.0,10.06828
2504,4.60292,0.0014931398960822,0.0008347398296772,1450.0,98.0,9.91086
2505,4.69113,0.0014467101118154,0.000812857018946,1360.0,98.0,9.78366
2506,5.15718,0.0014048219604901,0.0007791308524071,1270.0,98.0,9.68948
2507,5.57028,0.00134706574811,0.0008009481592957,1210.0,98.0,9.62054
2508,5.80712,0.0012860155166377,0.0007260339748266,1180.0,98.0,9.60158
2509,5.89911,0.0012284710706031,0.0006892739467854,1190.0,98.0,9.56783
2510,5.85015,0.0011836849802469,0.0006662586675711,1180.0,98.0,9.53496
2511,5.6573,0.0011442312932222,0.0006461326411124,1120.0,99.0,9.43974
2512,5.4978,0.0011077046888829,0.0006391165621078,1120.0,99.0,9.37373
2513,5.269022222222223,0.0011029993371944,0.0006225667044446,1571.111111111111,100.0,9.27526
2514,5.269022222222223,0.0010462315250823,0.000579023034724,1571.111111111111,100.0,9.15817
2515,0.23806,1.3289582714485869e-05,4.429860904828622e-06,13.0,122.0,0.80102
2516,0.33784,1.0792710171841531e-05,4.077246064917912e-06,13.0,122.0,0.76302
2517,0.20458,1.004388711511766e-05,3.7372603219042464e-06,14.0,122.0,0.7286
2518,0.19745,8.427048182672896e-06,3.6441289438585497e-06,13.0,122.0,0.69748
2519,0.26519,8.003155021557387e-06,3.5569577873588386e-06,14.0,122.0,0.66956
2520,0.17715,8.033452163289252e-06,3.4739252598007576e-06,13.0,122.0,0.64392
2521,0.13131,8.27399921206069e-06,3.60661504115466e-06,13.0,122.0,0.62053
2522,0.21003,8.088067860133665e-06,3.5255680415967256e-06,12.0,122.0,0.59855
2523,0.19533,8.315396077526263e-06,3.6506616925725058e-06,11.0,122.0,0.57781
2524,0.21014,8.141548566223654e-06,3.772912750201205e-06,10.0,122.0,0.5582
2525,0.11508,7.78194219767884e-06,4.085519653781391e-06,10.0,122.0,0.53914
2526,0.16734,8.195491831477055e-06,4.383635165673773e-06,10.0,122.0,0.52023
2527,0.1235,7.845343620446759e-06,4.483053497398148e-06,10.0,122.0,0.50189
2528,0.14578,6.959322030173423e-06,4.944781442491642e-06,9.0,122.0,0.48393
2529,0.3273,6.466329016519854e-06,5.20898726330766e-06,8.0,122.0,0.46629
2530,0.09586,6.167974747254018e-06,5.4630633475678445e-06,9.0,122.0,0.4493
2531,0.14664,6.0535535397030095e-06,5.707636194577123e-06,8.0,122.0,0.43274
2532,0.19822,5.603738270781464e-06,5.773548521411205e-06,8.0,122.0,0.41664
2533,0.193711111111111,5.26411776952198e-06,5.943358772040946e-06,11.0,122.0,0.40087
2534,0.193711111111111,4.91566601457626e-06,5.898799217491513e-06,11.0,122.0,0.38562
2535,0.39072,1.9894984325239223e-05,1.9894984325239225e-06,12.0,120.0,0.78935
2536,0.18161,1.889438980816725e-05,2.486103922127269e-06,10.0,120.0,0.75902
2537,0.30114,1.7897118414792564e-05,2.485710890943412e-06,11.0,120.0,0.72974
2538,0.29664,1.7896166442301764e-05,2.485578672541912e-06,10.0,120.0,0.70151
2539,0.25128,1.7897331955238774e-05,1.9885924394709746e-06,11.0,120.0,0.67437
2540,0.25401,1.839816615035777e-05,1.988990935173813e-06,10.0,120.0,0.64803
2541,0.29443,1.691250316487651e-05,1.9897062546913544e-06,8.0,120.0,0.62311
2542,0.36623,1.592638030703075e-05,1.990797538378844e-06,8.0,120.0,0.59905
2543,0.18977,1.5440469270726713e-05,1.9923186155776403e-06,8.0,120.0,0.57621
2544,0.23751,1.5456012189309226e-05,1.994324153459255e-06,8.0,120.0,0.55442
2545,0.16523,1.547573404901115e-05,2.4960861369372824e-06,8.0,120.0,0.53337
2546,0.34956,1.499931003173854e-05,2.4998850052897565e-06,8.0,120.0,0.51339
2547,0.05948,1.30220267582616e-05,2.5042359150503074e-06,7.0,120.0,0.49433
2548,0.03022,1.3549523508423288e-05,2.5091710200783865e-06,7.0,120.0,0.47626
2549,0.07739,1.1567717417763588e-05,2.5147211777746933e-06,7.0,120.0,0.45896
2550,0.25613,1.0587815340433556e-05,3.0250900972667303e-06,7.0,120.0,0.44264
2551,0.11051,1.0616628977633795e-05,2.527768804198523e-06,7.0,120.0,0.42678
2552,0.10605,9.127205868184891e-06,3.042401956061631e-06,7.0,120.0,0.41098
2553,0.2176616666666666,8.620138875507955e-06,3.042401956061631e-06,8.555555555555555,120.0,0.39613
2554,0.2176616666666666,7.657835650594401e-06,3.063134260237761e-06,8.555555555555555,120.0,0.38131
2555,1.88741,0.0003942544901205,0.0006824522168169,245.0,111.0,2.76037
2556,1.81805,0.0003857315218902,0.0006727875381806,233.0,111.0,2.73648
2557,1.81558,0.0003775454309364,0.0006656147770845,222.0,111.0,2.71778
2558,1.87466,0.0003675736315849,0.0006501591402601,210.0,110.0,2.70112
2559,1.79079,0.0003559801561759,0.0006271045774494,199.0,110.0,2.68419
2560,1.83121,0.0003449312255547,0.0006152282093228,188.0,110.0,2.66313
2561,1.86504,0.0003284931409845,0.0005999425628759,177.0,110.0,2.63796
2562,2.01715,0.0003089825645552,0.0005853396409277,172.0,110.0,2.9869
2563,2.11049,0.0002885105362549,0.0005470459518599,159.0,110.0,2.56433
2564,2.1517,0.0002689873996786,0.0005343151068447,152.0,111.0,2.51855
2565,2.11406,0.0002557233752624,0.0005132350258763,141.0,111.0,2.47121
2566,2.12693,0.0002448023221248,0.0004948504082953,134.0,111.0,2.42105
2567,2.09371,0.000232646456076,0.0004687141835648,127.0,111.0,2.36928
2568,2.02991,0.0002210137162451,0.0004503991641663,122.0,111.0,2.31966
2569,2.02927,0.0002098763205401,0.000432869911114,120.0,112.0,2.26883
2570,2.04252,0.0002008132131881,0.0004209044948423,112.0,112.0,2.21847
2571,1.99059,0.0001905430792706,0.0003999829928491,108.0,112.0,2.16779
2572,1.90177,0.0001791281708388,0.0003860520923251,104.0,112.0,2.12012
2573,1.9717133333333328,0.0001744955457309,0.0003767868421093,162.5,113.0,2.0725
2574,1.9717133333333328,0.0001665103154627,0.0003538344203582,162.5,113.0,2.02423
2575,3.0808,0.0005344609597849,0.0005083426060516,160.0,112.0,3.8871
2576,3.08592,0.0005426733978968,0.0004908261800409,168.0,112.0,4.14153
2577,3.07768,0.0005531181836854,0.0004829312494454,177.0,112.0,4.41406
2578,3.06651,0.0005606805423558,0.0004756196197516,186.0,112.0,4.68357
2579,3.07891,0.0005665187644111,0.0004699267303815,195.0,112.0,4.93026
2580,3.0961,0.0005707673124327,0.0004642670431178,201.0,112.0,5.12806
2581,3.10817,0.0005635810856094,0.0004557891608313,201.0,112.0,5.24099
2582,3.17065,0.0005517176416414,0.0004401542766687,199.0,112.0,5.25919
2583,3.19083,0.0005388994422537,0.0004236128028518,191.0,113.0,5.18819
2584,3.24934,0.0005089038500962,0.000403771568121,179.0,113.0,5.04147
2585,3.36538,0.0004805218616473,0.0003889502533827,171.0,114.0,4.85016
2586,3.50404,0.0004673901118993,0.0003702960605364,161.0,114.0,4.62333
2587,3.54151,0.0004573203086848,0.0003555592669664,143.0,114.0,4.36767
2588,3.44982,0.0004463273832343,0.0003427083208164,133.0,114.0,4.10787
2589,3.41095,0.0004435289791697,0.0003317165142028,128.0,114.0,3.86468
2590,3.32697,0.0004237435912431,0.0003136916170549,125.0,113.0,3.64075
2591,3.21753,0.0003963028996206,0.0002953911940117,122.0,113.0,3.44757
2592,3.0918,0.0003798474724654,0.0002893751241463,119.0,112.0,3.28236
2593,3.228495,0.0003638525895054,0.0002826589265209,164.38888888888889,111.0,3.138
2594,3.228495,0.0003534588020646,0.0002784276944726,164.38888888888889,111.0,2.99926
2595,0.35181,2.0547436936368283e-05,1.019980682452814e-05,5.0,122.0,0.82318
2596,0.36433,2.0147686685005365e-05,1.1011794899180684e-05,5.0,122.0,0.7918
2597,0.31931,2.096561121024748e-05,1.2151889200899452e-05,5.0,122.0,0.76088
2598,0.32752,2.136053972980052e-05,1.3326708415495012e-05,5.0,122.0,0.7303
2599,0.30756,2.1162713921316936e-05,1.3883670561567266e-05,5.0,122.0,0.70068
2600,0.26615,2.077595539191872e-05,1.4552321177599457e-05,5.0,122.0,0.6719
2601,0.24318,2.0098239655280755e-05,1.5079306348306947e-05,4.0,122.0,0.64397
2602,0.27179,2.037086204976082e-05,1.5991458482059796e-05,4.0,122.0,0.61729
2603,0.26458,1.986479567010185e-05,1.6793593707947947e-05,4.0,122.0,0.5916
2604,0.21601,1.8662825811033703e-05,1.760440166202832e-05,4.0,122.0,0.56718
2605,0.24585,1.7890178558603795e-05,1.898681210005668e-05,4.0,122.0,0.54391
2606,0.14095,1.704638395933986e-05,2.0211835434850904e-05,4.0,122.0,0.52194
2607,0.17151,1.566652319504222e-05,2.159726942491573e-05,4.0,122.0,0.50109
2608,0.19681,1.3974929230282852e-05,2.222900374544992e-05,4.0,122.0,0.48136
2609,0.1637,1.39511675619015e-05,2.310531204320924e-05,4.0,122.0,0.46283
2610,0.17216,1.277361074209569e-05,2.4571026842112523e-05,4.0,122.0,0.44526
2611,0.17279,1.2293189227229122e-05,2.48128861286618e-05,4.0,121.0,0.42881
2612,0.16077,1.1356635952004732e-05,2.4326894638197187e-05,4.0,121.0,0.41305
2613,0.2420433333333333,1.0580462991256208e-05,2.463327870165056e-05,4.333333333333333,121.0,0.39805
2614,0.2420433333333333,9.721585074859024e-06,2.4414663966467897e-05,4.333333333333333,121.0,0.38358
2615,1.45803,0.0001504634589642,9.01730398051212e-05,56.0,115.0,2.25192
2616,1.596,0.0001436947491612,8.498132383563647e-05,53.0,115.0,2.1758
2617,1.72706,0.0001296798990817,8.019002468949211e-05,50.0,115.0,2.09883
2618,1.79278,0.000124817872458,7.692028237658911e-05,50.0,115.0,2.03051
2619,15.56416,0.000116988460182,7.424653562153129e-05,48.0,116.0,8.29807
2620,1.58192,0.0001643536771747,7.347166500820673e-05,45.0,116.0,1.94218
2621,1.38047,0.0001093001208012,6.961728414998576e-05,47.0,116.0,1.92729
2622,1.19871,9.31362213298916e-05,6.412258170094632e-05,43.0,116.0,1.92298
2623,1.09858,9.547043054651796e-05,6.082857897675411e-05,42.0,117.0,1.9153
2624,1.08694,0.000100195428981,5.871873610458947e-05,41.0,117.0,3.38933
2625,1.00309,9.68514917548646e-05,5.601450135283795e-05,38.0,117.0,1.82971
2626,0.94537,9.039691575496084e-05,5.370253363197517e-05,38.0,117.0,1.72763
2627,0.84263,8.48643757412831e-05,5.162621650964507e-05,37.0,117.0,1.59461
2628,0.74468,8.078189865419478e-05,4.991776947106726e-05,37.0,117.0,1.45198
2629,0.67098,7.628126457141363e-05,4.833890686569797e-05,36.0,117.0,1.31485
2630,0.61337,6.63840567986343e-05,4.688600732909007e-05,36.0,117.0,1.19573
2631,0.58,6.035529570496964e-05,4.609849336631437e-05,36.0,117.0,1.10134
2632,0.55906,5.51108509026131e-05,4.5829023382173e-05,36.0,117.0,1.02911
2633,1.913546111111111,5.113929970396325e-05,4.5248909162145495e-05,42.72222222222222,117.0,0.97189
2634,1.913546111111111,4.719283140451144e-05,4.481779608685663e-05,42.72222222222222,117.0,0.92515
2635,2.97317,0.0004547061003887,0.0001206802920463,221.0,115.0,2.11128
2636,2.03591,0.0004429364354425,0.0001102042805885,218.0,115.0,2.08618
2637,1.90892,0.0004270762153964,0.0001041649305844,207.0,115.0,2.0635
2638,2.00596,0.0004097260776307,9.628562824323798e-05,189.0,115.0,2.04317
2639,2.65338,0.0003952433670701,9.276119839402132e-05,176.0,115.0,2.02346
2640,2.16061,0.000387182088758,8.736416361719407e-05,164.0,115.0,2.00644
2641,2.68159,0.0003750769200714,8.40016018910128e-05,165.0,115.0,1.99036
2642,2.83233,0.000364735806498,8.062580985746509e-05,167.0,116.0,1.97611
2643,1.72715,0.0003529473938515,7.738418795675546e-05,169.0,116.0,1.96406
2644,1.81806,0.0003419279907084,7.433217189314751e-05,159.0,116.0,1.95456
