,Mean BMI (kg/m²) (age-standardized estimate),Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),Maternal mortality ratio (per 100 000 live births),per_capita-Tuberculosis,Stillbirth rate (per 1000 total births),Prevalence of anaemia in children aged 6–59 months (%),"Mean Non-HDL cholesterol, age-standardized"
1902,25.9,1.80048,46.0,0.0001135821674807,5.60296,20.7,3.6
1903,24.75294117647059,1.72585,45.0,0.0001112188411172,5.48266,20.8,3.6
1904,24.75294117647059,1.64849,82.27777777777777,0.0001100450274907,5.35318,21.2,3.7
1905,24.75294117647059,1.57177,82.27777777777777,0.0001061836674064,5.23039,21.7,3.5
1906,26.5,0.6518,7.0,7.555072702464615e-06,4.40302,16.7,3.8
1907,26.6,0.62468,7.0,7.605788918061315e-06,4.36231,16.1,3.8
1908,26.7,0.59835,6.0,7.651413828247183e-06,4.30134,15.5,3.7
1909,26.8,0.57376,6.0,7.69188168039924e-06,4.20475,15.1,3.7
1910,26.9,0.5511,6.0,7.72710343346114e-06,4.09346,14.7,3.7
1911,27.0,0.52883,6.0,7.757013115557775e-06,3.95124,14.5,3.7
1912,26.2,0.50733,6.0,7.781495603454984e-06,3.8346,14.4,3.7
1913,26.2,0.48746,8.277777777777779,6.225196482763987e-06,3.6994,14.5,3.6
1914,26.2,0.46771,8.277777777777779,6.250927872106016e-06,3.57469,14.7,3.7125
1915,23.9,3.50768,188.0,0.0002118234402004,21.02033,36.0,3.3
1916,24.0,3.33524,174.0,0.000205601086276,20.53531,35.3,3.3
1917,24.1,3.17696,162.0,0.0001987246668527,20.17561,34.7,3.3
1918,24.2,3.02487,152.0,0.0001949853855148,19.68652,34.5,3.3
1919,24.3,2.88043,142.0,0.0001912931143818,19.28065,34.2,3.3
1920,24.4,2.74372,131.0,0.0001873518442217,18.80044,34.0,3.3
1921,24.4,2.61377,121.0,0.0001831209254023,18.29089,33.7,3.2
1922,24.5,2.49118,113.0,0.0001799346312683,17.8042,33.3,3.2
1923,24.6,2.37548,106.0,0.0001753044622225,17.3877,32.8,3.2
1924,24.7,2.26671,99.0,0.0001694412823147,17.0803,32.3,3.1
1925,24.8,2.16338,92.0,0.0001626120214391,16.7737,31.8,3.1
1926,24.9,2.06905,86.0,0.0001555287790803,16.47046,31.3,3.1
1927,25.0,1.98635,81.0,0.0001494309367846,16.2335,30.9,3.0
1928,25.1,1.90854,78.0,0.000144751177137,15.96722,30.6,3.0
1929,25.2,1.83539,76.0,0.0001402058725434,15.68661,30.3,3.0
1930,25.3,1.76959,74.0,0.0001351030978882,15.40345,30.1,2.9
1931,25.4,1.70731,72.0,0.0001299033770837,15.01942,30.1,2.9
1932,24.63529411764706,1.65187,70.0,0.0001245488817728,14.61495,30.1,2.8
1933,24.63529411764706,1.59171,112.05555555555556,0.0001196646118994,14.24924,30.2,2.8
1934,24.63529411764706,1.53134,112.05555555555556,0.0001135192670373,13.97765,30.4,3.110526315789474
1935,21.1,21.882,798.0,0.0010532988323696,27.82764,76.7,2.7
1936,21.1,20.58017,745.0,0.0010149608192833,27.0534,75.2,2.7
1937,21.2,19.32003,700.0,0.0009947939259703,26.64884,73.7,2.7
1938,21.3,18.1339,657.0,0.0009728688556753,26.27596,72.3,2.7
1939,21.3,17.03527,615.0,0.000964552578173,26.05208,71.0,2.8
1940,21.4,16.02311,577.0,0.0009595577573345,25.82322,69.8,2.8
1941,21.5,15.06418,539.0,0.0009774437629785,25.73926,68.7,2.8
1942,21.5,14.16295,505.0,0.000983794033236,25.64456,67.5,2.8
1943,21.6,13.26578,471.0,0.0009884681514274,25.64752,66.4,2.8
1944,21.6,12.4378,439.0,0.0009827706761374,25.54009,65.5,2.8
1945,21.7,11.69896,412.0,0.0009758468536031,25.50108,65.1,2.8
1946,21.7,11.04643,389.0,0.0009573896879748,25.43051,64.7,2.9
1947,21.8,10.48013,371.0,0.0009487184306606,25.47783,64.6,2.9
1948,21.9,9.98365,356.0,0.0009374325114161,25.33918,64.7,2.9
1949,21.9,9.52093,339.0,0.0009190372452064,24.69556,65.1,2.9
1950,22.0,9.13881,318.0,0.0008893767691499,24.06604,65.5,2.9
1951,22.0,8.78926,301.0,0.0008491273671768,23.36662,66.1,2.9
1952,21.564705882352943,8.49098,289.0,0.000807264142984,22.71809,66.9,3.0
1953,21.564705882352943,8.1856,490.05555555555554,0.0007873948782303,22.09357,67.7,3.0
1954,21.564705882352943,7.9132,490.05555555555554,0.0007416616804548,21.70609,68.2,2.831578947368421
1955,20.9,14.37247,340.0,0.0007704441851352,19.98934,57.5,3.3
1956,20.9,13.57535,331.0,0.0007481948815766,19.53918,56.6,3.3
1957,21.0,12.78523,323.0,0.0007202599635961,19.02734,55.8,3.3
1958,21.1,11.96612,314.0,0.0006894968211365,18.46619,55.0,3.3
1959,21.2,11.14676,307.0,0.000661259859553,18.05581,54.2,3.3
1960,21.2,10.27816,299.0,0.0006182065792334,17.62356,53.5,3.4
1961,21.3,9.42926,293.0,0.000574727112124,17.27674,52.7,3.4
1962,21.4,8.56648,287.0,0.0005277858906578,16.99251,51.9,3.4
1963,21.5,28.91358,289.0,0.0004878977912142,16.83342,51.1,3.5
1964,21.6,6.87795,274.0,0.0004539610329132,16.54761,50.5,3.5
1965,21.7,6.09949,265.0,0.0004189696047371,16.31484,50.0,3.5
1966,21.7,5.3567,259.0,0.0003915384581766,16.10384,49.6,3.5
1967,21.8,4.6638,254.0,0.0003615485438323,15.83744,49.3,3.6
1968,21.9,4.033,251.0,0.0003396756863047,15.53488,49.3,3.6
1969,22.0,3.53563,247.0,0.0003181738567823,15.30393,49.4,3.6
1970,22.1,3.17888,246.0,0.0002984896646688,15.00681,49.5,3.7
1971,22.2,2.91439,245.0,0.0002829826380598,14.77063,49.6,3.7
1972,21.5,2.71874,250.0,0.0002693635439129,14.55502,49.6,3.7
1973,21.5,2.55759,281.8888888888889,0.0002591995386377,14.3497,49.6,3.7
1974,21.5,2.41776,281.8888888888889,0.0002443453170715,14.12696,49.6,3.4894736842105263
1975,21.6,8.258,348.0,0.0007150998023704,17.52143,47.7,2.7
1976,21.7,8.23998,352.0,0.0007193434130984,17.23758,47.7,2.7
1977,21.8,8.20679,356.0,0.0007533131497772,17.00091,47.8,2.7
1978,21.9,8.16448,359.0,0.000761811609182,16.69992,48.2,2.7
1979,22.0,8.11632,358.0,0.000746020972309,16.39155,48.7,2.8
1980,22.0,8.05218,346.0,0.0007281759217809,16.17298,48.5,2.8
1981,22.1,7.97608,328.0,0.000679306385236,15.97435,47.9,2.8
1982,22.2,7.89779,306.0,0.0006360474580334,15.87809,47.2,2.8
1983,22.3,7.83381,284.0,0.0005903280988993,15.78047,46.4,2.8
1984,22.4,7.76117,276.0,0.0005524822577317,15.74011,45.8,2.8
1985,22.5,7.68516,266.0,0.000526199323364,15.84254,45.6,2.8
1986,22.5,7.60999,256.0,0.0004898525553121,15.84241,46.2,2.8
1987,22.6,7.53673,240.0,0.0004607937472412,15.79164,47.2,2.8
1988,22.7,7.47822,231.0,0.000443456542175,15.68686,47.0,2.8
1989,22.8,7.42959,223.0,0.0004262179051549,15.50209,46.7,2.8
1990,22.8,7.36557,217.0,0.0004108832996505,15.37198,47.0,2.8
1991,22.9,7.27436,207.0,0.0003995889941774,15.23757,46.7,2.8
1992,22.28235294117647,7.15446,195.0,0.0003881687246018,15.09643,46.3,2.8
1993,22.28235294117647,7.01332,286.0,0.0003801191427553,14.9131,46.1,2.8
1994,22.28235294117647,6.82598,286.0,0.0003684995417036,14.73131,46.1,2.7789473684210524
1995,21.0,9.12981,553.0,0.0004110699253232,31.0821,61.7,3.0
1996,21.1,8.38865,521.0,0.0003804920614909,30.3915,59.8,3.0
1997,21.2,7.71397,520.0,0.0003558776760068,29.62475,58.0,3.0
1998,21.3,7.10703,470.0,0.0003372358715448,28.90608,56.3,3.1
1999,21.4,6.56706,447.0,0.0003223340625444,28.21802,54.6,3.1
2000,21.5,6.08002,415.0,0.0003136872151292,27.42985,53.1,3.1
2001,21.6,5.6569,386.0,0.0003094072927473,26.56904,51.7,3.1
2002,21.6,5.27013,361.0,0.0003068863426665,25.66403,50.4,3.1
2003,21.7,4.93046,342.0,0.0003036497551509,24.75389,49.3,3.1
2004,21.8,4.63089,323.0,0.00029929935453,23.911,48.3,3.1
2005,21.9,4.37939,305.0,0.0002912076229182,23.04937,47.5,3.1
2006,22.0,4.17186,285.0,0.0002849085822467,22.20938,46.7,3.1
2007,22.1,3.98209,266.0,0.0002787824943194,21.38531,46.0,3.1
2008,22.2,3.78954,248.0,0.0002731162275665,20.61247,45.5,3.1
2009,22.3,3.60641,231.0,0.0002648854796286,19.87206,45.1,3.1
2010,22.4,4.81564,236.0,0.0002584996170047,19.23901,44.8,3.2
2011,22.5,3.28415,200.0,0.000249942823944,18.68327,44.6,3.2
2012,21.74117647058824,3.15197,186.0,0.0002408543919152,18.22483,44.5,3.2
2013,21.74117647058824,3.04023,349.72222222222223,0.0002345773578009,17.80003,44.5,3.2
2014,21.74117647058824,2.94119,349.72222222222223,0.0002221371276696,17.45543,44.6,3.1052631578947367
2015,25.2,0.62802,13.0,1.09226630883855e-05,5.16363,11.8,3.9
2016,25.2,0.60548,13.0,1.0344738407427522e-05,5.13921,11.9,3.9
2017,25.3,0.58328,13.0,1.00337760437651e-05,4.91679,12.0,3.8
2018,25.4,0.56156,12.0,9.80476251231068e-06,4.58487,12.1,3.8
2019,25.5,0.54006,11.0,9.037067839116586e-06,4.33459,12.3,3.7
2020,25.6,0.51918,11.0,8.65078599139572e-06,4.10793,12.4,3.7
2021,25.6,0.49894,9.0,8.210564459762933e-06,3.82962,12.4,3.7
2022,25.7,0.47978,9.0,7.400149054903112e-06,3.57719,12.4,3.6
2023,25.8,0.46177,8.0,6.886022015160827e-06,3.37756,12.4,3.6
2024,25.8,0.44481,8.0,6.427978443228519e-06,3.15072,12.4,3.6
2025,25.8,0.42879,7.0,6.1542768604016935e-06,2.97494,12.4,3.5
2026,25.9,0.41387,7.0,5.764473000469444e-06,2.84444,12.5,3.5
2027,25.9,0.39971,7.0,5.55866628349724e-06,2.64379,12.7,3.5
2028,25.9,0.38623,6.0,5.534055386730501e-06,2.4533,13.0,3.4
2029,25.9,0.37327,6.0,5.391841089763371e-06,2.38648,13.4,3.4
2030,26.0,0.36095,6.0,5.487404224144768e-06,2.35628,13.7,3.4
2031,26.0,0.34896,6.0,5.465133389214812e-06,2.34221,14.1,3.3
2032,25.676470588235293,0.33746,5.0,5.560524257933405e-06,2.3289,14.6,3.3
2033,25.676470588235293,0.32623,8.722222222222221,5.677587926521477e-06,2.32579,15.1,3.3
2034,25.676470588235293,0.31534,8.722222222222221,5.750305695544198e-06,2.31055,15.5,3.573684210526316
2035,26.8,0.81857,12.0,6.048811277088155e-06,3.63105,12.7,4.1
2036,26.9,0.7894,11.0,5.47177372495947e-06,3.63166,12.5,4.1
2037,27.0,0.76084,12.0,5.386747984330207e-06,3.6335,12.4,4.0
2038,27.1,0.73254,12.0,5.555161363549708e-06,3.64158,12.3,4.0
2039,27.2,0.70612,11.0,5.488794625771487e-06,3.61424,12.3,3.9
2040,27.3,0.6806,11.0,4.940438078525299e-06,3.51004,12.2,3.9
2041,27.4,0.65661,11.0,4.890018591850686e-06,3.41164,12.2,3.9
2042,27.5,0.63305,11.0,4.597878055078223e-06,3.36292,12.3,3.8
2043,27.6,0.61026,10.0,4.312968136749843e-06,3.36383,12.4,3.8
2044,27.7,0.58818,11.0,4.27206605183725e-06,3.38042,12.4,3.7
2045,27.8,0.56633,11.0,3.997858088736929e-06,3.32603,12.5,3.7
2046,27.8,0.68748,10.0,3.962383462223452e-06,3.23115,12.7,3.7
2047,27.9,0.52518,10.0,3.696905505246833e-06,3.12595,13.0,3.6
2048,28.0,0.5061,9.0,3.665426301678788e-06,3.04546,13.1,3.6
2049,28.0,0.48775,10.0,3.634780854518805e-06,2.98822,13.4,3.5
2050,28.1,0.47047,10.0,3.830215125159039e-06,2.92384,13.8,3.5
2051,28.1,0.45366,10.0,3.79926557961484e-06,2.85707,14.1,3.4
2052,27.541176470588237,0.43775,9.0,3.769128047700311e-06,2.7929,14.5,3.4
2053,27.541176470588237,0.42272,10.61111111111111,3.990841462270917e-06,2.73743,14.9,3.4
2054,27.541176470588237,0.40824,10.61111111111111,3.929782643721976e-06,2.67728,15.3,3.736842105263158
2055,25.3,3.2911,162.0,5.199158599408323e-05,15.38629,28.8,3.4
2056,25.3,3.13115,157.0,4.906884298091404e-05,14.96753,26.7,3.4
2057,25.4,2.9779,151.0,4.706440257102703e-05,14.66618,24.7,3.4
2058,25.5,2.82475,145.0,4.495579379520134e-05,14.38184,23.0,3.4
2059,25.6,2.68943,138.0,4.2939197710936405e-05,14.12221,21.4,3.4
2060,25.7,2.55514,131.0,4.19582065885396e-05,13.88761,20.2,3.4
2061,25.8,2.43393,124.0,3.559194175959442e-05,13.65198,19.2,3.4
2062,25.8,2.32774,121.0,3.513453939728362e-05,13.39881,18.4,3.4
2063,25.9,2.2313,116.0,3.378685643800331e-05,13.10525,18.0,3.4
2064,26.0,2.14197,113.0,3.14013388881219e-05,12.86845,17.8,3.4
2065,26.1,2.06056,112.0,2.8727161906284503e-05,12.60218,17.5,3.4
2066,26.1,1.98619,110.0,2.770767031260782e-05,12.40041,17.4,3.4
2067,26.2,1.90522,108.0,2.6886850182804392e-05,12.18435,17.6,3.4
2068,26.3,1.83753,105.0,2.6258821106771302e-05,11.95535,17.8,3.4
2069,26.4,1.76896,103.0,2.6159923305260143e-05,11.76697,18.2,3.4
2070,26.4,1.70016,101.0,2.43742214848268e-05,11.53455,18.5,3.4
2071,26.5,1.6365,100.0,2.5306705539554044e-05,11.34271,19.0,3.4
2072,25.9,1.58128,98.0,2.406259194606793e-05,11.18097,19.6,3.4
2073,25.9,1.5277,121.94444444444444,2.373069412612217e-05,10.99411,20.2,3.4
2074,25.9,1.46792,121.94444444444444,2.327306531659018e-05,10.82985,20.9,3.4
2075,20.6,33.729,813.0,0.0005729846372546,27.29145,83.9,2.5
2076,20.6,32.21657,803.0,0.0005525360772262,26.86436,83.6,2.5
2077,20.7,30.74426,795.0,0.0005141588300482,26.42289,83.2,2.5
2078,20.8,29.35456,782.0,0.0004804191215634,25.8762,82.7,2.6
2079,20.8,28.07125,770.0,0.0004336205219865,25.31485,82.1,2.6
2080,20.9,26.85546,755.0,0.0004254343471626,24.74041,81.5,2.6
2081,21.0,25.69576,739.0,0.0003997677053129,24.17232,80.8,2.6
2082,21.0,24.66811,725.0,0.0003775665131215,23.57572,80.0,2.6
2083,21.1,23.75157,709.0,0.0003425957559883,22.90187,79.3,2.6
2084,21.1,22.88488,688.0,0.0003255532445173,22.34228,78.5,2.7
2085,21.2,22.11204,663.0,0.0003077161234998,21.85993,77.8,2.7
2086,21.2,21.36501,639.0,0.0003036635264826,21.48172,77.1,2.7
2087,21.2,20.65074,616.0,0.000300078928077,21.18373,76.5,2.7
2088,21.3,19.97036,594.0,0.0003023305768584,20.92801,76.0,2.7
2089,21.3,19.2769,573.0,0.0003036936467463,20.62026,75.6,2.8
2090,21.3,18.6573,555.0,0.000301086453999,20.41196,75.1,2.8
2091,21.4,18.03323,530.0,0.0002995837757063,20.18545,74.5,2.8
2092,21.029411764705884,17.4259,509.0,0.0002940875301116,19.95391,73.8,2.8
2093,21.029411764705884,16.88159,681.0,0.0002904688940577,19.76881,72.9,2.8
2094,21.029411764705884,16.29116,681.0,0.0002678703496577,19.5504,72.0,2.6631578947368424
2095,21.8,21.48457,1200.0,0.0005756586521718,27.4757,79.3,2.4
2096,21.8,21.00376,1200.0,0.0005593221360315,26.99381,78.7,2.4
2097,21.9,20.51345,1180.0,0.0005351856521705,26.65843,78.1,2.4
2098,22.0,20.05095,1170.0,0.0005084387141242,26.25794,77.4,2.4
2099,22.0,19.57738,1130.0,0.0004761391955834,25.88536,76.6,2.4
2100,22.1,19.13984,1080.0,0.0004353416489411,25.43534,75.8,2.4
2101,22.2,18.71994,1040.0,0.0004043260504607,25.0829,75.0,2.4
2102,22.2,18.30214,1010.0,0.000373254280159,24.6899,74.3,2.5
2103,22.3,17.88823,996.0,0.0003426698668044,24.32572,73.6,2.5
2104,22.3,17.50158,987.0,0.0003250327217217,23.98924,73.1,2.5
2105,22.4,17.13075,978.0,0.0003055974795194,23.69173,72.6,2.5
2106,22.4,16.76879,972.0,0.0002881091414235,23.36886,72.2,2.5
2107,22.4,16.43935,963.0,0.0002796905292655,23.2469,71.9,2.5
2108,22.5,16.12132,951.0,0.0002795695883299,23.01676,71.8,2.6
2109,22.5,15.82971,943.0,0.0002816760229019,22.93393,71.5,2.6
2110,22.5,15.53958,931.0,0.0002770355388364,22.86275,71.3,2.6
2111,22.5,15.28765,925.0,0.0002679672395488,22.74875,70.9,2.6
2112,22.223529411764705,15.02935,917.0,0.000252445715281,22.68839,70.4,2.6
2113,22.223529411764705,14.75818,1031.8333333333333,0.0002411709574679,22.4313,69.7,2.6
2114,22.223529411764705,14.44764,1031.8333333333333,0.0002234068571724,22.24612,68.9,2.494736842105263
2115,26.0,0.62809,6.0,1.4691478942213516e-05,3.66789,12.2,4.1
2116,26.1,0.60407,5.0,1.39528857557647e-05,3.57851,12.0,4.1
2117,26.2,0.58079,5.0,1.3228706027505566e-05,3.40704,11.9,4.0
2118,26.3,0.558,5.0,1.3171181454976512e-05,3.26779,11.8,4.0
2119,26.4,0.53597,5.0,1.2678815011716974e-05,3.17111,11.7,4.0
2120,26.5,0.51435,5.0,1.241007863853164e-05,3.10506,11.7,3.9
2121,26.6,0.49332,4.0,1.2145345079617074e-05,3.10063,11.7,3.9
2122,26.7,0.473,4.0,1.1884373259209418e-05,3.10336,11.7,3.8
2123,26.8,0.45354,4.0,1.1196141981721437e-05,3.04753,11.7,3.8
2124,26.8,0.43457,4.0,1.0728372834129272e-05,2.96945,11.7,3.8
2125,26.9,0.41651,4.0,1.0264514397585273e-05,2.89233,11.7,3.7
2126,27.0,0.39909,4.0,1.0230508270833098e-05,2.82632,11.7,3.7
2127,27.0,0.38241,3.0,9.772118446573066e-06,2.75625,11.8,3.7
2128,27.1,0.36665,3.0,9.316702454802876e-06,2.71571,11.9,3.6
2129,27.2,0.35167,3.0,8.86401150126597e-06,2.70081,12.0,3.6
2130,27.2,0.33781,3.0,8.834581919186713e-06,2.6215,12.2,3.6
2131,27.3,0.32473,3.0,9.224154286558835e-06,2.55531,12.5,3.6
2132,26.71176470588236,0.31259,2.0,8.98382681354736e-06,2.50632,12.8,3.5
2133,26.71176470588236,0.3011,4.0,8.98382681354736e-06,2.47745,13.1,3.5
2134,26.71176470588236,0.29022,4.0,9.129322033722471e-06,2.44082,13.5,3.78421052631579
2135,25.1,1.72849,20.0,1.0689136876864432e-05,8.02281,39.6,3.8
2136,25.1,1.64289,20.0,9.649013127080317e-06,7.76423,38.7,3.8
2137,25.2,1.56931,20.0,9.44481043084864e-06,7.55417,38.0,3.8
2138,25.3,1.50968,20.0,8.867333130284256e-06,7.34073,37.4,3.8
2139,25.3,1.45957,19.0,7.937665887767452e-06,7.17159,36.6,3.7
2140,25.4,1.42102,19.0,7.786749843986905e-06,7.00336,35.8,3.7
2141,25.5,1.39116,18.0,7.64135691577369e-06,6.84644,35.1,3.7
2142,25.5,1.6483,18.0,7.856348804745806e-06,6.70655,34.1,3.7
2143,25.6,1.35176,18.0,8.059192314754208e-06,6.55361,33.0,3.7
2144,25.7,1.33847,18.0,7.904774277452077e-06,6.39569,31.8,3.7
2145,25.8,1.32633,18.0,7.750065117394953e-06,6.18993,30.5,3.6
2146,25.9,1.31421,18.0,7.92613110018993e-06,6.0014,29.4,3.6
2147,26.0,1.30229,18.0,7.443004384900409e-06,5.82283,28.4,3.6
2148,26.1,1.29204,18.0,6.974973162205538e-06,5.63553,27.6,3.6
2149,26.2,1.28476,18.0,6.832775582144715e-06,5.50455,26.8,3.5
2150,26.3,1.28018,19.0,6.388928777438928e-06,5.45322,26.1,3.5
2151,26.4,1.27806,19.0,6.258825689320238e-06,5.46351,25.6,3.5
2152,25.670588235294115,1.27703,19.0,6.132486232568408e-06,5.47587,25.2,3.5
2153,25.670588235294115,1.27533,18.72222222222222,5.54843992470475e-06,5.53449,24.7,3.4
2154,25.670588235294115,1.27143,18.72222222222222,5.05011396423846e-06,5.56309,24.3,3.642105263157895
2155,22.0,6.58533,286.0,0.0005596112131913,39.88439,61.7,3.2
2156,22.1,6.38421,275.0,0.0005349071376055,39.31384,60.8,3.2
2157,22.2,6.20134,264.0,0.0005238560074961,38.92901,60.3,3.2
2158,22.3,6.03948,254.0,0.0005164261552334,38.62369,60.0,3.2
2159,22.4,5.90638,243.0,0.000502299264143,38.54374,59.8,3.2
2160,22.5,7.80284,237.0,0.000481478348361,38.57723,59.7,3.2
2161,22.5,5.73325,222.0,0.0004612607989313,38.26382,59.7,3.2
2162,22.6,5.66737,214.0,0.0004387986461522,37.98163,59.6,3.2
2163,22.7,5.59869,205.0,0.0004268223863066,37.66842,59.5,3.2
2164,22.8,5.52814,199.0,0.0004100579486257,37.26067,59.3,3.2
2165,22.8,5.45506,191.0,0.0003915191267489,36.49655,59.0,3.2
2166,22.9,5.37056,180.0,0.0003840715027517,35.62989,58.7,3.2
2167,23.0,5.27236,173.0,0.0003757925960355,34.82981,58.2,3.2
2168,23.1,5.17989,166.0,0.0003594152778708,34.24593,57.5,3.2
2169,23.1,5.08011,161.0,0.0003514373211947,33.65653,56.8,3.2
2170,23.2,4.97079,154.0,0.0003445046619086,32.87443,56.1,3.2
2171,23.3,4.85515,143.0,0.0003368490281884,32.41625,55.4,3.2
2172,22.676470588235293,4.72963,140.0,0.000326270803332,31.89944,54.6,3.2
2173,22.676470588235293,4.61865,205.94444444444449,0.0003143200817251,31.29862,53.8,3.1
2174,22.676470588235293,4.48957,205.94444444444449,0.0002977924251975,30.6252,53.0,3.194736842105263
2175,25.0,2.07091,91.0,6.449358909582402e-05,11.49833,31.0,3.8
2176,25.1,2.02035,86.0,6.232460619486263e-05,11.31844,30.8,3.8
2177,25.2,1.97333,91.0,6.093051889828299e-05,11.12904,30.6,3.8
2178,25.3,1.93201,93.0,6.353146526810114e-05,10.96909,30.3,3.8
2179,25.3,1.89551,88.0,6.314072941072626e-05,10.7873,30.1,3.8
2180,25.4,1.86387,88.0,6.370775320186927e-05,10.5697,29.7,3.8
2181,25.5,1.83761,88.0,6.330927892602514e-05,10.35502,29.1,3.8
2182,25.6,1.81598,86.0,6.260877891704613e-05,10.11015,28.4,3.8
2183,25.7,1.79809,84.0,6.435669441054555e-05,9.90163,27.4,3.8
2184,25.7,1.7819,82.0,6.338391548335145e-05,9.72368,26.3,3.8
2185,25.8,1.76417,79.0,6.127817476652722e-05,9.51175,25.2,3.8
2186,25.9,1.74233,76.0,6.270838980459835e-05,9.27014,24.1,3.8
2187,25.9,1.7148,74.0,6.35319490205966e-05,9.03229,22.9,3.8
2188,26.0,1.68138,66.0,6.152708540296589e-05,8.82372,21.8,3.8
2189,26.1,1.64248,60.0,6.069119791953899e-05,8.61749,20.6,3.8
2190,26.1,1.60035,58.0,5.7697187658598906e-05,8.40485,19.5,3.8
2191,26.2,1.55685,55.0,5.478718552020567e-05,8.22826,18.5,3.7
2192,25.63529411764706,1.51453,52.0,5.2489354253049846e-05,8.06597,17.6,3.7
2193,25.63529411764706,1.47401,77.61111111111111,5.115713714002828e-05,7.89089,16.7,3.7
2194,25.63529411764706,1.4349,77.61111111111111,4.8861031170479e-05,7.7144,16.0,3.784210526315789
2195,24.8,2.80074,165.0,4.22646390221476e-05,17.05079,31.3,3.5
2196,24.9,2.65416,160.0,3.983053194942754e-05,16.8099,31.4,3.6
2197,25.0,2.51022,155.0,3.909796029495501e-05,16.54199,31.7,3.6
2198,25.1,2.36739,150.0,3.980065458111644e-05,16.29602,32.0,3.6
2199,25.2,2.2304,144.0,4.135093682177386e-05,15.98843,32.3,3.6
2200,25.3,2.09183,137.0,4.084015282317682e-05,15.60991,32.6,3.6
2201,25.4,1.96265,130.0,4.052841747990646e-05,15.16507,32.8,3.6
2202,25.5,1.83697,124.0,3.9424210227556216e-05,14.62186,32.7,3.6
2203,25.7,1.72134,118.0,3.901214164244663e-05,14.1489,32.3,3.6
2204,25.8,1.61192,113.0,3.989904111953848e-05,13.74223,31.8,3.6
2205,25.9,1.5068,108.0,3.952426586028799e-05,13.36143,31.1,3.6
2206,26.0,1.42017,103.0,3.855051309339536e-05,13.0263,30.8,3.6
2207,26.1,1.34295,98.0,3.77583985302658e-05,12.65922,30.5,3.5
2208,26.2,1.27435,94.0,3.774580825250194e-05,12.26199,30.1,3.5
2209,26.3,1.21636,91.0,3.654610925645822e-05,11.92534,29.8,3.5
2210,26.4,1.15684,88.0,3.6560527132038935e-05,11.50817,29.5,3.5
2211,26.5,1.10982,86.0,3.803105782294488e-05,11.24188,29.2,3.5
2212,25.65294117647059,1.06476,84.0,3.657971591386139e-05,10.97448,29.0,3.5
2213,25.65294117647059,1.02375,119.33333333333331,3.542759887720434e-05,10.72705,28.4,3.5
2214,25.65294117647059,0.98755,119.33333333333331,3.404363550014039e-05,10.53607,27.9,3.5578947368421048
2215,24.3,3.40703,144.0,0.0001530025480525,13.60428,44.1,3.6
2216,24.4,3.2223,138.0,0.000133347206135,13.10325,44.2,3.5
2217,24.5,3.05175,132.0,0.0001193732019435,12.63412,44.3,3.5
2218,24.7,2.89621,127.0,0.0001090664427248,12.22321,44.4,3.5
2219,24.8,2.75415,122.0,9.83793612853586e-05,11.78947,44.4,3.5
2220,24.9,2.62213,118.0,9.266686266515872e-05,11.15113,44.2,3.5
2221,25.0,2.49915,114.0,8.64891544041863e-05,10.54035,43.7,3.5
2222,25.1,2.3834,112.0,8.04642383697981e-05,10.00585,43.0,3.5
2223,25.2,2.27617,108.0,8.035874287601048e-05,9.55582,42.0,3.5
2224,25.3,2.17207,106.0,8.936247276015405e-05,9.23958,40.9,3.5
2225,25.5,2.07093,104.0,8.985085380074293e-05,8.99154,39.6,3.5
2226,25.6,1.97558,102.0,8.64304707889625e-05,8.75688,38.3,3.5
2227,25.7,1.88174,100.0,8.274247199175784e-05,8.49365,37.0,3.5
2228,25.8,1.79395,98.0,7.832678443691685e-05,8.2559,35.8,3.5
2229,26.0,1.71459,96.0,7.234326091179177e-05,8.04372,34.7,3.4
2230,26.1,1.64745,94.0,6.868122844473641e-05,7.85725,33.6,3.4
2231,26.2,1.5844,91.0,6.649087139539942e-05,7.64842,32.5,3.4
2232,25.24117647058824,1.52795,88.0,6.485879148836138e-05,7.39998,31.5,3.4
2233,25.24117647058824,1.46868,110.77777777777776,6.366665274764138e-05,7.20322,30.5,3.4
2234,25.24117647058824,1.41443,110.77777777777776,6.144027385602826e-05,7.05049,29.6,3.478947368421052
2235,22.0,3.01879,160.0,0.0003439212588498,14.02695,35.0,3.6
2236,22.1,2.90887,163.0,0.0003325941016144,13.98959,34.0,3.6
2237,22.1,2.81512,160.0,0.0003232182834951,13.98767,32.9,3.6
2238,22.2,2.73641,156.0,0.00031197084608,13.91404,31.8,3.6
2239,22.2,2.6731,156.0,0.0003058164570462,13.82969,30.6,3.6
2240,22.3,2.62143,156.0,0.0003119119307905,13.68454,29.2,3.6
2241,22.3,2.57791,156.0,0.0003212634852195,13.44764,27.9,3.7
2242,22.3,2.54126,149.0,0.0003116693967033,13.13526,26.3,3.7
2243,22.4,2.50807,148.0,0.0003005985321097,12.90376,24.6,3.7
2244,22.4,2.47769,149.0,0.0003009698234068,12.59297,23.0,3.8
2245,22.5,2.44691,144.0,0.0002901996889374,12.28655,21.5,3.8
2246,22.5,2.41448,141.0,0.0002823223880887,11.98855,19.9,3.8
2247,22.6,2.38273,139.0,0.0002711153938809,11.71564,18.5,3.8
