,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Road Injuries,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_y",Mortality rate attributed to unintentional poisoning (per 100 000 population)
2420,-0.34768639739056445,-0.40482431532930824,-0.1306883225720896,-0.6109228626662362,-0.5192577108016457
2421,-0.34293586869478404,-0.40689490399361894,-0.09527957188917074,-0.6062303954135037,-0.6824644444569529
2422,-0.3432072279399745,-0.40886153579417345,-0.15711418351406842,-0.6062303954135037,-0.505531120125415
2423,-0.343449358831529,-0.41061633987646423,-0.16860035551315378,-0.6250002644244339,-0.5159657585244257
2424,-0.3387969519064488,-0.41217323079977647,-0.17879107544037812,-0.6203077971717014,-0.5171501324987023
2425,-0.3389928568701797,-0.4133901929898984,-0.18675677210891212,-0.6062303954135037,-0.6757044022345438
2426,-0.3391962864088297,-0.4146538978607512,-0.1478177906700781,-0.6062303954135037,-0.37429033635019726
2427,-0.33461562311835974,-0.41590144537451756,-0.15626526792571727,-0.6015379281607711,-0.6910040844971211
2428,-0.3348418362418553,-0.4171310273684634,-0.16459109585015372,-0.6062303954135037,-0.3975283610967718
2429,-0.33033925338025005,-0.4183419719818827,-0.17279072509587268,-0.5874605264025734,-0.6822579382255405
2430,-0.32588745973002314,-0.4195315795801737,-0.13473617684633998,-0.592152993655306,-0.5350797323554426
2431,-0.32148898270302817,-0.4207156604426619,-0.09717872076797145,-0.6129758170893067,-0.687851827611739
2432,-0.32179246620094876,-0.42191535884689735,-0.10584376413979578,-0.6129758170893067,-0.6934274958598716
2433,-0.3171492760527136,-0.42191535884689735,-0.10584376413979578,-0.6129758170893067,-0.5410866342044656
2434,-0.3132311710042781,-0.42434071383689054,-0.07833710417230891,-0.6129758170893067,-0.6978795272606136
2435,-0.36244782531445285,-0.5735817131077573,2.5774571884803654,-0.6250002644244339,-0.27383720219348084
2436,-0.36140042805101,-0.5719172058607923,2.646953839511685,-0.6484626006880968,-0.2598251470208861
2437,-0.3603116412690667,-0.5694031481810501,2.7436934871105874,-0.6484626006880968,-0.3015819217549949
2438,-0.35922230030018687,-0.5723014618526392,2.86138694162294,-0.6484626006880968,-0.38115363168831257
2439,-0.3583297537420408,-0.5741873650001034,2.968753233764314,-0.6484626006880968,-0.4227767847432722
2440,-0.3574619458971616,-0.5716977706361213,3.272396163815036,-0.6484626006880968,-0.41833082705521873
2441,-0.35677284531084125,-0.5684351056086766,3.513480337619077,-0.6484626006880968,-0.21915556685803628
2442,-0.35610411022617394,-0.5685720581896287,3.7878855031154877,-0.6062303954135037,-0.28665880967911045
2443,-0.35549099383326416,-0.5678793767787731,4.022535011975831,-0.6484626006880968,-0.28168443898714896
2444,-0.35500292755241614,-0.5671929893391965,4.214767861115474,-0.6484626006880968,-0.2692211805501466
2445,-0.35445215028122307,-0.5680796448683424,4.4708825606113045,-0.6484626006880968,-0.25208116334292413
2446,-0.35377397295179364,-0.5689327121353335,4.611983475229534,-0.6484626006880968,-0.1260516250545231
2447,-0.35322342744806634,-0.5682432646037683,4.738180707332461,-0.6484626006880968,-0.23716412497972833
2448,-0.352760034081031,-0.5653295668894466,4.760200336734204,-0.6484626006880968,-0.13131753395553722
2449,-0.3523453409882096,-0.5632438918916214,4.832949714257848,-0.6484626006880968,-0.3824655536290496
2450,-0.3520431781515892,-0.5619470553258745,4.851995899861287,-0.6484626006880968,-0.2782588650307799
2451,-0.35178394980449085,-0.5592565490168555,4.915457629899552,-0.6443566918419558,-0.1802716582256342
2452,-0.35153476997190786,-0.5573582508825438,4.975976807004226,-0.6443566918419558,-0.414899179386161
2453,-0.3509819385792041,-0.5538230551101966,5.118326652661688,-0.6443566918419558,-0.3098543184368649
2454,-0.35128384131909873,-0.5523639557460125,5.047204842377356,-0.6443566918419558,-0.3308875854774785
2455,-0.0956744878332639,-0.5235521365387019,-0.38923356890318933,-0.6296927316771666,1.8770648933576672
2456,-0.07967239285497889,-0.5032296421634739,-0.11875118359138641,-0.5827680591498409,1.0043756331218925
2457,-0.06773339321550127,-0.5022767857238937,-0.14857497388211602,-0.5639981901389106,0.1695802663502784
2458,-0.059196653263142995,-0.5093997742305912,-0.27107338048806756,-0.5686906573916432,1.6330231175298142
2459,-0.0555027780211054,-0.5047525259205858,-0.20567052574392386,-0.5780755918971083,1.1078716973355962
2460,-0.056994656532000046,-0.5060236230624647,-0.22631255981867976,-0.592152993655306,1.041577123339553
2461,-0.06940974933282155,-0.5073027979169208,-0.28535021049043285,-0.5827680591498409,0.4844719006906232
2462,-0.13182275236794552,-0.5068061612902259,-0.28440145961765345,-0.6484626006880968,1.414703514938172
2463,-0.1940027270688015,-0.5063936867653165,-0.29817399196829797,-0.6156153299189688,0.8562134857962418
2464,-0.20140174675279807,-0.502693208321184,-0.2882991435820455,-0.5874605264025734,0.7640631168848383
2465,-0.19387445120759425,-0.5123483420064887,-0.42971099573358956,-0.5170735176115848,1.186040379637848
2466,-0.1891530954728032,-0.51038119615568,-0.42673638729536273,-0.5874605264025734,1.1177293330291902
2467,-0.18330874612919576,-0.5116732765713936,-0.4700744310912396,-0.5968454609080385,1.0837712053872408
2468,-0.18138689268245886,-0.5099059988481746,-0.4561474178070393,-0.52645845211705,0.5962342878735083
2469,-0.19393433886340186,-0.5067829710187433,-0.39981407158520876,-0.5827680591498409,0.1790491844318021
2470,-0.21078477358996311,-0.5067385344497505,-0.469239225658492,-0.6109228626662362,0.13863470020187352
2471,-0.22908507102483627,-0.503910084079312,-0.4471599451159592,-0.5857008511827987,0.9119944631283224
2472,-0.24839972759825485,-0.5053814841743409,-0.47929016720140444,-0.5857008511827987,0.8391159845778393
2473,-0.2632851933004633,-0.5053814841743409,-0.43950209432218273,-0.5857008511827987,0.38751115132985037
2474,-0.27600797940675476,-0.5068972548846248,-0.4830163791671248,-0.5857008511827987,0.34616738905856614
2475,-0.3674913957155776,0.5264698604569094,-0.01234907915888381,0.4354973346931269,-0.5306884380815865
2476,-0.36695917492628743,0.5109111264378582,-0.0938693990441177,0.48242200722045264,-0.37656190489573277
2477,-0.36621705263870324,0.5275874844387105,-0.17285676083302634,-0.6484626006880968,-0.6108067821568779
2478,-0.3649759702319913,0.5745519783884646,-0.18691140156957317,0.07886982348545156,-0.41336860378863444
2479,-0.36570376111039066,0.611481036239714,-0.20398785018104024,0.8578193874390582,-0.4897030248589296
2480,-0.3667989574981974,0.6309903338786689,-0.21002039156600097,-0.6484626006880968,-0.4647339919961047
2481,-0.36665349404412984,0.608348945739176,-0.24554688597347737,0.46365213820952234,-0.5771341190112926
2482,-0.3660054611476259,0.5968727665565118,-0.2857184539296434,0.9375913307355118,-0.3402714715813619
2483,-0.36534810046075705,0.6077905482796244,-0.29598200305211575,0.6278884920551623,-0.7079801114617515
2484,-0.3644315249957676,0.5889177576241479,-0.3357696460862055,0.9516687324937098,-0.4432877124926664
2485,-0.3632533886653282,0.56160792082836,-0.4119457581287587,1.439685326777897,-0.47385063474168976
2486,-0.3611747611198168,0.5284820706670207,-0.45269525552286327,-0.5546132556334454,-0.5223795991235849
2487,-0.35997100761216305,0.5033201742857991,-0.5076645260073577,1.0455180775483608,-0.6331823397016716
2488,-0.35978290550320424,0.48344669980321997,-0.5506076477855367,1.1815996278776053,-0.6355510876502247
2489,-0.3602380639354888,0.4829482291759132,-0.5775556291430672,-0.5546132556334454,-0.6197290660964279
2490,-0.3610862953387489,0.482403059013482,-0.5857298852478484,1.1769071606248729,-0.6244908568442885
2491,-0.36233268503145477,0.4479046129820957,-0.6322879262872853,1.1769071606248729,-0.6262643809493589
2492,-0.36385189073511887,0.4500217711064575,-0.6343890630010851,0.49705146394956007,-0.81951169756247
2493,-0.36541983283884355,0.4443400689767795,-0.6292594200835872,0.49705146394956007,-0.6717929312630868
2494,-0.36653715751983434,0.4543258086865252,-0.6205196782929742,0.49705146394956007,-0.6825191078711503
2495,0.044738793670879864,-0.4859287880635884,0.619279417227562,-0.6484626006880968,0.4843079104480308
2496,0.08211852780160396,-0.4889247679201037,0.5987305786066441,-0.6484626006880968,1.1678131678593662
2497,0.11415371837298562,-0.4918720009352322,0.5886634376218595,-0.6437701334353643,0.6787821170242387
2498,0.1479119408341601,-0.4926329566504628,0.6127136430768311,-0.6437701334353643,1.1648795646307737
2499,0.18051348749317622,-0.49213496775377846,0.6927892356514889,1.1393674226030124,1.7590951718070351
2500,0.20379226850070703,-0.4865140459391969,0.74276764319045,-0.6437701334353643,0.624252324506009
2501,0.21497801538183536,-0.4854435661007208,0.7433028645334621,-0.6437701334353643,1.60402113944176
2502,0.22221093061247035,-0.48416949279098065,0.7535357079348634,1.1628297588666752,0.5278260618618331
2503,0.21868949177676608,-0.4870795517119005,0.6743761438008631,-0.6390776661826317,1.4612403015582067
2504,0.19977258163875522,-0.48605130484053694,0.649870230744977,-0.6343851989298991,0.9093827666722253
2505,0.17604031662035088,-0.4851826366896096,0.6853866238328933,1.15344482436121,0.5121315882744968
2506,0.15495920380779393,-0.4844656342243164,0.6376085025762789,-0.559305722886178,1.342153016872873
2507,0.15030286576886023,-0.4802083143373132,0.6533419350850543,-0.6343851989298991,0.9802326251847168
2508,0.16514648644395324,-0.4798506183021114,0.6796536164815344,-0.6296927316771666,0.6754476487581986
2509,0.16079851972429823,-0.476100964302957,0.6697426769233817,-0.6343851989298991,0.6999064897551813
2510,0.13444458024259096,-0.47606623102086065,0.5826290071042041,-0.6296927316771666,1.3932754565727992
2511,0.10691634044345598,-0.47614151563720136,0.5691324418529871,-0.2985805111562246,0.6226731592069739
2512,0.07457666853726048,-0.4730438218174986,0.5724501098103484,-0.2985805111562246,1.1169033081035409
2513,0.05543063863539552,-0.4664883387920563,0.6227575588103663,-0.2985805111562246,0.578183213762996
2514,0.02919037180296035,-0.470733502777425,0.5414787904425314,-0.2985805111562246,0.8700676244389328
2515,-0.3591476954301566,-0.5890185698806235,-1.0255098491681698,-0.592152993655306,-0.8250327023964052
2516,-0.3561543357149873,-0.5899045542328348,-1.0545323947409508,-0.5874605264025734,-0.807285313920323
2517,-0.3581097041297567,-0.5860710606228937,-1.082742375326687,0.04133008546359097,-0.7801358182022916
2518,-0.36186336942972347,-0.5870117508752651,-1.119662379056614,-0.5780755918971083,-0.8114032911231922
2519,-0.3646052829330931,-0.5878922388367659,-1.1444857461937017,-0.5686906573916432,-0.8086276044245031
2520,-0.3652016250795734,-0.5887309238314765,-1.170121754675764,-0.5639981901389106,-0.7665307017798328
2521,-0.36557409938583557,-0.5895335647215226,-1.171395885380067,-0.559305722886178,-0.7242515877545046
2522,-0.3630403243109044,-0.5861145533928301,-1.161309379775911,-0.5452283211279803,-0.7639675950252446
2523,-0.36457606593305286,-0.58284863614487,-1.1516945096249047,-0.5405358538752477,-0.7815813618221776
2524,-0.3641959038587473,-0.5837052108226132,-1.1657498683675092,-0.5405358538752477,-0.7998085736006593
2525,-0.36599857348608833,-0.5845184772446428,-1.1915679488298083,-0.5311509193697825,-0.801533508004221
2526,-0.36897163659973664,-0.5853175868201768,-1.2060955842263927,-0.5217659848643175,-0.7830390528674412
2527,-0.36540458164255124,-0.5823115331253129,-1.214935560874881,-0.6343851989298991,-0.8101764011600954
2528,-0.36452958765791355,-0.5831234715498191,-1.2334569292417814,-0.5170735176115848,-0.8256643685160194
2529,-0.3641891598614029,-0.5802770510680273,-1.2496403439363877,-0.5217659848643175,-0.8126058862355344
2530,-0.3669729086394012,-0.5810994243264281,-1.2652224853270622,0.19148903755103325,-0.7677090020414207
2531,-0.3677250703582651,-0.5818919262751483,-1.280231126180929,-0.52645845211705,-0.8257068845048396
2532,-0.3670297936475787,-0.5826551551378747,-1.2977874943032317,-0.47622144976426606,-0.7696647375271491
2533,-0.36718757105795596,-0.5792247571158083,-1.300884579739385,-0.47622144976426606,-0.7925930029266053
2534,-0.3673867505103083,-0.5807885710375816,-1.3131044972656014,-0.47622144976426606,-0.8145434005831971
2535,-0.3710190362642624,0.8029454547835211,-0.05828938085357917,4.935573430063662,-0.760110787467985
2536,-0.3691716580864287,0.8426823416244109,-0.07235794339539521,1.7306182964473165,0.03685142296635423
2537,-0.37101990010361846,0.7922357596830508,-0.1813993533897556,1.1628297588666752,-0.5918810934192077
2538,-0.371481888245201,0.7319059539290761,-0.21320617383469423,1.9136245193038866,-0.755342923007436
2539,-0.37194371794486253,0.6918219755117652,-0.28112248700464,-0.1275987356347815,-0.42847392724517674
2540,-0.3714815203079541,0.6619503765027801,-0.3760904732913877,1.8010053052383048,-0.6900505116050114
2541,-0.37240537916577143,0.6724614833092721,-0.3801993639201182,1.8995471175456886,-0.32200174381406016
2542,-0.37101782921370546,0.7133892658987496,-0.44309107177315143,1.2660640384267918,-0.8238665495601944
2543,-0.37055363044312406,0.8150298306680887,-0.551245282801648,1.5006874010634204,-0.45397137311190966
2544,-0.3719410551639446,0.8970543481361668,-0.6729862159834948,1.4866099993052226,-0.5819566468860391
2545,-0.37240371538939343,1.0200133863085357,-0.7492414118705674,1.6273840168871996,-0.5443360704928654
2546,-0.37193846107580336,1.1336175553900394,-0.8163924531377382,-0.6484626006880968,-0.49326829420713636
2547,-0.3719368440349657,1.2682076027546798,-0.8424951604155527,1.932394388314817,-0.6439753271493096
2548,-0.37053618793912124,1.3834512950771611,-0.8914129054424599,1.2707565056795245,-0.3346654347697862
2549,-0.37099833642103247,1.4285319066071172,-0.9587220140878331,4.259858145670171,-0.40454349925210203
2550,-0.3714621924901194,1.5965440183675668,-0.9250481234985654,1.6508463531508628,-0.45833837253501136
2551,-0.37145836793464887,1.5310963926873364,-0.932529455864522,1.8479299777656306,-0.5821813742555173
2552,-0.3719252858933501,1.5375465236946106,-0.9306389182420524,1.7358628186709586,-0.5802560073332318
2553,-0.3719252858933501,1.5273030807789885,-0.9352629906768726,1.7358628186709586,-0.5291153464952397
2554,-0.3719188648258116,1.5316485603921826,-0.9309775595739312,1.7358628186709586,-0.6439328111604894
2555,-0.3428766581507144,-0.2977887121707345,0.8117090591595632,-0.6390776661826317,-0.7689480394298946
2556,-0.3416118841856424,-0.30669138700661486,0.8081869283379749,-0.6437701334353643,0.15663718461087686
2557,-0.340424332792791,-0.2711294710373832,0.8041230741593252,-0.1416761373929792,-0.7684803635528726
2558,-0.33930708368043583,-0.2804447963353748,0.7996992753776532,-0.30122002398588665,0.3346273349502307
2559,-0.3401766347023216,-0.28934163725137685,0.7761997060687587,-0.6390776661826317,0.33349762439015157
2560,-0.33913184999575763,-0.2570788841380993,0.772006083310913,-0.6343851989298991,-0.7714807776210398
2561,-0.3381423897699642,-0.266190745234674,0.7677768602787888,-0.6343851989298991,1.4971906069620162
2562,-0.3389876188805836,-0.27489563036065384,0.7460192013796461,-0.6343851989298991,-0.766615733757473
2563,-0.3363130305057587,-0.28320469032315704,0.656837783680093,-0.6390776661826317,-0.7549542053953657
2564,-0.335463544480928,-0.2541660998419327,0.6885854553575329,-0.5452283211279803,0.45788726025263116
2565,-0.33465174095413264,-0.2625639880249156,0.6700230193083974,-0.6343851989298991,-0.7606999375987791
2566,-0.3354998676005297,-0.2352575135820245,0.7001692194788695,-0.6343851989298991,-0.7606817164607134
2567,-0.33631091634620774,-0.24369108439260645,0.6822229259877207,-0.6296927316771666,0.44770771778654145
2568,-0.335530726464343,-0.25175512561437274,0.6803750875114634,-0.6296927316771666,-0.7618903852857442
2569,-0.33325729348778593,-0.22633988813216677,0.6787327269225009,-0.6343851989298991,1.4146002618224656
2570,-0.3295801887716977,-0.23437672823922837,0.6773334669294058,-0.6343851989298991,0.3470116351222812
2571,-0.32604677097702806,-0.24207817675295543,0.6473676061664803,-0.5780755918971083,1.3243023752810843
2572,-0.324084868403922,-0.24947861930434675,0.6185774264587373,-0.5780755918971083,1.6094328174473007
2573,-0.31978051345442665,-0.21828350996281967,0.5904133713842711,-0.5780755918971083,-0.7656560871526747
2574,-0.31623216745924415,-0.2333864227888241,0.5508467703555493,-0.5780755918971083,1.8500672404568506
2575,3.129067900243691,-0.3010578976586303,3.3791582345452644,0.13048696326550976,0.5759420137809036
2576,3.760780580015832,-0.328176537305091,3.237974930481246,0.13048696326550976,0.5858178706125633
2577,4.347707216933478,-0.3414732191894362,3.3439214628340594,0.107024627001847,0.4574742477898065
2578,4.86912012916032,-0.35225093331163226,3.475218161927386,0.013175281947195519,0.629931245869848
2579,5.289085816075616,-0.3665399430652664,3.421190977873128,0.013175281947195519,0.3173597697765476
2580,5.529009647853356,-0.37791558723536584,3.28323560887129,0.03194515095812581,0.573688666373434
2581,5.549715581071586,-0.3806061116361976,3.234131486315429,0.017867749199928094,0.5462658535844156
2582,5.3566150494599825,-0.39285002116114687,2.9738893508493085,0.03663761821085839,0.5850768776645544
2583,5.01088497111031,-0.39730251250028314,2.8118480776685844,0.027252683705393244,0.3839276608435777
2584,4.569525000507269,-0.398136265037624,2.600203972681006,-0.014979521569199822,0.5083598126948775
2585,4.168362919247962,-0.39675103867146,2.3374741333783633,-0.07598159585472329,0.5002514062555997
2586,3.758941252388125,-0.3995620602185715,2.0084554747788688,-0.07598159585472329,0.28750139819940157
2587,3.3131055697987146,-0.3966031838611422,1.8924054473357577,-0.08067406310745587,0.30697372107904564
2588,2.991248915012942,-0.3889740246784709,1.8162904349353033,-0.09005899761292101,0.3187324288441707
2589,2.8502768397362868,-0.3766045107526168,1.8557968863265404,-0.06659666134925814,0.333218233606476
2590,2.8401748904967152,-0.3707082012288694,1.824921440535771,-0.03844185783286269,0.4388765395373206
2591,2.9336606948567283,-0.3780902106780444,1.7080141984921198,-0.029056923327397545,0.2982397222328423
2592,2.8783398490151106,-0.3791850776338777,1.7659880395693104,0.0021341825290011715,0.4023127891519628
2593,2.5702618052246904,-0.38252480260000465,1.9502935193946196,0.0021341825290011715,0.3444363809423158
2594,2.3837242978103235,-0.38133639473629444,2.0542954015016837,0.0021341825290011715,0.08053963833543708
2595,-0.3307473651483942,-0.41876537125066293,-0.021531993550142514,1.4772250647997576,-0.6493384154533413
2596,-0.3329828418532429,-0.4107176075538591,-0.08783911302289518,-0.6484626006880968,-0.5318485172051086
2597,-0.33384066153820424,-0.4103549838609365,-0.15462539573024836,5.1045022511620335,-0.6264162237665739
2598,-0.33484226213396817,-0.4075866176365118,-0.22127750357465073,1.1440598898557448,-0.49960317654134373
2599,-0.3370850131736251,-0.4072433448607437,-0.3421613094308921,1.4631476630415599,-0.5150243330576931
2600,-0.34025525729267897,-0.41304419825998157,-0.44176700363526694,1.0736728810647564,-0.28650696686189553
2601,-0.3434030985569181,-0.41740408971961285,-0.555168073687699,-0.5405358538752477,-0.6584064684974177
2602,-0.34421961297744624,-0.42587968156509703,-0.6508325824194025,0.6560432955715576,-0.43719577866600295
2603,-0.3467199057134977,-0.43329238680771864,-0.7588839454076612,0.49649940897865025,-0.6644862548987038
2604,-0.34992769529164564,-0.43618541770162933,-0.8542195906559226,1.6883860911727233,-0.36238585948054586
2605,-0.3513302690930564,-0.43833875819732626,-0.929792717899499,0.3604178586494057,-0.6773078623843335
2606,-0.353293038959407,-0.44062206477456217,-0.9830999130393073,-0.6062303954135037,-0.7226663487427806
2607,-0.35542754651414926,-0.4434620858406621,-1.0287248429302107,3.7389942806168563,-0.43876887025234973
2608,-0.35764687031977643,-0.44812086486402,-1.0740090664946633,0.3604178586494057,-0.669029391989775
2609,-0.3591848336836005,-0.45074257863209466,-1.0905799735538768,0.3651103259021384,-0.6726250299014247
2610,-0.35997628069738985,-0.4522099753737883,-1.0983830730359934,0.07886982348545156,-0.6199780883166602
2611,-0.3590156458763757,-0.45368474005185816,-1.1068923436914002,0.07886982348545156,-0.6884774200186645
2612,-0.359336075860961,-0.45093006211539466,-1.1049905051267692,0.9582933921446265,-0.7079133006221769
2613,-0.3596207493947038,-0.4492795621699314,-1.091951866762471,0.9582933921446265,-0.5109792404070871
2614,-0.36016940220843624,-0.4493872516288149,-1.092418936896886,0.9582933921446265,-0.6951463565507447
2615,-0.36886625714856236,0.293885142606368,0.15615460673363485,-0.6015379281607711,-0.7049918448189615
2616,-0.36886411320586504,0.23926842614317928,0.04307779465152814,-0.6484626006880968,0.09659246097140062
2617,-0.3688607406777612,0.18200545803432844,-0.04260177513504925,-0.6437701334353643,-0.053756222922145415
2618,-0.3688603532523252,0.14390226403456996,-0.03860982596181628,-0.6437701334353643,-0.0757309154294916
2619,-0.36895217091370625,0.0643011501282721,-0.07915110775656617,-0.6484626006880968,-0.3224086825641962
2620,-0.36903138292971543,-0.012844739937739711,0.01720607160974785,-0.5076885831061198,0.06833754954404432
2621,-0.3692994071114804,-0.09568754678002292,0.021660369254992682,0.15864176678190522,-0.6132180460942511
2622,-0.3695601402738969,-0.14901754259986882,-0.010880556349164178,0.4261124001876617,-0.20167542174025224
2623,-0.3697700532866102,-0.18265499665168908,0.0026249807044941382,-0.6484626006880968,-0.37241355912942053
2624,-0.3698860088240804,-0.23970839948876596,-0.11102742562825148,-0.6484626006880968,-0.2934067044761425
2625,-0.3699149463790287,-0.2654737432709115,-0.18222376534704476,-0.6296927316771666,-0.495886064375922
2626,-0.3697680851365256,-0.2735881752376951,-0.1613667177956501,0.6185035575496972,-0.26857736700515533
2627,-0.3697533171805044,-0.2946748217054152,-0.19506020739365124,-0.6484626006880968,-0.6975454730627408
2628,-0.3698669663570472,-0.32651699159224257,-0.26623345414417415,0.5528090160114412,-0.7174004398417665
2629,-0.370105605905475,-0.3143294795333154,-0.2679663351205382,-0.6437701334353643,-0.3339912526613519
2630,-0.3703818181536761,-0.3068782033883356,-0.25580330320868017,-0.6437701334353643,-0.5357113984750567
2631,-0.37061104635477,-0.2949288876831596,-0.24761767592829245,-0.36251537747470586,-0.37111985832674926
2632,-0.3709188400969708,-0.28667054671048936,-0.25094428751142595,-0.36251537747470586,-0.7067957374874749
2633,-0.37116761257372377,-0.2776558572802171,-0.22815569654737003,-0.36251537747470586,-0.5553051956084727
2634,-0.37131466734410823,-0.27019734629490016,-0.23694908474035134,-0.36251537747470586,-0.3990164207054782
2635,-0.08453629223500689,-0.1884795676702146,0.008026261841888814,-0.6250002644244339,-0.5010001304597211
2636,-0.07749693420792708,-0.19568986274762074,-0.03733913556032577,-0.6109228626662362,-0.5169800685434216
2637,-0.034124429629452425,-0.16087981138915128,0.012707790758104869,-0.6062303954135037,-0.6016172548590297
2638,-0.05498916959444321,-0.168583609334518,0.07987737929600644,-0.6015379281607711,-0.6728740521216572
2639,-0.052472690539956963,-0.17571284237521256,0.10929950925962953,1.4866099993052226,-0.6705660412999901
2640,-0.08138091743852228,-0.18260119908160452,0.08357524201685243,-0.5874605264025734,-0.6001838586645206
2641,-0.1006028861167725,-0.18971731049906856,0.07481513010017406,-0.5968454609080385,-0.6024918694861877
2642,-0.12315881053473543,-0.15846249754953481,0.0989222935451069,-0.5780755918971083,-0.6742831534654119
2643,-0.15716544206388125,-0.1662787078455181,0.10541302198213601,-0.5311509193697825,-0.6377436979308085
2644,-0.16567268804859675,-0.1357963656281011,0.07965890645244791,-0.49830364860065457,-0.6945936486960823
2645,-0.1549910452973729,-0.14271092462172497,0.05636879615494306,1.819775174249235,-0.6249585327213104
2646,-0.17802270974049042,-0.14906008598310735,0.018497325869460315,-0.5733831246443758,-0.6749998515626664
2647,-0.18045689202676407,-0.15499122564260648,-0.06639367398186836,-0.5968454609080385,-0.6321619559699873
2648,-0.19911880352550543,-0.12488540344457325,-0.06797990829508742,-0.559305722886178,-0.6651604370071382
2649,-0.17028564893243178,-0.13051168956719977,-0.1007577689140342,0.3604178586494057,-0.6718779632407272
2650,-0.19333391611602405,-0.10104016983383135,-0.03805467079156619,-0.5780755918971083,-0.657088472843992
2651,-0.2015753858280942,-0.10656491703413819,-0.023049255806838472,-0.5780755918971083,-0.6786380054631364
2652,-0.20647859855942752,-0.07776251199236871,-0.023511608530246256,-0.26202412105129697,-0.6353324339934352
2653,-0.21118772004830022,-0.07776251199236871,-0.008105356198208832,-0.26202412105129697,-0.6252804394938061
2654,-0.21899142290742188,-0.08852769901018728,-0.02367903479217648,-0.26202412105129697,-0.6210166931864105
2655,-0.36943153315261623,0.5216733361299372,-0.9203216049948306,0.3838801949130687,-0.7139627184600202
2656,-0.3685024314566554,0.5060207942918927,-0.9347595609519864,0.5246542124950457,-0.6528733162381052
2657,-0.36923574559909583,0.5222701251427594,-0.9602043398864254,0.6654282300770227,-0.7478783301131495
2658,-0.3694494354945674,0.5292172528893322,-0.9765394389686027,0.6654282300770227,-0.6857624704468613
2659,-0.3699725269140242,0.5024243278502236,-0.9907839737957933,0.6654282300770227,-0.6957658752449817
2660,-0.3696678191667264,0.4668385332302757,-1.0231677666687584,2.4016411135880738,-0.7845939233157222
2661,-0.3701883175895686,0.4291982195905478,-1.0422619798479267,-0.17921587541483983,-0.6706328521395647
2662,-0.3693695581661328,0.39171856036409347,-1.0582458582708223,0.806202247659,-0.6519987016109471
2663,-0.370607724797044,0.34991298430587475,-1.0822335029007266,0.806202247659,-0.5911704690346418
2664,-0.3696882604921929,0.314932853130704,-1.1081566032811232,-0.08536653036018843,-0.6557218874890575
2665,-0.37051246869374554,0.2778222607055594,-1.1360149073325965,0.9469762652409769,-0.6652879849735988
2666,-0.36959620194830783,0.23191297637724487,-1.148746378099433,0.979823536010105,-0.766615733757473
2667,-0.3704180996652874,0.1883362608892987,-1.1614539259991228,1.0408256102956284,-0.6909554947956124
2668,-0.37082984230022836,0.16479182577630538,-1.1721441288918566,0.9939009377683028,-0.7252355292100575
2669,-0.3711386017099641,0.15011203348851235,-1.179833512901107,0.9751310687573725,-0.7981625974620493
2670,-0.3703297424271209,0.1442467998626952,-1.1885246006912222,0.9563611997464422,-0.7163922035354593
2671,-0.37043599864397575,0.142751336373954,-1.1962165895161478,0.9610536669991747,-0.7290741156292512
2672,-0.3706430824742532,0.1588066705916314,-1.2048909128244925,0.7946090932698958,-0.6822579382255405
2673,-0.3707441949904933,0.16540183858596544,-1.1979441683413006,0.7946090932698958,-0.7553125544439929
2674,-0.3708534997046969,0.1731520949838519,-1.200415997928458,0.7946090932698958,-0.6998413364590307
2675,-0.3538166002548356,0.15455396409896097,-0.8199815035902878,2.0778608731495263,-0.7768134973616286
2676,-0.3558383338820825,0.14983585744656464,-0.8693947365643119,2.016858798864003,-0.686448799980673
2677,-0.35860564143811435,0.1335502708858231,-0.8964595980776424,1.9558567245784797,-0.7466635875754299
2678,-0.3598240445331698,0.12606327802530343,-0.9191202299891003,1.8901621830402238,-0.7704178779005353
2679,-0.36176906218233257,0.10280215264053826,-0.9546254614124035,1.8244676415019676,-0.806756900916415
2680,-0.3639351585000593,0.08018521011808516,-0.9967230113887684,1.763465567216444,-0.7555312081007824
2681,-0.36298826336475226,0.06352636725423225,-1.0259943564159562,1.6977710256781884,-0.7407356439913587
2682,-0.3649962678255758,0.06607878231113022,-1.0462896822112047,1.744695698205514,-0.7479026249639038
2683,-0.3663722385299047,0.06363468277018874,-1.0649638274359114,0.23841371007835888,-0.6899594059146823
2684,-0.36688057212761066,0.06687326598365606,-1.0784620854869778,1.6226915496344672,-0.7411911724430034
2685,-0.36701735012724446,0.0704542722904398,-1.104791158900926,1.6696162221617932,-0.7004669288659563
2686,-0.3676380811038572,0.07424110150820275,-1.1224953484070026,-0.592152993655306,-0.7294324646778785
2687,-0.3667992150764864,0.06489626363074828,-1.1353109831299941,1.5569970080962112,-0.6975697679134952
2688,-0.36826454602719233,0.06356291315425307,-1.149218832448113,0.1774116357928355,-0.7281326901625186
2689,-0.36803114613832194,0.06493425581875667,-1.1642183013907725,1.495994933810688,-0.7787388642839141
2690,-0.3690051013550905,0.06637069769509031,-1.177939227124364,1.5006874010634204,-0.6770952824402325
2691,-0.36828829224846205,0.0573967479244705,-1.1856588938914383,1.4819175320524902,-0.7379356624419151
